	D_10	D_18	D_25	D_34	L_10	L_18	L_25	L_34
C0	-1.1304756562312512	-0.37642517057597297	0.2830478690380355	1.4446611950366632	-1.2320297503105908	-0.4865806707847824	0.23082625598670342	1.2669759278411956
C1	-0.6225406935414675	-0.745116800540431	-0.28992215949050326	1.4247912937328429	-0.457201402714781	-0.801714486242134	-0.24883097240776508	1.7405352212042438
C2	-1.5118994688448806	-0.017068623082774546	0.9607187799298903	0.5181868741018855	-1.4918942574715437	-0.03899964602642972	0.9411259769333447	0.6398303644605097
C3	1.1831504752830602	0.3491174817051511	-0.0930487485157456	-1.5239820645806528	1.1095828025999754	0.36759911842071485	-0.05927389984245997	-1.3331451650700423
