	D_10	D_18	D_25	D_34	L_10	L_18	L_25	L_34
C0	-1.1154813870339848	-0.372341729414973	0.3207512611099791	1.4032622740729048	-1.23699358267884	-0.5239556167279387	0.22483439274634984	1.299924387926504
C1	1.1854192018944258	0.3491932201416709	-0.035984217627042236	-1.4524076185148591	1.0958512468185015	0.291537449205818	0.007267465430802436	-1.4408767473493174
