ID	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R3_T1	D_18_R3	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2_T1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R2	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4_T1	L_34_R4_T2	L_34_R4_T3	L_34_R4
MED134_04764	50.747937807669494	49.865232872200004	61.744114121307604	56.9080530889454	53.9739074999261	63.66577350451921	61.402422651410504	54.8587092310979	47.3129987118396	48.7233909013745	59.323922901817	84.23556460796641	91.894873276417	89.53063879536091	106.900558368086	86.5246107423377	48.4220402892955	48.065442380271705	53.7988871068757	51.144575784309396	61.9529394102439	53.034265646962794	56.7663029469207	44.413729510243904	42.6738157318359	48.0797181836951	62.5930129361352	80.00676713985929	88.28411717477908	94.37781087746279	90.4084659578335	87.5472555442229	94.9192983131017
MED134_04759	36.8949161657024	34.1028588687494	46.2995906760358	55.1400355035567	54.844072574166	70.1775079697669	61.854142439931	61.058327580290204	59.765616459593204	73.0196826190805	70.3650498594887	103.96532468851	128.794128374429	111.97434410372601	110.21420777637199	104.803141491696	34.7698983293534	39.453993103292106	44.19965214581529	57.089730308092896	69.235933434385	73.6148262068306	62.9920746476398	61.7103936070393	69.1013695194543	77.0554446714125	102.08861017195801	111.82288631921699	98.8617809036017	110.064579565747	114.493364283202	114.786627171932	110.556205835368
MED134_04754	172.508086482397	145.1471934545	174.932296603233	225.916565046796	205.543849381585	221.586102023908	219.50618406085098	234.32814703371497	248.69531326154498	261.925898245508	250.461800660899	365.288600035607	374.45607418203696	360.683237286632	371.002071617929	384.756538365094	176.434561459638	163.84996317600002	165.431034837544	226.55504261756099	254.275917634119	250.10576158740798	231.581132863634	236.891788444285	245.842003976618	251.939788560221	381.79446052317	345.513279155992	348.161407324298	420.236629766523	422.39482317027495	418.23899263697604	385.272460281809
MED134_04749	155.819846949004	150.098501716329	143.96839785716298	213.994330362499	199.52994456159303	228.592170793185	209.88553481661498	222.918331500208	246.017043177846	228.860432733334	250.49871308188702	385.27122256376	423.02186798784203	384.152418592282	414.503605306113	348.933173994806	169.196100678918	145.90620161989798	151.032392969261	199.73466980568801	203.422138342551	200.71416406391202	209.959224091073	223.819215023434	218.097163518227	223.068776233553	343.52983111905104	326.933643992309	356.93934152073405	412.884401147212	419.303883327252	418.113602791967	378.166330123179
MED134_04744	36.9452080719784	32.129019684605495	48.9054087721349	40.0215078012598	40.38926413517989	43.9819335608143	45.059282330246404	58.466198046748296	35.1687083941827	42.9668143032464	41.4583845430276	43.2170915182481	45.077836669758504	41.3981307404561	48.0231057746119	46.5165719224899	31.429570931028103	42.064413334109794	41.8825122458779	51.1025499097077	53.329303124126206	64.9484949520936	59.4287029674615	33.3585429592769	40.4040720974963	46.377791781853	41.500142079818396	39.878146415896296	43.699933163884	32.9635573327527	35.4523291590984	34.7513582438449	40.440447686718
MED134_04739	92.3380255360072	84.17337791690841	103.578731203442	89.97389714581399	85.3117610641613	105.48534237387899	99.80041167732028	98.97779512794621	69.35003905518579	83.8244621802697	95.8242109141671	102.194447928902	101.800875864965	98.82132675749621	122.714641408755	101.32116957343099	84.8160313475373	86.95991692990678	98.4983983648117	93.5941510894087	117.541865016208	112.04645217951	108.478960576866	60.01075573685021	68.0494070679492	78.11179204008	80.5954459983511	86.21231666374649	96.8741954233137	72.209817567966	71.82196163488001	75.58292401949458	94.0963680084198
MED134_04714	79.0722184043086	72.6569238566851	65.8731477449165	70.0487929185929	74.6933634530771	84.19830661038979	78.3844223143602	75.7540754833754	84.77481824985401	81.5009544546153	95.4088562262292	81.1228435959216	88.75240342985701	88.7276016176217	81.5921909343492	65.9741353022378	77.91753206813371	69.701592546022	81.0296653214797	69.6884187706319	70.35005911448499	74.1627823715369	70.1588854476976	86.3123139505766	77.3981650160157	84.5895856279382	67.7882673678364	82.3487338445845	73.5561323312687	78.876330405947	80.4342266046697	79.5143958850575	80.6153389627353
MED134_04709	62.51410991264029	45.425834042897996	47.427151535194206	52.589057552042206	47.368813095106105	55.271143018000096	49.89022571921699	57.40145120168489	54.743421014907504	52.809582939980494	57.8317561350301	50.073071690051606	50.583767427664796	49.794045000664795	47.4962847639826	42.384740069142	61.108665543684104	52.1314104262481	60.421195183378295	55.0538570161206	49.3909405447416	54.4766929435149	52.609470061439104	59.3026485967114	55.533718841156706	51.1717859886549	50.727752036739	57.2774712131761	48.8309121944712	49.4268376301519	50.2553717457053	49.3069476880439	49.07350071495811
MED134_04704	54.455057624161604	40.751861371678	68.4773854489522	63.6430143581637	59.1235663139027	77.9715684764822	68.490462821904	81.5411865976268	67.246567312534	90.04996172946208	66.2614908244314	96.71231907625591	112.80823700628599	92.2816691691325	86.8103001720212	121.270495465568	57.965543243654395	60.98633990810121	57.110020231531706	82.71979497749241	86.8970190497438	94.22209523517701	88.70858726804269	80.8962959894724	89.9679031190297	87.5604263028068	103.69987990588899	99.63219081388071	109.127005976576	97.4083271184337	97.03633060685209	99.0141266528463	93.76057083688309
MED134_04699	10.1763003499525	10.5914139762879	13.563474286005599	14.427125817184999	13.4626998472558	14.4024493498539	14.6550560883015	15.588886632448402	15.561174139528001	17.480762860320002	19.470926515158602	20.502381951706102	22.3373741806828	19.7503207963623	25.6133175786312	23.3813224258047	8.692974724719381	9.859611152269009	11.429139050769301	13.4080349513541	19.6298734017853	17.6085063551017	16.6805935681923	17.338253053248998	17.9999219983643	18.0879266835903	19.1365935449434	23.230384231022	22.394208297539603	21.1032759716717	21.837086733231697	24.3983772045713	27.785853079537898
