ID	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R3	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R2	L_18_R3	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_07224	0.33300086532124	0.36267752050939	0.42652998452844	0.97771493243954	1.95298820101967	1.1868108576207501	0.9944736630650199	0.8269772629743001	3.71887347858142	2.75926657313538	1.89562612770692	3.3274510244633704	0.09888701525966001	0.35200696256477	0.42021466728128	0.86818764045536	0.90732333819029	0.5518795088230699	0.58072774952133	0.61715758169406	0.89372550173796	2.79910139656598	2.29371688917076	3.22629870498718	2.40364981831034
MED134_07219	1.8718685005178801	2.69719398747764	1.59286056369098	7.28127401947439	13.662462912761	8.21025123145105	4.9530205786896095	7.77984072184653	8.96177896816377	7.709473171506639	5.16533045380458	5.24280093696486	0.58453213464601	2.13056845762888	2.18727121687439	4.9780492844361	4.36649356504081	2.5160688515888396	4.45126346079803	3.78924294862159	5.61712543852504	4.0531709988953	3.8645843903491004	6.3966500335873	6.23470567930763
MED134_07214	1.93493684622266	3.0880406357935897	1.6049094333104301	13.476744018500849	21.71959605376424	18.95797493087483	5.88171193719391	8.23502568592063	11.01539739225383	11.21552631965976	7.3292528720732	6.00894090196545	0.7251714452375401	2.2232018688301403	2.72241639144629	8.1107871961933	6.69781047566866	3.5119605106923	4.197747793494299	3.6114178827097403	4.75575199114863	6.14178332219916	5.15069304171225	8.49467664810209	10.97063501379398
MED134_07199	0.5171604347792	0.83803155224501	0.46026681946290005	1.55746549539364	3.2887983125396203	1.8864978557702998	1.2459942393266	2.1091394900227103	3.9130551633807604	3.0173472277371003	2.20404148975448	2.02426196634961	0.15052801211748	0.5002204204867801	0.86916196138522	1.01673685650286	1.20976445092039	0.56943931137653	1.1172376500943402	0.9205062235436801	1.33452224241415	2.2194325336187903	2.39385186932556	3.03980745036364	3.08421662794858
MED134_07194	2.3259605895923	3.4295913104480698	2.45314985451955	8.83873951486804	15.674632574417629	9.99932431532711	6.62466502399736	7.3941496454173405	12.757148261969181	10.573070222034211	6.6071095853277	10.12506541981179	0.9141555188449	3.11711428692226	3.41199943518994	6.734231127486499	5.71487685929584	3.59223389379384	5.344464009554191	4.88234408907972	7.3034762721211095	9.59724129120729	8.07651199311016	11.36664196930456	10.27222562862215
MED134_07189	3.88501009541448	5.98241851791712	3.89178488708161	12.847862051906569	25.10984829882436	14.259443886338929	9.712563791024161	13.353250510967499	14.87549391432568	13.30213586750344	7.63265335018502	9.388970159321019	1.26135881686772	4.16387183349645	5.95483690899466	8.56303703171568	9.50799248145251	4.41252752736268	8.19504133842287	6.07481806048859	10.320305341336141	8.76720961196774	9.531598423484509	11.47853672207868	10.94769455953651
MED134_07179	0.9737752576818101	1.3098644430048	0.80968403842688	2.2354788656281	4.50624550278565	2.5419008666952	1.70260082392455	1.9562529372039301	3.26578288071628	2.5698243905022102	1.62732983714523	2.03552873054079	0.3219321719009	1.01896752321381	1.24986926678536	1.7858916862599001	1.81464667638059	0.85290469545384	1.31769189866008	1.22908501439071	1.95729928887409	1.80892773573401	1.7085530988911801	2.09802661451478	2.4138455757581
MED134_07174	2.88096203179437	4.22536917098325	2.7061761165279496	8.1656392849976	15.64926909128751	8.759372673036768	5.65340864489494	7.0258320408993695	10.044488968257099	8.25858094725497	4.87446718553209	6.515945290568791	1.11632452782021	3.02911254628106	4.05848353869961	5.94196864189985	5.4565417421722096	3.0629312739680703	4.67235270553965	3.95137756754122	5.80314975110398	5.80119967120685	5.11001320602436	6.559829881382901	7.1472259708824994
MED134_07169	2.72455253444652	4.10917151878121	3.0170369527097	8.455514566474651	15.47172470937663	8.96750741299265	5.10780247177366	6.46640624535793	11.12719896835042	9.543493142506081	5.5088500034022605	6.20423148127933	1.02622746947252	3.1449043102826297	4.56848766480169	5.55243958648642	5.97951283293467	3.04788001463653	4.20659136328397	3.6166480317071503	5.7829297171280105	5.8102217546768395	6.00496959115784	7.6135054700058795	7.055464153852629
MED134_07154	2.16702835841626	3.39085875971406	1.9591462001221902	6.02351008628583	11.269841004152479	6.44774853990977	3.61028765618547	4.22175367442766	4.466178750384961	3.8410088913596097	2.32690614617992	2.65520076105598	0.84053962970715	2.2232018688301403	3.00615108131998	3.97451680269301	3.9002301829152404	1.9014757622176799	3.15125870171728	2.6386101691919803	3.9793026864713	2.19011076234131	2.36568890615702	2.86264075847128	3.14539117263517
MED134_07149	2.61607497983429	3.9014242012078695	2.31338296693396	7.11422724709779	12.740923025699772	7.647844593697931	4.45771852082065	5.04873093740197	5.3723599461152505	4.521902533287539	2.92116989256424	3.59034218892436	0.86800824505705	3.01984920516094	3.44073206201259	4.81629569362882	5.26121519020069	2.67410707456999	3.55511505544531	3.03871656749364	5.14802065028248	2.26454295096877	2.89139755196969	4.18206638493281	4.21339676528844
MED134_07144	24.56133655126974	34.81704196890204	21.93858180309041	59.85187591446499	105.75727015824714	65.70415184522072	36.69878685022837	45.35866046582613	48.52188402592153	42.16049502195724	28.45695889331467	35.83957689216022	8.67348998288659	29.17026118727547	32.36371253736482	43.54142577036616	44.91880609693501	23.68566510139765	30.35702723132327	26.35472079793544	40.07206333358145	28.812023561429363	26.961343406678466	40.36603206326452	43.86979535836621
MED134_07139	25.02551957565692	38.880438654997604	20.19872503004215	80.39371577642346	110.99060217742971	88.70525480970657	45.14987821261753	62.37771355006211	62.57357685321969	46.80320126590943	39.033349113774726	47.66592370484098	9.04156942857534	27.78076001925663	28.35551109560485	57.50835317252078	52.36011764139851	28.59237564347919	28.160874066889814	27.57073043983264	41.912086425394904	31.538948290235382	27.099029004391312	43.58766848688611	45.81463609152718
MED134_07129	8.360339906625711	10.29581621329587	7.5859683124042805	26.216516982399042	52.55313704562029	34.27580611188302	19.3245193515437	20.650108713681988	35.94714886179416	32.032202098279186	19.27721384895613	32.75248350377546	3.1940505928871703	13.950591726909131	9.28063846371664	24.45450205510785	19.96741429670179	12.733365394481519	16.1955241414731	15.51262192631008	21.52624817081986	24.56938880966416	15.06718529516676	28.67303039836876	26.03741558222711
MED134_07109	2.0711644729449903	2.7993070757764	2.42905211528066	6.24951454303065	12.073017969939789	7.081009557222339	3.65285267678359	4.24607653510338	5.0310709243467	4.26931295644331	3.23460013854753	4.01472364012567	0.73396140214951	3.03837588740119	3.07798264837661	4.3574436707265605	4.09555673488676	2.56373117280538	2.7709852007616798	2.70398703165958	4.31899925726763	2.44272909950117	2.57847573898596	4.19139094766398	4.05791146421004
MED134_07099	0.13875036055051002	0.20774731757333997	3.9978149397327503	0.63870824732231	1.07372078584198	0.69525859942708	0.46434567925215	0.7262111258892	1.3063131522865101	1.03781369616435	0.7045911929704299	0.87880760691244	0.07691212297973	0.20842517520282003	6.77371677344024	0.43244327338271005	0.78130620788609	0.2508543221923	0.37437778776248	0.33211446133536	0.52976489017046	0.76913261581708	0.62271440783762	0.9650922426768	0.88703089795546
MED134_07094	10.38609517066326	14.30287464377832	7.658261530120971	27.81820074106885	53.22949659575698	31.1847838036021	17.94309095576855	19.99339147543769	11.4626036966402	10.02670798516461	5.69690815099224	9.94855278081655	3.9895416934204704	12.76025239297299	12.818343141255689	20.37104916064667	15.94746783999754	10.24990760477767	17.11230754300171	14.445671530838991	20.08658175173065	8.62060075558032	6.849858486213919	11.05426911781013	13.2111527129401
MED134_07089	0.18163683562976	0.27817013708973	0.23133829669338998	1.39533186338105	2.2742589873345898	1.41265919246649	1.31177654388732	1.32385855963534	3.27166717419504	2.28154280823433	1.86804426606039	3.11338250483085	0.18129286130938	0.71327726624967	0.54232833127755	2.2744535523716602	1.82724838941101	1.19155803041345	1.76576610133643	1.7337943926405202	2.3859640091647	3.6291330758055302	3.43275228843155	4.07483391352427	4.24143509826979
MED134_07079	1.86934576668969	2.96480070163991	2.00011235682832	4.834530118193521	9.23230785936572	5.85877150982186	3.34715843794259	4.86109744076074	8.74406010944935	7.15487431800081	4.44067972509122	5.2352897608374	0.65814802378376	2.11667344594869	3.23242051754836	3.52226696717063	4.15226444352366	2.0720567013084503	2.70318449904092	2.67260613767513	4.32708727085802	4.38247704555012	4.62498439589958	5.48750516729756	5.421594022848461
MED134_07074	3.77148707314587	5.41199367983438	3.5953826944431997	12.587465612613629	23.90085560295504	14.26830068378386	9.23273992246361	11.85913192660216	22.91343880632287	18.81243239713799	11.634530730899641	14.58670403952114	1.55142739496273	4.1731351746165695	5.32990227560197	8.65876874872406	8.95351710811399	4.2620149340473	7.856037829819041	6.851495186603571	10.68022194610844	12.966989467250459	12.745305442827458	16.98935329620419	15.74734737807137
MED134_07069	1.04945727252754	1.75000706498223	0.9205336389258001	3.1542361136994304	6.1210539287369805	4.02984283744361	2.1475987665411997	3.0820539170513	5.0310709243467	4.71958133255694	3.04904943292542	3.49269689926742	0.43949784559849997	1.31076276849777	1.4976881731307399	2.1325065237040497	2.39432547577995	1.05609669642961	1.91610678776074	1.51151306025071	2.76205664111778	2.8690225434584398	3.30445434510822	4.060847069427511	4.1394775237921495
MED134_07064	8.12824839443212	12.55286757879609	7.79079909593489	26.51621854460413	47.903165138430595	30.082112521708186	16.40688066690935	20.99410345752424	39.28942755773442	33.69599865879664	21.60913487907179	24.51647888001906	3.4885141494381697	9.272604461245711	12.37298742550458	18.32767216657111	19.734282605639	9.54249841619537	13.89324813956366	12.701416840203649	19.79541326247665	20.91770052518364	22.20180263119588	28.77093830704612	28.321265250526228
MED134_07059	0.27750072110102997	0.5422557102761799	0.21928942707394	0.92858352879936	1.93607921226625	1.10267128189391	1.09895144089675	1.2404658944614602	1.89474250016331	1.67752425491116	0.9578428317249201	1.23934406103037	0.11426943985561001	0.27326856304369995	0.35556625693032	0.6371110821592599	0.81911134697735	0.39133274261999	0.71043343976975	0.72960578513832	1.16871796381118	1.22249231018433	1.4832493935428899	1.55720197610653	1.35093786182871
MED134_07054	2.2982105174822	2.98592754749483	1.8603454692427202	7.42866823039493	16.046630326992812	8.66194790114253	6.24157983861433	8.84657189719575	14.192915870788589	11.61088391819856	6.77260075520688	8.934544003609881	0.7625287621134099	2.24636022163045	3.0995321184935998	5.27184662284114	5.28641861626153	2.94502974253768	5.60092753345447	4.926800355557679	7.2347281566028006	7.163534275176111	6.96251033888806	9.63693558267125	9.02579428063301
MED134_07049	1.19073036690625	1.6725419635142	0.9229434128496901	4.35795550288379	8.73349269113992	5.28750807462381	3.62576584549388	4.57269780703441	6.378574130984591	5.17259524754932	2.77824570039586	3.8382110011304302	0.40543676256462	1.29686775681758	1.61980183712701	3.02380181998903	3.28904710093983	1.52017719248538	3.11293656596206	2.71444732965439	3.9590826524953298	3.73063151484297	3.46717368785976	4.3685576395563395	4.18790737166903
MED134_07044	1.22857137432912	1.75352820595805	0.83378177766578	4.50534971380433	9.39294325252318	5.23879568867669	3.7534609072882197	5.21551626774973	7.27298673975733	6.09235077192778	3.82134155902824	4.64566243483204	0.48784260861434	1.32465778017795	1.74191550112328	3.2746849404248	3.13152568805957	1.6857410451323	3.26917296557948	2.67783628667254	4.38774737278593	4.0486599571603	3.77070784645398	5.05391300029784	4.8225932727923295
MED134_07039	0.85016130010044	1.38732954447283	0.82655245589411	3.6308107290091605	7.008775838291379	3.8925624770471803	2.9215082319614503	4.08276589913786	5.57831021787213	4.53563022768125	2.85597640139971	3.6354092456891003	0.3241296611289	0.9402291236927399	1.27501031525518	2.48902464221805	2.7912794362382103	1.3220022779534502	2.5027302504751803	2.16005153592921	3.2513814633363003	3.13517400582329	3.18241483804456	3.8743558148039705	3.8539963152547605
MED134_07034	0.79718388970842	1.23239934153678	0.65063895945017	3.08053900823916	5.99423651308635	3.56043257286226	2.5616403305410302	3.73529646091336	4.70743478301445	3.79158919154226	2.33192103011566	3.26736161544371	0.294463556551	0.8939124180921101	1.13493875949476	2.04337699407556	2.32501605411264	1.11881027697769	2.20204887762657	2.05544855598107	2.82676074984089	2.53971649680362	2.71929055482864	3.32420661366454	3.41557874500091
MED134_07029	2.33857425873326	3.64438090997306	2.02902964391499	8.86821835705215	17.137260101588208	10.920431249599941	6.736881896483291	8.641564928643291	10.780025653103111	9.592912842323429	5.71947512870303	8.13835933409946	0.83065092818118	2.49647043187384	3.6203109796541697	6.33809988469318	6.25044966308872	3.1532388299573	5.8485474875650905	5.14908168794749	7.80897712152041	6.67408624692887	6.22401486024645	8.75576440457504	8.92893458487925
MED134_07024	5.10096780060265	7.29932524287357	4.2821682627517195	19.485514683694642	36.91232244870949	22.82839541430969	14.263151447695249	16.87659061456393	24.17856190425801	21.13241274967471	13.299472197562858	15.518089879325789	1.6931654501682498	5.1596810039099505	6.78449150849874	13.300106476785839	12.834844721483599	6.0480977080565195	12.58145195409669	10.77933708365647	15.080101339279969	12.00162653596098	12.34789474033812	18.187559607160413	17.86041810912045
MED134_07019	1.77348188121842	2.51057351575921	1.44827412825761	6.853830807804839	13.265101677055698	7.855979333653799	5.03815061988584	6.60539402064773	8.74994440292812	7.33333434511902	5.0148839357326	5.8699841436075	0.6504568114857899	1.9684599880266802	2.29501856745934	4.67764975865116	5.4565417421722096	2.31789393705691	4.0798335296321	3.68987011767085	5.56050934339231	5.0749219518722395	4.74076546670356	7.3244440253394	6.634889159132371
MED134_07014	3.79419167759959	5.52819133203642	3.42428874584704	15.30443223391548	29.573821329726478	18.284858325060068	10.47099506713601	14.51032374025509	16.91145945797944	14.22738246963938	9.71633762548192	11.4620547704991	1.49209518580694	4.06197508117506	5.4520159395982395	10.92662011371584	11.373046009954791	5.12495380238883	8.83177836327874	7.07900666799079	11.09675464601347	9.628818583352269	8.90575479751705	13.189593983249631	12.04373848517113
MED134_07009	0.8097975588493799	1.11972283031056	0.5060525240168	2.97736306059479	5.22487752480587	3.5560041741398	2.0276427994010597	2.68941345185762	2.70677500023331	2.19643110299334	1.8204028686709302	1.7989266825259	0.26589619658708996	0.65769721952891	0.97690931197017	1.96745183920684	2.1926980672932204	0.9381951649992201	1.4798240114706	1.43829097428701	1.91685922092215	1.43225575086172	1.7773958977475999	2.20525908592332	2.17424527573565
MED134_06994	0.06306834570478001	0.12323993415367	0.05060525240168	0.28004900074900996	0.5833601119928801	0.22141993612327	0.18186872437375	0.20500696855245	0.5707764674405	0.5326345424758799	0.31844512991902	0.37931439443656	0.0285673599639	0.08800174064119	0.08260630211512	0.1419470286676	0.14491969984983	0.06020503732615	0.11791426386218999	0.10198790544944002	0.19006831937413	0.3541167761973	0.31292181298373	0.5035263874835401	0.45116226706355
MED134_06989	1.59941324707323	2.54930606649323	1.39766887585593	5.83681075245316	10.71184437528972	6.49646092585689	3.80763456986764	5.4830677351825905	8.626374239873991	7.28391464530167	5.08509231083286	5.776094442014291	0.5295949039462	2.05646172866788	2.5069216902764	3.50906259241085	4.01364560018903	1.98676623176307	3.07166657361029	2.51570166775291	4.38774737278593	4.49074204719006	4.2776411834876304	6.16819824667347	6.2474503761173406
MED134_06974	1.8743912343460698	2.77113794796985	1.3494733973781399	6.94718047472118	13.13828426140507	8.21467963017351	4.95689012601671	7.126598177984481	9.261877935580939	7.852241193201199	5.83732490119275	7.304618783951749	0.65595053455577	2.0796200814681898	2.07234070958378	4.89222084849754	4.80125266459033	2.52108593803268	3.7879957265731603	3.3995968483147503	5.08331654155937	4.5877294444925	4.29328727413682	6.830242200587031	6.40293567719574
MED134_06969	2.48237008694016	3.6091695002148603	1.89167253025329	9.14335421743714	16.30026515829406	10.19860225783806	7.0541847773056	9.23226297362494	10.42108375089825	8.38762127455583	6.24854538392282	8.003158163805239	0.95041409110677	3.0707975813216297	2.77629006673876	6.262174729824451	6.527687349757979	3.78037463543807	4.914076946457159	5.06278422949027	6.57959905578131	5.93653092325677	5.56374983485078	7.7067510973176505	7.59838823794606
MED134_06959	3.03484879531404	4.538750717831181	2.0868642180883397	9.81645444730758	18.85352246006004	10.67244092114187	7.259270785641959	8.72843228819942	13.73394097944468	11.32534787480943	8.046381274882961	11.50712182726384	1.14599063239811	3.28848609764458	3.70650886012212	6.357906446832839	6.3890685064233494	3.48687507847307	5.36804686232663	4.62083663920936	7.238772163398	8.08604230998311	8.07025355685048	11.417927064326031	10.49143441374907
MED134_06954	5.13628607419732	7.14791618091334	4.494228368054	13.073866508651392	25.913025264611676	14.42329463907015	11.02047078758439	11.94252459177604	20.52441565394304	16.91526503192749	11.11799768551918	15.735913987022029	2.02828255743712	6.62328890088979	6.507939975330709	9.19354592649505	10.068768711306229	6.10328565893883	8.858309072647739	8.33685750186725	12.799281506790319	12.40987581297826	10.842740819886359	15.847094361635031	15.47206192698175
MED134_06949	0.26488705196007	0.42605805807414004	0.20001123568283	0.69275279132651	1.47108202154728	0.79711177004379	0.51078024717736	0.63239437756858	1.20628016314745	1.0872333959817	0.6068009562236399	0.75487320080941	0.10438073832964	0.23158352800312998	0.34479152187182	0.41923889862292996	0.46626338212557	0.20820908741961	0.45986562906257	0.35565013182369	0.46910478824255003	0.74883292800959	0.60706831718844	0.91846942902091	0.8309542319927501
MED134_06944	0.42129654930793003	0.68662249028477	0.35182699288787	1.1595011259082	2.29962247046472	1.3462332116295102	0.8164744860183599	1.10147811917166	2.0595027175688196	1.65555994388123	1.00548422911438	1.1717434758832599	0.1747003936254	0.43074536208583	0.54951148798322	0.70973514333803	0.8380139165229801	0.31858498918423	0.76644271510429	0.63284802868628	0.89776950853315	1.0916720998694	1.04202963723583	1.39402212831093	1.3866230128958899
MED134_06939	0.42634201696431	0.71479161809133	0.30122174048619	1.18897996809231	2.4264398861153498	1.42151598991142	0.7777790127473501	1.12580097984737	1.96535402190853	1.68576087154739	1.0832149301182399	1.13418759524597	0.19337905206334	0.51411543216697	0.58542727151153	0.7295417054777	0.62378479500583	0.32360207562807	0.66031987762831	0.5727013152161	0.88563748814757	1.0285175155794402	0.97005762024957	1.45463178606358	1.3127037713996002
