ID	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R3	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R2	L_18_R3	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_07219	0.0187186850051788	269.719398747764	159.28605636909802	728.127401947439	1366.2462912761	821.025123145105	495.30205786896096	777.984072184653	896.1778968163769	770.9473171506639	516.533045380458	524.280093696486	58.453213464601	213.056845762888	218.727121687439	497.80492844361	436.64935650408097	251.60688515888398	445.126346079803	378.924294862159	561.7125438525039	405.31709988953	386.45843903491004	639.66500335873	623.470567930763
MED134_07214	0.0193493684622266	308.80406357935897	160.490943331043	1347.674401850085	2171.959605376424	1895.797493087483	588.171193719391	823.502568592063	1101.539739225383	1121.552631965976	732.92528720732	600.894090196545	72.517144523754	222.320186883014	272.241639144629	811.0787196193301	669.7810475668659	351.19605106923	419.77477934943	361.141788270974	475.57519911486304	614.178332219916	515.069304171225	849.4676648102089	1097.063501379398
MED134_07199	0.005171604347792	83.803155224501	46.026681946290005	155.746549539364	328.87983125396204	188.64978557703	124.59942393265999	210.913949002271	391.305516338076	301.73472277371	220.404148975448	202.42619663496103	15.052801211748	50.022042048678	86.916196138522	101.673685650286	120.976445092039	56.943931137653	111.723765009434	92.050622354368	133.452224241415	221.94325336187902	239.38518693255602	303.980745036364	308.421662794858
MED134_07194	0.023259605895923	342.959131044807	245.31498545195498	883.873951486804	1567.463257441763	999.932431532711	662.466502399736	739.414964541734	1275.714826196918	1057.307022203421	660.7109585327701	1012.5065419811791	91.41555188449	311.711428692226	341.199943518994	673.4231127486499	571.487685929584	359.223389379384	534.446400955419	488.234408907972	730.347627212111	959.724129120729	807.651199311016	1136.664196930456	1027.222562862215
MED134_07189	0.0388501009541448	598.241851791712	389.17848870816096	1284.786205190657	2510.9848298824363	1425.944388633893	971.2563791024161	1335.3250510967498	1487.549391432568	1330.213586750344	763.265335018502	938.8970159321019	126.135881686772	416.387183349645	595.4836908994661	856.303703171568	950.799248145251	441.252752736268	819.504133842287	607.481806048859	1032.030534133614	876.7209611967739	953.159842348451	1147.8536722078682	1094.769455953651
MED134_07179	0.0097377525768181	130.98644430048	80.968403842688	223.54788656281	450.62455027856504	254.19008666952	170.26008239245502	195.62529372039302	326.57828807162804	256.982439050221	162.73298371452302	203.552873054079	32.19321719009	101.89675232138099	124.986926678536	178.58916862599003	181.464667638059	85.290469545384	131.769189866008	122.908501439071	195.72992888740902	180.892773573401	170.85530988911802	209.802661451478	241.38455757581002
MED134_07174	0.0288096203179437	422.53691709832503	270.617611652795	816.56392849976	1564.926909128751	875.9372673036769	565.340864489494	702.583204089937	1004.44889682571	825.858094725497	487.446718553209	651.5945290568791	111.632452782021	302.911254628106	405.848353869961	594.196864189985	545.654174217221	306.293127396807	467.235270553965	395.137756754122	580.314975110398	580.119967120685	511.001320602436	655.98298813829	714.7225970882499
MED134_07169	0.0272455253444652	410.917151878121	301.70369527097	845.5514566474651	1547.172470937663	896.750741299265	510.780247177366	646.6406245357929	1112.719896835042	954.349314250608	550.885000340226	620.423148127933	102.622746947252	314.490431028263	456.84876648016905	555.243958648642	597.951283293467	304.78800146365296	420.659136328397	361.664803170715	578.292971712801	581.022175467684	600.4969591157841	761.350547000588	705.5464153852629
MED134_07154	0.0216702835841626	339.085875971406	195.91462001221902	602.351008628583	1126.984100415248	644.774853990977	361.028765618547	422.175367442766	446.61787503849604	384.100889135961	232.690614617992	265.520076105598	84.053962970715	222.320186883014	300.615108131998	397.451680269301	390.023018291524	190.147576221768	315.12587017172797	263.861016919198	397.93026864713	219.011076234131	236.568890615702	286.26407584712797	314.539117263517
MED134_07149	0.0261607497983429	390.142420120787	231.338296693396	711.422724709779	1274.0923025699772	764.784459369793	445.771852082065	504.87309374019696	537.235994611525	452.19025332875395	292.116989256424	359.034218892436	86.800824505705	301.984920516094	344.073206201259	481.629569362882	526.1215190200691	267.410707456999	355.51150554453096	303.871656749364	514.8020650282481	226.454295096877	289.139755196969	418.206638493281	421.339676528844
MED134_07144	0.2456133655126974	3481.704196890204	2193.858180309041	5985.187591446499	10575.727015824714	6570.415184522072	3669.878685022837	4535.866046582612	4852.188402592153	4216.049502195724	2845.6958893314672	3583.9576892160217	867.348998288659	2917.026118727547	3236.371253736482	4354.142577036616	4491.880609693501	2368.566510139765	3035.702723132327	2635.472079793544	4007.206333358145	2881.202356142936	2696.1343406678466	4036.6032063264515	4386.979535836621
MED134_07139	0.2502551957565692	3888.04386549976	2019.872503004215	8039.371577642346	11099.06021774297	8870.525480970658	4514.987821261753	6237.771355006211	6257.357685321969	4680.320126590943	3903.334911377473	4766.592370484098	904.156942857534	2778.0760019256627	2835.551109560485	5750.835317252077	5236.011764139851	2859.237564347919	2816.0874066889814	2757.073043983264	4191.20864253949	3153.894829023538	2709.9029004391314	4358.766848688611	4581.463609152718
MED134_07129	0.0836033990662571	1029.581621329587	758.5968312404281	2621.651698239904	5255.313704562029	3427.580611188302	1932.4519351543702	2065.010871368199	3594.7148861794158	3203.220209827919	1927.7213848956128	3275.248350377546	319.40505928871704	1395.059172690913	928.063846371664	2445.450205510785	1996.741429670179	1273.3365394481518	1619.55241414731	1551.262192631008	2152.624817081986	2456.938880966416	1506.718529516676	2867.303039836876	2603.741558222711
MED134_07109	0.0207116447294499	279.93070757763996	242.905211528066	624.951454303065	1207.301796993979	708.100955722234	365.285267678359	424.60765351033797	503.10709243467	426.931295644331	323.46001385475296	401.47236401256697	73.396140214951	303.83758874011903	307.798264837661	435.744367072656	409.555673488676	256.373117280538	277.098520076168	270.398703165958	431.899925726763	244.272909950117	257.847573898596	419.13909476639805	405.791146421004
MED134_07099	0.0013875036055051	20.774731757334	399.781493973275	63.870824732231	107.372078584198	69.525859942708	46.434567925215	72.62111258892	130.631315228651	103.781369616435	70.459119297043	87.88076069124399	7.691212297973	20.842517520282	677.371677344024	43.244327338271	78.130620788609	25.08543221923	37.437778776247995	33.211446133536	52.976489017046	76.913261581708	62.271440783762	96.50922426768001	88.70308979554599
MED134_07094	0.1038609517066326	1430.287464377832	765.826153012097	2781.820074106885	5322.949659575697	3118.47838036021	1794.309095576855	1999.339147543769	1146.2603696640201	1002.670798516461	569.690815099224	994.855278081655	398.954169342047	1276.025239297299	1281.8343141255689	2037.1049160646671	1594.746783999754	1024.990760477767	1711.230754300171	1444.567153083899	2008.658175173065	862.0600755580319	684.9858486213919	1105.426911781013	1321.11527129401
MED134_07089	0.0018163683562976	27.817013708973	23.133829669338997	139.533186338105	227.425898733459	141.265919246649	131.177654388732	132.385855963534	327.166717419504	228.154280823433	186.804426606039	311.338250483085	18.129286130938	71.327726624967	54.232833127755	227.445355237166	182.724838941101	119.15580304134501	176.57661013364302	173.379439264052	238.59640091647	362.913307580553	343.275228843155	407.483391352427	424.14350982697897
MED134_07079	0.0186934576668969	296.480070163991	200.011235682832	483.453011819352	923.2307859365719	585.877150982186	334.715843794259	486.109744076074	874.406010944935	715.487431800081	444.067972509122	523.52897608374	65.814802378376	211.667344594869	323.24205175483604	352.226696717063	415.226444352366	207.20567013084502	270.318449904092	267.260613767513	432.708727085802	438.247704555012	462.49843958995797	548.750516729756	542.159402284846
MED134_07074	0.0377148707314587	541.199367983438	359.53826944432	1258.746561261363	2390.085560295504	1426.8300683783862	923.2739922463611	1185.913192660216	2291.343880632287	1881.243239713799	1163.4530730899642	1458.670403952114	155.142739496273	417.313517461657	532.990227560197	865.876874872406	895.351710811399	426.20149340473	785.603782981904	685.1495186603571	1068.022194610844	1296.698946725046	1274.530544282746	1698.935329620419	1574.734737807137
MED134_07069	0.0104945727252754	175.000706498223	92.05336389258001	315.42361136994305	612.1053928736981	402.984283744361	214.75987665411998	308.20539170513	503.10709243467	471.958133255694	304.904943292542	349.26968992674205	43.949784559849995	131.076276849777	149.76881731307398	213.250652370405	239.432547577995	105.609669642961	191.610678776074	151.151306025071	276.205664111778	286.90225434584397	330.445434510822	406.08470694275104	413.947752379215
MED134_07064	0.0812824839443212	1255.286757879609	779.079909593489	2651.621854460413	4790.3165138430595	3008.2112521708186	1640.6880666909349	2099.4103457524243	3928.942755773442	3369.599865879664	2160.913487907179	2451.647888001906	348.85141494381696	927.2604461245711	1237.298742550458	1832.767216657111	1973.4282605639	954.249841619537	1389.3248139563661	1270.141684020365	1979.541326247665	2091.770052518364	2220.180263119588	2877.0938307046117	2832.126525052623
MED134_07059	0.0027750072110103	54.225571027617995	21.928942707394	92.858352879936	193.607921226625	110.267128189391	109.895144089675	124.046589446146	189.474250016331	167.75242549111599	95.78428317249201	123.934406103037	11.426943985561001	27.326856304369997	35.556625693032	63.711108215926	81.911134697735	39.133274261999006	71.04334397697501	72.960578513832	116.871796381118	122.249231018433	148.324939354289	155.720197610653	135.09378618287099
MED134_07054	0.022982105174822	298.592754749483	186.034546924272	742.866823039493	1604.663032699281	866.194790114253	624.157983861433	884.657189719575	1419.2915870788588	1161.088391819856	677.260075520688	893.4544003609881	76.25287621134099	224.63602216304503	309.95321184936	527.184662284114	528.641861626153	294.502974253768	560.092753345447	492.680035555768	723.47281566028	716.3534275176111	696.251033888806	963.6935582671249	902.579428063301
MED134_07049	0.0119073036690625	167.25419635142	92.29434128496901	435.79555028837905	873.349269113992	528.750807462381	362.576584549388	457.26978070344103	637.857413098459	517.259524754932	277.82457003958604	383.82110011304303	40.54367625646201	129.686775681758	161.980183712701	302.380181998903	328.904710093983	152.01771924853801	311.293656596206	271.444732965439	395.908265249533	373.063151484297	346.71736878597596	436.85576395563396	418.790737166903
MED134_07044	0.0122857137432912	175.35282059580499	83.37817776657799	450.534971380433	939.294325252318	523.879568867669	375.346090728822	521.551626774973	727.298673975733	609.235077192778	382.134155902824	464.566243483204	48.784260861434	132.465778017795	174.191550112328	327.46849404247996	313.152568805957	168.57410451323	326.917296557948	267.783628667254	438.774737278593	404.86599571603	377.070784645398	505.39130002978396	482.259327279233
MED134_07039	0.0085016130010044	138.732954447283	82.655245589411	363.081072900916	700.877583829138	389.256247704718	292.15082319614504	408.276589913786	557.831021787213	453.563022768125	285.597640139971	363.54092456891004	32.412966112890004	94.022912369274	127.501031525518	248.902464221805	279.127943623821	132.200227795345	250.27302504751802	216.005153592921	325.13814633363	313.517400582329	318.24148380445604	387.43558148039705	385.399631525476
MED134_07034	0.0079718388970842	123.23993415367799	65.063895945017	308.05390082391597	599.4236513086349	356.043257286226	256.164033054103	373.529646091336	470.74347830144495	379.158919154226	233.192103011566	326.736161544371	29.4463556551	89.39124180921101	113.493875949476	204.337699407556	232.501605411264	111.881027697769	220.204887762657	205.54485559810698	282.676074984089	253.971649680362	271.929055482864	332.420661366454	341.557874500091
MED134_07029	0.0233857425873326	364.438090997306	202.902964391499	886.821835705215	1713.7260101588208	1092.043124959994	673.6881896483291	864.156492864329	1078.002565310311	959.291284232343	571.947512870303	813.8359334099459	83.065092818118	249.647043187384	362.03109796541696	633.809988469318	625.044966308872	315.32388299573	584.854748756509	514.908168794749	780.8977121520411	667.4086246928871	622.401486024645	875.576440457504	892.893458487925
MED134_07024	0.0510096780060265	729.932524287357	428.21682627517197	1948.5514683694641	3691.2322448709488	2282.839541430969	1426.315144769525	1687.659061456393	2417.8561904258013	2113.241274967471	1329.947219756286	1551.808987932579	169.316545016825	515.968100390995	678.449150849874	1330.0106476785838	1283.4844721483598	604.809770805652	1258.145195409669	1077.9337083656471	1508.010133927997	1200.162653596098	1234.789474033812	1818.755960716041	1786.0418109120449
MED134_07019	0.0177348188121842	251.057351575921	144.827412825761	685.383080780484	1326.51016770557	785.59793336538	503.81506198858403	660.539402064773	874.994440292812	733.333434511902	501.48839357326005	586.99841436075	65.04568114857899	196.84599880266802	229.501856745934	467.764975865116	545.654174217221	231.789393705691	407.98335296321	368.987011767085	556.050934339231	507.49219518722396	474.076546670356	732.44440253394	663.4889159132371
MED134_07014	0.0379419167759959	552.819133203642	342.428874584704	1530.443223391548	2957.382132972648	1828.4858325060068	1047.099506713601	1451.032374025509	1691.1459457979438	1422.738246963938	971.6337625481921	1146.20547704991	149.209518580694	406.197508117506	545.201593959824	1092.662011371584	1137.304600995479	512.495380238883	883.177836327874	707.9006667990791	1109.675464601347	962.881858335227	890.575479751705	1318.959398324963	1204.373848517113
MED134_07009	0.0080979755884938	111.972283031056	50.60525240168	297.736306059479	522.487752480587	355.60041741398	202.76427994010598	268.941345185762	270.677500023331	219.64311029933398	182.04028686709302	179.89266825259	26.589619658708997	65.769721952891	97.690931197017	196.745183920684	219.26980672932203	93.819516499922	147.98240114706002	143.829097428701	191.68592209221498	143.225575086172	177.73958977476	220.525908592332	217.424527573565
MED134_06994	0.0006306834570478	12.323993415367001	5.060525240168	28.004900074901	58.336011199288	22.141993612327	18.186872437375	20.500696855245	57.07764674405	53.263454247588	31.844512991902	37.931439443656004	2.85673599639	8.800174064119	8.260630211512	14.19470286676	14.491969984983	6.0205037326149995	11.791426386219	10.198790544944002	19.006831937413	35.41167761973	31.292181298373002	50.352638748354	45.116226706355
MED134_06989	0.0159941324707323	254.930606649323	139.766887585593	583.681075245316	1071.184437528972	649.646092585689	380.76345698676397	548.306773518259	862.6374239873991	728.391464530167	508.509231083286	577.609444201429	52.95949039462	205.646172866788	250.69216902764	350.90625924108497	401.36456001890303	198.676623176307	307.166657361029	251.570166775291	438.774737278593	449.074204719006	427.764118348763	616.819824667347	624.745037611734
MED134_06974	0.0187439123434607	277.113794796985	134.947339737814	694.7180474721181	1313.828426140507	821.467963017351	495.68901260167104	712.6598177984481	926.187793558094	785.2241193201199	583.732490119275	730.461878395175	65.595053455577	207.962008146819	207.234070958378	489.222084849754	480.125266459033	252.108593803268	378.79957265731605	339.95968483147504	508.331654155937	458.77294444924996	429.328727413682	683.024220058703	640.293567719574
MED134_06969	0.0248237008694016	360.916950021486	189.167253025329	914.3354217437139	1630.0265158294062	1019.8602257838061	705.41847773056	923.2262973624939	1042.108375089825	838.762127455583	624.8545383922819	800.315816380524	95.041409110677	307.07975813216297	277.629006673876	626.2174729824451	652.768734975798	378.03746354380695	491.407694645716	506.278422949027	657.959905578131	593.653092325677	556.374983485078	770.675109731765	759.838823794606
MED134_06959	0.0303484879531404	453.875071783118	208.68642180883398	981.645444730758	1885.352246006004	1067.244092114187	725.927078564196	872.8432288199419	1373.394097944468	1132.534787480943	804.638127488296	1150.712182726384	114.59906323981099	328.848609764458	370.650886012212	635.790644683284	638.9068506423349	348.687507847307	536.804686232663	462.08366392093603	723.8772163397999	808.604230998311	807.025355685048	1141.7927064326032	1049.143441374907
MED134_06954	0.0513628607419732	714.7916180913339	449.4228368054	1307.386650865139	2591.302526461168	1442.329463907015	1102.047078758439	1194.252459177604	2052.441565394304	1691.526503192749	1111.799768551918	1573.591398702203	202.82825574371202	662.328890088979	650.793997533071	919.354592649505	1006.8768711306229	610.328565893883	885.8309072647739	833.6857501867249	1279.928150679032	1240.987581297826	1084.274081988636	1584.7094361635031	1547.206192698175
MED134_06949	0.0026488705196007	42.605805807414	20.001123568283	69.275279132651	147.10820215472802	79.711177004379	51.078024717736	63.239437756857996	120.628016314745	108.72333959817	60.680095622364	75.487320080941	10.438073832964	23.158352800312997	34.479152187182	41.923889862292995	46.626338212557	20.820908741961002	45.986562906257	35.565013182369	46.910478824255	74.883292800959	60.706831718844	91.846942902091	83.095423199275
MED134_06944	0.0042129654930793	68.662249028477	35.182699288787	115.95011259082	229.96224704647202	134.62332116295102	81.64744860183599	110.14781191716601	205.950271756882	165.555994388123	100.548422911438	117.174347588326	17.47003936254	43.074536208583	54.951148798322	70.97351433380301	83.80139165229801	31.858498918423	76.64427151042901	63.284802868628	89.776950853315	109.16720998694001	104.202963723583	139.402212831093	138.66230128958898
MED134_06939	0.0042634201696431	71.479161809133	30.122174048618998	118.897996809231	242.64398861153498	142.151598991142	77.777901274735	112.580097984737	196.53540219085298	168.57608715473899	108.32149301182399	113.418759524597	19.337905206334	51.411543216697	58.542727151153	72.95417054777	62.378479500583	32.360207562807	66.031987762831	57.270131521610004	88.563748814757	102.851751557944	97.005762024957	145.463178606358	131.27037713996
MED134_06934	0.0049445583032547	75.704530980116	40.725179313733	126.267707355257	253.634831301256	132.409121801718	87.451769592488	123.351650569697	193.593255451469	197.40424538152598	119.60498186722201	141.961228808933	19.337905206334	56.969547888772006	61.415989833418	76.255264237714	83.171306000777	46.408049605576	71.04334397697501	63.284802868628	99.078166482263	126.083616493181	116.406914429948	183.22765766762402	161.857649483252
MED134_06929	0.0025984158430369	30.281812392046003	12.289847011835999	45.692205385365	91.30853926845201	45.612506841394	34.825925943911	49.688129666103	87.675972833644	65.618379201926	39.617583092287	52.95379169857	7.471463375173999	25.937355136350998	25.14104846982	31.690499423465	30.874196924531002	16.556385264692	30.952494263827	29.027326935610002	43.675273388099	48.719250737973	44.747819256673004	74.130273712855	56.076665962701
MED134_06924	0.0032290993000847	49.295973661470995	29.88119665623	84.014700224704	159.789943719791	99.638971255473	66.169259293431	74.358459780042	230.07587501983102	159.515808854891	120.357214457582	206.932902311435	14.283679981951	31.495359808426	57.824411480587	71.63373307179201	52.927194727767	37.126439684461	48.934419502812005	55.701086822387005	71.174519595421	145.481095953671	136.43391046090701	213.532486543949	161.09296767466998
MED134_06919	0.0047427395969994	86.267953907574	54.460890679903	150.833409175346	291.680055996444	195.292383660728	106.79950622799399	140.377653042697	344.231168507932	279.221303968028	217.144474417221	318.09830899779604	21.645268895726	59.748550224809996	74.345671903612	102.00379501928	127.907387258771	74.503733691115	77.528628489396	87.866503156442	120.107001817274	218.334419973881	207.78008382119899	327.292151864306	275.54034502582
