	D_10	D_18	D_25	D_34	L_10	L_18	L_25	L_34
C0	-0.8991318830495778	-0.5046263552402348	0.1337760776682394	1.4841695887337611	-1.0559344404970925	-0.6708353998889346	0.046612321686315294	1.4659700905875255
C1	-1.6098652559480173	-0.1038069322638339	0.3918032578207958	1.1750468589603158	-1.2883626959495864	-0.005528477231185437	0.43262694192901063	1.0080863026825018
C2	-1.4307986318526735	0.08702889878517105	1.0736977083345258	0.675749700741804	-1.517990101171752	-0.09843427496683005	0.9853995197217138	0.22534718040803872
C3	0.33932603615409945	0.6415195261295198	0.5077851434528682	-1.6807784705940532	0.4461212663256917	0.7561809659026016	0.5219107551009258	-1.5320652224716544
C4	1.2359091061312657	0.32062847277619	-0.07322682839824758	-1.4041590102904693	1.1367506616790546	0.2544218569456278	-0.0442055070282742	-1.4261187518151468
C5	1.3029935043079899	0.3284878056172748	-1.1156928860675528	-0.6155028668686827	1.362535871073921	0.46358997297202414	-0.9303676999348574	-0.796043701100117
