	T_10	T_18	T_25	T_34
C0	-1.0962285437009722	-0.3995437065840543	0.23799373740616192	1.257778512878865
C1	-1.3039042545045534	-0.2580023191045457	0.6988179531169556	0.8630886204921425
C2	-0.7144116282239534	-0.5149830814081349	-0.2422456932583582	1.471640402890448
C3	-0.301466687010253	-0.6085158382292764	-0.5757347468334104	1.4857172720729388
C4	1.3085094572785063	0.2552316519200845	-0.7847580943855721	-0.7789830148130176
C5	1.2461577472325565	0.19983242474414417	-0.29772218401447664	-1.148267987962221
C6	0.8579043910127931	0.35708513791478513	0.22868418841039131	-1.4436737173379692
C7	0.3178586564096254	0.34626773586375975	0.7989833540079544	-1.463109746281342
