index	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R3	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_06169	0.015206329519403348	0.024882246022077434	0.013519426744496053	0.04678887855385349	0.08145489560858638	0.025300754964873627	0.03678187475176797	0.04741176804981266	0.03410054892029069	0.025005813552522148	0.029016024911005606	0.005845215406631755	0.02025249142215139	0.02311277457797675	0.030166413933304374	0.01630617054381656	0.017190543720641195	0.03249165360154331	0.018185043638759127	0.016717452938784617	0.021998829317506057	0.02942827247149389	0.026386673722964663
MED134_06164	0.07044263605382411	0.11866673198539225	0.07855048298295948	0.3014978371720452	0.5931463318203887	0.17916255013642324	0.22098446097541377	0.2577775088303687	0.2251350376360553	0.15369251943514808	0.16932089913520232	0.018875174750581713	0.06143396667303962	0.08161059342135153	0.13775485266193205	0.07325891780764233	0.10327316567689988	0.1962460123306419	0.10601335385592685	0.12242385076754916	0.12407095980731947	0.1828434536534076	0.17938162263068827
MED134_06159	0.012717637586962855	0.021803702828019383	0.01648942383247849	0.10249645829832423	0.11279609678735997	0.026780542345130144	0.036651558100743116	0.050590823017314546	0.03723769739986867	0.037293565145252915	0.03218737436735923	0.004655564194064075	0.01572844845311131	0.01966972113789467	0.04315175353505164	0.021749484034390892	0.01476568113032405	0.03213411133357584	0.017739088890124707	0.02250344239780203	0.022821500219961266	0.03795886065724902	0.039329277485721986
MED134_06154	0.039312896288721	0.059349234772046934	0.03217100845702575	0.10908257610062617	0.23606611684783194	0.06817849661718442	0.09597821347981263	0.11735097733485422	0.09536421272473217	0.069064813913228	0.08092408957592015	0.013245407988745676	0.046593414503571684	0.04925952693978821	0.07457382530720422	0.041549833980453865	0.044123838920235206	0.08724031338406127	0.04729597861906154	0.05350438960995435	0.05892761204994004	0.08431290333857452	0.07832424417314397
MED134_06149	0.02149133117929544	0.03351486198892062	0.022239338194812483	0.06961160621599709	0.12705674616690477	0.038474471886669456	0.05623163491722898	0.07476260302883753	0.06440081228401945	0.04355697159913514	0.04859090603815386	0.008009069186971397	0.027905311771649097	0.031362466978965504	0.05044069416056071	0.02500596415757292	0.025114648256856154	0.05077100205137992	0.024354084328201932	0.03294384404156407	0.032053695903069765	0.04833999971927908	0.05076748265612929
MED134_06144	0.03165700500502694	0.05296998547301943	0.03231356831724891	0.1011700873520273	0.19803771850237914	0.06114048346718391	0.09913839226716559	0.13406842156051071	0.10536227942387498	0.08018116506229378	0.07450848607800938	0.011465614836085367	0.03716480158678721	0.057441040064735736	0.06360978856799308	0.028737842838883705	0.04107111012349666	0.07494979792267967	0.041374690567748965	0.05749693584182245	0.06480818553786065	0.08720156812105245	0.08732675638450839
MED134_06139	0.015691413540133273	0.021295901888793312	0.03150572910931769	0.05081372832192691	0.08935062238370159	0.032807968991540835	0.03489228331190744	0.07191241581659445	0.04675116392736936	0.0377477816438169	0.05219968300572868	0.0048054415121828375	0.028581804178234534	0.03818039458308844	0.041773592492413365	0.02536251307616949	0.018857636751484233	0.04013411957934786	0.02036526685430518	0.053440338066127586	0.0514931046351596	0.049152436689350994	0.04317385166617205
MED134_06134	0.061310402098343306	0.08972207844950625	0.0718501695524711	0.18303919058897525	0.36167262748461354	0.1262872205735989	0.14963609453930052	0.2066385728876228	0.16690650122242506	0.1323682501341445	0.20030534784670329	0.020411417261299032	0.08143277344272147	0.10005308759050408	0.13055778943926555	0.08124561358420555	0.07852657692035972	0.16911749274861057	0.08416157117284025	0.132116984399999	0.12867182300253197	0.202838430194622	0.18912439446685983
MED134_06129	0.6268972796598407	0.6289432007901893	1.206365297185058	0.7045773940587615	1.5182354627578654	0.38283182298489954	0.20260981318090793	0.11663843053179344	0.07947442814930875	0.03975589669009975	0.10297772659998848	0.18857376819055108	1.5687858908716186	1.2875656280386163	0.817739511099655	0.5592588637826765	0.22300075607380893	0.504492140102092	0.28082761532061945	0.08901029540458885	0.051097003830273754	0.06440819757181256	0.09052658831109414
MED134_06124	0.04007215823421132	0.056619804723706806	0.04671211419978776	0.1584327226887082	0.29729828367525596	0.08893161231590387	0.08434745237584348	0.11165060291036807	0.08924294739872635	0.06610045360681045	0.08489738946951264	0.014641140513726657	0.060799755041865765	0.056179723457972994	0.1106816446243269	0.0696221188379573	0.052892315251292746	0.10802245770967012	0.058296195752043894	0.0595465852442788	0.06160890980609037	0.08489966337251535	0.07412147985165819
MED134_06119	0.038616906172021535	0.06360206763806527	0.04559539529470636	0.14132711117439617	0.2869049290427063	0.09073623107231427	0.12657004730789956	0.15182728034448678	0.12211924325381589	0.09136923460586965	0.1055293870821121	0.01311426533539176	0.052639565387428984	0.060202300744405524	0.0932861896861372	0.05828386322658632	0.05878126725634867	0.11709509275934453	0.06971759236984765	0.07049939923865493	0.07010984246479422	0.10182543358234696	0.1041616930131872
MED134_06114	0.02551963761231352	0.04151272678173122	0.03514100554500819	0.0828753156789663	0.16307092849829755	0.059516326586414564	0.06509316718691976	0.08451901310151574	0.05881515767403915	0.04071214195023443	0.05595426914371055	0.008674149786123407	0.03420514730797594	0.04322566101013941	0.05818902180028255	0.038079424506113894	0.034077979617492746	0.07262577318089117	0.04073053370861036	0.04099298804912704	0.043967189342328586	0.0517251537612454	0.050122740402265005
MED134_06109	0.011620925887921282	0.018058670901227116	0.01211758811896834	0.0405229192558301	0.07815158134552798	0.028837807727437985	0.031536629548017184	0.04280761947618923	0.03682961304480162	0.021443799958520426	0.025954032332457275	0.003578320970085466	0.012768794174300043	0.014454006520740623	0.025756298596861908	0.013976717608985625	0.015956461866640504	0.03253634638503924	0.0170949320309861	0.020923504316741923	0.02196836002482253	0.026945826174051925	0.027198571375978958
MED134_06104	0.021027337768162464	0.035831703774139564	0.022714537728889674	0.08310400032487955	0.15557804492599436	0.054391209318209066	0.061281405144442476	0.09356287637113318	0.07646480603068923	0.04740585877117726	0.05854238191843593	0.007400192582113922	0.02511478059448419	0.02955571616387293	0.045632443411800526	0.02857145334353864	0.028470484877384346	0.05689391339032274	0.036370087277518254	0.046095761040658996	0.050853249488805555	0.06228683437218033	0.05883870050080084
MED134_06099	0.11500709413218649	0.1942655968126734	0.1206531617021985	0.7634408219168353	1.4094677979986252	0.5264433836200381	0.6646474993895646	0.6330704288732211	0.5414259180852138	0.3300480515354883	0.3930286188322393	0.05535156704773565	0.17034924413329428	0.20573096545440958	0.5229049253779074	0.24297620305961065	0.3667821173443104	0.7390845606722444	0.3772529420809063	0.4047203549266938	0.3968015986175642	0.5160328821573461	0.48761617866329265
MED134_06094	0.13529626056445557	0.25735986351151263	0.14239354038622995	0.9560847676341675	1.720623887850614	0.6147253331836343	0.8084519237955026	0.823265613997903	0.7372298927008245	0.41273936040563564	0.456273346496303	0.06037245720471421	0.19673244799012615	0.27721693638363853	0.6359141308742458	0.2774425985239459	0.467413914842472	0.9140568080588222	0.4679799581641977	0.5219987316734931	0.5337305999373317	0.6136155893404287	0.6445512191224092
MED134_06089	0.0865769523954934	0.1437076658009778	0.09903158290168637	0.4335403517223629	0.7109376843226174	0.16801000622180703	0.20026411346246037	0.40516507447886146	0.34534138547549437	0.28995746900434144	0.282541719956287	0.03763794151257435	0.11644125548351761	0.13809712362151005	0.26981330634762596	0.12579045848087061	0.10461550032511115	0.21501698139893377	0.1139414382760943	0.19157816758584212	0.19768477093071923	0.3094030794357218	0.3430028790558049
MED134_06079	0.03102428671711834	0.05274782256210803	0.04485883601688672	0.0986545562469814	0.20464434702849593	0.056484567075645115	0.07460628271173488	0.05146780369800472	0.04532286868463467	0.045851960223458395	0.04935640418279094	0.011812206134235005	0.04139287912794616	0.05948641834597261	0.06924493594233623	0.03788926508286239	0.036286336619388716	0.07423471338674474	0.048113562324891314	0.022951803204589356	0.025015289293175168	0.04540619954957493	0.05024213711594357
MED134_06074	0.18954130844781952	0.3082351701102245	0.21246171168591158	0.6575140939298121	1.2281883567332252	0.4205122626187484	0.5037390145366133	0.6170107201580821	0.5331877151672976	0.416540435314671	0.4059691827058661	0.06781011911635781	0.25507991805811975	0.296375312951224	0.4422671914830949	0.2706206292147982	0.22769892734254843	0.519866457624693	0.29034131662482043	0.27414060757853703	0.2942114901521309	0.3952054505527615	0.4246463518692132
MED134_06069	0.6142640045112656	0.8951895807381581	0.5113146986670563	2.1091127523288367	4.003375180905093	1.4043543162385632	1.5771572690284212	2.313529846953228	1.9422264773972597	1.4021902371985029	1.5516647391793663	0.23981307632240317	0.806252106323601	0.7368134361775657	1.4254779051021849	0.8255771360464094	0.799425234686342	1.6641804862545622	0.8904973072314976	1.0916304614394876	1.0100875217515835	1.4191468451667346	1.4858682223871067
MED134_06064	0.04460663929755628	0.07179035778308565	0.04694971396682636	0.11530279846946692	0.22051636921928874	0.06168186909410703	0.0758768700592273	0.09986617501359384	0.08031610213163455	0.04786007526974124	0.061203399278364844	0.017975910841869135	0.05915080480081378	0.07158823984329082	0.07858580523132896	0.041169515133950854	0.03836479026823199	0.08214533606552489	0.0468252486066141	0.04605306001144115	0.049025091927793966	0.059172492653571315	0.06246836059662946
MED134_06059	0.019002639246854944	0.030023730531741392	0.03461828605752328	0.05799442620360335	0.13583872798820637	0.038330102386156625	0.04479634878979714	0.06769194629077298	0.06473238082251143	0.05362145296205275	0.07082680452523102	0.005376848787510621	0.027736188670002743	0.0346009825909239	0.04835813969612955	0.036676998759634045	0.021217547665275026	0.05036876699991652	0.031216832404409398	0.026261132968972003	0.037599107171471566	0.06828984087326727	0.05695223242467938
MED134_06054	0.028303598079111363	0.045606871854241414	0.027680372859996312	0.09586460356683961	0.19989079723531436	0.0671318177384664	0.09158002650772346	0.09613900712066058	0.09179347461789544	0.0666502946313879	0.07418041544459347	0.01168106348088109	0.03695339770972926	0.04615736987991227	0.06088409228366405	0.030900906278369576	0.05079221104360736	0.09363138142397968	0.052597885075048534	0.048785925881382954	0.05134075817174197	0.08413236178966965	0.09422788643512992
MED134_06049	0.01628195060884797	0.023612743674012258	0.018033822318229354	0.055021525806730934	0.10627003690180557	0.0354427123759	0.04619725278831443	0.060127987919820214	0.0505514494839313	0.04252900794449034	0.046294411604242615	0.006126235378104436	0.0222396878664961	0.02938526797376985	0.04027292824598503	0.02129785540416857	0.024573384285803218	0.05233524947373757	0.026137903322739617	0.03298654507078191	0.030286476927425234	0.05389165234810385	0.05148386293820073
MED134_06044	0.005335924228029191	0.00809307746891549	0.017511102830744446	0.02337157081233542	0.04149284988963599	0.016061106932052444	0.019840710118535606	0.031900172260105164	0.023617882049505743	0.01934006038622411	0.026026936917660805	0.0021263844508099495	0.0062998355363268425	0.03426008621071775	0.015006642464283394	0.0068457392370541836	0.009656149243584348	0.017966498965365077	0.010207408690965612	0.01987732910090483	0.02017067175649447	0.02965394940762498	0.024094256820336057
MED134_06039	0.0497949292584068	0.07159993243087588	0.04542907545777935	0.15106907709030115	0.29762055823750555	0.09831562984923788	0.11836009829333309	0.17079198756441183	0.1399984390601912	0.08610988567512885	0.1152256969141818	0.01872529743246295	0.06494327103220154	0.07284955645005357	0.11597990818824737	0.05828386322658632	0.0618123454942451	0.12241353399536054	0.06416793327573043	0.10216221240368377	0.09098130795300981	0.11861579763049993	0.11882360945291597
MED134_06034	0.061542398803909805	0.09149938173679749	0.06959297176560446	0.20330065021689028	0.3802839834545279	0.1604306074448834	0.17657906213869126	0.23810025480738287	0.19799742802409623	0.13700603964579774	0.1855421693429881	0.023315290299850064	0.0889587514659844	0.1017234798535142	0.1478307411736652	0.09550757032806843	0.09476449605194774	0.21582145150186055	0.11560138095156687	0.1410628500211366	0.13238907670992217	0.18591265998479042	0.17792498272380966
MED134_06029	0.05171417473172955	0.06988610426098789	0.05588346520747753	0.17380033089407942	0.3218717190467879	0.1421678656300103	0.13272750906882438	0.19622442730442693	0.1613973624290198	0.08304990084269784	0.1245210315276321	0.018715930100080526	0.07462556860145554	0.077588016134919	0.13303847931601442	0.07979564798191283	0.08978486751826074	0.204201327792918	0.10046369476180961	0.11495117065442706	0.10926288356312563	0.12118851470239433	0.12527103199155892
MED134_06024	0.027691970400799716	0.04535297138462838	0.029533651042897346	0.10213056286486301	0.20585287663693194	0.07994461090898014	0.09679269254871803	0.1393851169371949	0.12158363253779036	0.05665753166298039	0.06918645135815156	0.01060382025690248	0.038602347950781254	0.04578238386168551	0.07010245836886672	0.03746140638054651	0.054516107164451544	0.11307274224471055	0.05604164674505878	0.06911161578907511	0.0744669513185385	0.07533096128055722	0.07653329346796538
MED134_06019	0.010650757846461429	0.017455657285896157	0.012450227792822375	0.041483394768665804	0.08298569977927198	0.036308929378976985	0.03837825372682256	0.06336185417986524	0.047975416992570526	0.023451915004803276	0.0321144697821557	0.0045150542083277345	0.01484055216946793	0.01909019729154422	0.032708355411948296	0.016757799174038888	0.0250496965803298	0.05166485772129858	0.027797845998212178	0.03191901934033589	0.03022553834205818	0.03466397738973514	0.03863677654638627
MED134_06014	0.010819482723237055	0.015995729585621205	0.010668229540032912	0.03997407610563827	0.09934113381343916	0.04157841614769532	0.05010675231906036	0.0780512805814257	0.062411401053067556	0.025555654577099594	0.037472956794615285	0.0039904835949120645	0.014164059762882498	0.018306135617070084	0.03215709099489299	0.017779906074015726	0.03167476758601771	0.06341905978072895	0.03423941458959825	0.04650142081822848	0.038970225342230255	0.03755264217221307	0.042505230069572034
MED134_06009	0.005525739714401771	0.008537403290738302	0.005417274688479964	0.02360025545824868	0.04995255714868799	0.026600080469489105	0.0287348215509826	0.04582224056606172	0.03751825539397727	0.015467267082678614	0.02216299390187363	0.00163928316692397	0.006342116311738432	0.008761036971297972	0.018528609573247864	0.01045876827883278	0.018316372780431297	0.036156461848209816	0.022272962167907976	0.02666679274654149	0.025716083024896277	0.02094281967296498	0.022948048369021753
MED134_06004	0.025477456393119616	0.03386397513463855	0.026516134001507194	0.08493347749218566	0.17136949847622476	0.06334211835000458	0.07314022038770514	0.09504278126979786	0.07381225772275336	0.04398728196619575	0.058469477333232406	0.009760760342484439	0.03568497444738158	0.03746451218465553	0.0613128534969293	0.0349655639503705	0.04206703583023406	0.0820112577150371	0.04541305856927177	0.04611711155526791	0.04701411861068122	0.05858573261963048	0.05621197279987223
MED134_05999	0.13924020455908587	0.20680193249981701	0.11820588410170098	0.3744939761475585	0.733819178242339	0.24026694122847891	0.2908016067619849	0.30063993959910107	0.24043820095106982	0.1620596654613266	0.21521433552082547	0.05324391726169054	0.16358432006743995	0.18220911522018546	0.2559704443193482	0.13615414704807766	0.1794614822423109	0.3613858473481144	0.17387280143979775	0.1717008384849373	0.16876941217405267	0.23804403223107176	0.2338504034108533
MED134_05994	0.5054153683813895	0.7974061623784381	0.4287012596677368	1.1496434519351528	2.3153010238416885	0.6285126204826096	0.8231777053613122	0.8491913553708064	0.7147342426277533	0.43865360695528577	0.5811589009499528	0.20236248145747726	0.6114645740024081	0.6882016123601691	0.7665331719154064	0.38725966545169016	0.46143836060204757	0.896179694660449	0.4556914273129381	0.49648486671583336	0.5025909828147678	0.6627228906425534	0.6759047961344025
MED134_05989	0.5164035759814021	0.8174008243604646	0.5617096092559423	1.3170863496728438	2.6020448156032696	0.6931901567123578	0.8423994113874796	1.046566819818639	0.8912307261942541	0.540159041318583	0.6859592421800295	0.19583345078692865	0.6196247636568448	0.8381960196508736	0.9345769417144327	0.45336383495949456	0.4978329500156469	0.9241126843454072	0.504399595969342	0.5615825857584315	0.5560950607670402	0.7900046826204872	0.738540312130182
MED134_05984	0.09252450430183423	0.15900516909516318	0.1034746985453081	0.2059076551803015	0.4414355816413895	0.13198981584385572	0.19078357710040147	0.23777138705212406	0.22128374153511	0.14441694041184158	0.1888593279697488	0.037394390870631365	0.11373528585717588	0.16448250344946583	0.15818226189392598	0.08136446322373775	0.08770641386941748	0.18341918346730912	0.0928081382435854	0.14341140662811785	0.1311398357098976	0.18622860769537392	0.1866648221650812
MED134_05979	0.02682725540732463	0.04852672725479131	0.034048046616630655	0.07381940370080112	0.16202353617098636	0.05865010958333758	0.08793116027902725	0.09378212154130572	0.10913705970824523	0.05727909108206794	0.06991549721018687	0.010350902282577068	0.03369777800303687	0.055293392869437005	0.0600571956580811	0.03389591719458079	0.039382366533811504	0.08120678761211031	0.045115755403515485	0.05907687392288256	0.06282768151343142	0.07555663821668832	0.08188226624076544
MED134_05974	0.05000583535437633	0.07823308219951641	0.0454528354344832	0.12929829879935856	0.2844073011852719	0.0937318982079555	0.11868588992089524	0.1656945373579002	0.14905281068824144	0.08637285312166589	0.0962340524686618	0.017245258916040163	0.060926597368100535	0.0787470638276199	0.09530749254867332	0.04746854602915696	0.06772294805814313	0.13340795873536007	0.0669923133504151	0.09214882105210015	0.0853140195138739	0.1083249293429223	0.11784455640075167
MED134_05969	0.26038466608398575	0.44769000304518397	0.26784621738260805	0.742401834492815	1.5731027069808596	0.5192249085943966	0.6485859721507501	1.0911284006562088	0.9243620747712605	0.5377684281682464	0.596833386768712	0.10025855848907	0.3168521309344521	0.4449379554450628	0.5016199937193832	0.24231064507823036	0.37622176099947363	0.7161571627388307	0.38973967504267004	0.537862164027921	0.5548458197670155	0.6677329186246636	0.6648009017622952
MED134_05964	0.09206051089070126	0.1565296395164361	0.10905829307071507	0.2801844281729291	0.6135301978826759	0.22164327566232375	0.2806369079820455	0.38943423351898143	0.32840588474021165	0.1859418908331905	0.22421805179346163	0.03456545649113971	0.11221317794235865	0.16782328797548607	0.20225278945740313	0.11533169020203783	0.1483929303038725	0.3032852288034015	0.17169257822425169	0.2140175584398174	0.2080138611504347	0.24409217411938494	0.23812480576054623
MED134_05959	0.08349772339433821	0.13253604513800427	0.12635555611112478	0.36511790566511476	0.6451936736236991	0.2896413104038671	0.265487597300405	0.529477085966694	0.4653947016817833	0.2515642218099336	0.34046441290049295	0.028757710414037643	0.10709720411755633	0.1646529516395689	0.30331793258420964	0.22336601253679916	0.1762138984159933	0.5305480328802209	0.2645998175230892	0.25460488671137493	0.29009813563985476	0.5057871492569948	0.30579886307356147
MED134_05954	0.046631337818863805	0.08064513666084025	0.09064431112522396	0.2512329520003101	0.3843929841232103	0.20760334173745093	0.15690124783393675	0.3730456570485838	0.3421787317237247	0.18723282193437232	0.24864108783664476	0.01796654350948671	0.0728074952587572	0.11065496501491523	0.21615690308757593	0.17715727268668344	0.1131458205089054	0.42476021434534744	0.20194317533995318	0.16397195219650815	0.205484909857702	0.40260765405786125	0.21687219072576022
MED134_05949	0.030644655744373184	0.046495523497887034	0.02874957181166999	0.08781490403069278	0.18055432350033837	0.0657242151084663	0.07890673219555538	0.10699164304420151	0.09235459060611263	0.04647351964254594	0.05832366816282533	0.010903574893140006	0.03615006297690906	0.049600423319994355	0.06529420762010653	0.034418855608522425	0.04815084286486904	0.10006714224739403	0.04994693184705504	0.05820150282391682	0.05539317409865098	0.061338991240429755	0.07108880332422245
MED134_05944	0.014362705135525214	0.020089874658131397	0.015467744834212531	0.04162060555621376	0.08395252346602076	0.03540662000077179	0.046229831951070645	0.061662704111028026	0.050525944211739615	0.02679877341527469	0.03481193943468638	0.005198869472244591	0.02228196864190769	0.02631720055191453	0.03316774242616105	0.019301181460027766	0.023858915844013347	0.054122960813574886	0.027921722317277294	0.03616777174751104	0.032541204586006185	0.03714642368717711	0.03512651316423622
MED134_05939	0.153181097502672	0.2696740362877448	0.18642077721848158	0.4752981680661246	0.9025299115800045	0.29859221943566266	0.32816990644336475	0.5175282241922903	0.43313053235929433	0.25445686372184106	0.32161857762538	0.06247073965837689	0.203032283526453	0.25931987642281584	0.3276654443374858	0.17150002984495116	0.20204301511463932	0.4261456906337214	0.22666888862535045	0.26325184512798766	0.29485134529848495	0.3469105862207087	0.32960656778106895
MED134_05934	0.12485640881396368	0.21267338085961845	0.15401216899441722	0.42782323557453134	0.8690133571060461	0.3238568820254081	0.4450313632499119	0.6109814779783371	0.5402271702922044	0.3359767721483234	0.3802703164216212	0.04714578388073338	0.16738958985448302	0.225775672610531	0.31694641400585477	0.19408146135606738	0.2141023763896987	0.4352630184668917	0.2500567376648445	0.30494940015920907	0.3322066981284883	0.39394165971042744	0.39654036546927707
MED134_05929	0.10471487664887326	0.1691611878796846	0.10026710169028706	0.2989823060669993	0.6117576877903029	0.20623183148257904	0.26724687208924064	0.24988468270415712	0.19463073209479304	0.13624104343768997	0.19633204795311082	0.03681361626292116	0.12417863738383851	0.15146026172559102	0.21229805216818876	0.12217742943909203	0.14174620873934243	0.2823243133438089	0.14927096447346555	0.1629684780098889	0.14415022368576336	0.19773813143805943	0.20942183579221726
MED134_05924	0.24218347000181503	0.3889120443297664	0.2795123659442031	0.7558942286016976	1.6315149713885997	0.6023817408897872	0.8043795284509755	0.8745689838182783	0.754445951430216	0.4293063095374691	0.6145492009731702	0.08843698502245256	0.30353368667980135	0.4051212582369848	0.5596252607139806	0.31749492704629423	0.4069655545552803	0.8133192740589892	0.4348306551823725	0.5140990412681926	0.525351544449362	0.6277429655422347	0.6025235759075515
MED134_05919	0.06303983208529348	0.09616480286593701	0.055859705230773674	0.17553833420302023	0.37271053124166226	0.11813034379462393	0.18198720315622313	0.15659586279573962	0.13249988903583407	0.0990670089499539	0.10676876503057214	0.020289641940327535	0.06819889073889394	0.08338325459842351	0.12078815893700756	0.06192066219627135	0.07766055456667502	0.1393967917238151	0.07350820773324022	0.07380872900303759	0.07733106483078998	0.1141925296823306	0.11261498034163017
MED134_05914	0.025097825420374458	0.04033843710977093	0.025708294793575972	0.07386514062998377	0.14558753349625675	0.0494104615505164	0.05460267677941818	0.06747270112060044	0.05692776753185402	0.03624169535910476	0.05154354173889689	0.009123781740479696	0.03564269367196998	0.04036213141640778	0.05534082231216345	0.03068697692721164	0.029704566731385038	0.0618548123583713	0.035800256209818714	0.038986039675888526	0.03829990090319268	0.04833999971927908	0.0509346380552793
MED134_05909	0.0038384909466455054	0.0066648873273421685	0.0053935147117761045	0.013812552613161048	0.036981006018141596	0.021980256453078516	0.027529392529002605	0.107594567262176	0.09850136120431013	0.045851960223458395	0.05970885528169244	0.0012364878744797944	0.005327377701860283	0.008931485161401046	0.0143022490424905	0.00625149103939323	0.017407049309062367	0.033519587621949766	0.01967155946754053	0.05995224502184829	0.06221829565976089	0.07185553646413846	0.06466526012831521
MED134_05904	0.0012232553566232929	0.0020629413156059095	0.0012117588118968341	0.004116323626438724	0.014663492582356797	0.010178049786154584	0.010751123709551313	0.05651044261197324	0.0508575127502316	0.022949886243232562	0.02905247720360737	0.0003091219686199486	0.0012261424869360969	0.0017726611770719635	0.00618641179139846	0.0021630634394858707	0.007880803418530724	0.013988841234227035	0.00795285968398049	0.03313599867304435	0.03211463448843682	0.03818453759338011	0.031735646495764734
MED134_05899	0.0027628698572008856	0.0061253488294144695	0.0030175170413901556	0.013309446392151873	0.036336456893642385	0.02364050570897607	0.026714913460097203	0.13456172319339893	0.11847198933040409	0.061988598988231294	0.07614883924508883	0.0009273659058598459	0.0033401812575155738	0.004602101132782982	0.014884139260493326	0.005704782697545153	0.019182395134115994	0.0334302020549579	0.019423806829410292	0.07103316210387794	0.07394897334291856	0.08968401441849443	0.07966148736634399
MED134_05894	0.0022988764460679123	0.002792905165743385	0.0024947975539052467	0.011617180012393731	0.02900471060246399	0.02205244120333493	0.021176455791540465	0.16931208266574718	0.1387996912671817	0.07210089261415564	0.11504343545117297	0.0006463459343871653	0.0032979004821039846	0.0037839498202882293	0.015956042293656426	0.005514623274293648	0.018034915515483772	0.0341005938073969	0.018556672595954476	0.10000581042818282	0.10591126136793774	0.12380636716151495	0.09630538925313709
MED134_05889	0.003100319610752139	0.006379249299027505	0.0034451966220596262	0.012303233950133519	0.025620827698843194	0.01938160544384756	0.02156740574461506	0.08468344697914515	0.07205239394152671	0.03846496558891791	0.058906904844453586	0.0009179985734774233	0.0031287773804576265	0.006102045205690028	0.01421037163964795	0.007035898660305688	0.01491723504221887	0.027486061849998807	0.01754088677962052	0.053803296814479235	0.053290792903487656	0.06061682504481028	0.061011720689750866
MED134_05884	0.010060220777746735	0.015011865265870696	0.008506071659981698	0.057125424549132955	0.09917999653231437	0.04320257302846467	0.06098819267963654	0.08649221963306865	0.07536807932644651	0.053310673252508975	0.05784978835900238	0.0033347703281424762	0.012219144093949379	0.01472672362490554	0.031544574975942645	0.017708596290296412	0.02533115384527733	0.05233524947373757	0.028987058661237297	0.037448802624046255	0.04625238629359306	0.060030065010869445	0.05740593993665796
MED134_05879	0.011304566743966982	0.017106544140178235	0.007817032335569773	0.05488431501918298	0.10336956584155917	0.048363782671798375	0.05518910170903007	0.08106590167129817	0.06978242471646622	0.05113521528570256	0.06619736336480676	0.00554546077039423	0.014755990618644752	0.014385827244699393	0.03920102521282193	0.02533874314826305	0.027236403023383655	0.06087157112146078	0.03198486558261312	0.04329884362689043	0.04171246168374763	0.07122364104297141	0.059459563411929414
MED134_05874	0.008963509078705162	0.015456191087693506	0.008577351590093277	0.03640659562939138	0.07339803155234638	0.03522615812513076	0.054113989338074944	0.06412921227546914	0.0578204520585632	0.0432940041525981	0.04975737940141037	0.0033722396576721667	0.010570193852897387	0.015442606023338449	0.026185059810127146	0.015497992994997666	0.02169385995980161	0.04429054844446963	0.02430453380057589	0.038324173723011994	0.04116401441544416	0.05213137224628136	0.05220024322027217
MED134_05869	0.0033323163163186255	0.007331376060076385	0.0034451966220596262	0.021816515220125236	0.03810896698601519	0.02140277845102719	0.03065699215359935	0.03623026437101291	0.03198361132838035	0.022615200402185422	0.02726631486612085	0.0017142218259833515	0.005538781578918231	0.00685201724214355	0.015527281080391185	0.008723563541662796	0.011648000657059147	0.028737459787884934	0.013502518778097716	0.021051607404395444	0.02489341212244106	0.02965394940762498	0.02827314179908612
MED134_15304	0.005378105447223097	0.007934389675407343	0.004823275270883476	0.021130461282385445	0.04044545756232479	0.019562067319488594	0.02606333020497288	0.03502441593506392	0.029841168464278315	0.02393003763487062	0.03459322567907578	0.0019203031383966506	0.0066803625150311475	0.00692019651818478	0.015190397269968497	0.00957928094629457	0.011734602892427616	0.02529611545869809	0.0118921266302512	0.020304339393083234	0.018037821268647624	0.03132395873499503	0.028177624428143255
MED134_05859	0.005357014837626145	0.010346444136731177	0.004965835131106633	0.02305141230805685	0.04834118433743999	0.021980256453078516	0.03466422917261393	0.043246109816534324	0.039711708802462685	0.031723436504968346	0.0320051129043504	0.0017048544936009286	0.0058347470067993575	0.008045154572865065	0.016384803506921664	0.011457105250903182	0.012925383628744073	0.028022375251950005	0.013799821943853995	0.020987555860568684	0.023156662439480058	0.03592776823206923	0.028631331940121837
MED134_15306	0.008330790790796563	0.013869313152612037	0.012996707257011141	0.0413919209103005	0.06993358000816319	0.03183347486307923	0.0412777992121258	0.06769194629077298	0.057896967875138275	0.042576820207497076	0.05941723694087832	0.0024917104137244343	0.010781597729955334	0.014658544348864311	0.029952033326671755	0.02141670504370076	0.01576160683706145	0.04125143916674618	0.02477526381302333	0.03527105013393639	0.04122495300081121	0.060120335785321874	0.05234351927668646
MED134_05849	0.007613710064500149	0.014472326767942995	0.005631114478814699	0.03700117570876586	0.06461604973104479	0.02862125347666874	0.04645788609036416	0.06062128955270844	0.05134211292187372	0.036528568937145164	0.042612730051464265	0.0034659129814963935	0.00934405136596129	0.009954174302019485	0.026644446824339904	0.013834098041546996	0.017905012162431067	0.03713970308512034	0.019324705774158197	0.03595426660142184	0.03455217790311893	0.04870108281708882	0.04415290471833634
