	D_10	D_18	D_25	D_34	L_10	L_18	L_25	L_34
C0	0.4893133044057443	1.5292600029835244	1.0306422330251368	1.0677712444104541	0.5545636469837866	0.7527784799228958	0.764043516008969	0.8726962345370493
