	D_10	D_18	D_25	D_34	L_10	L_18	L_25	L_34
C0	-1.1154813870339844	-0.3723417294149733	0.320751261109979	1.4032622740729044	-1.2369935826788396	-0.5239556167279384	0.22483439274634975	1.2999243879265037
C1	1.1854192018944258	0.3491932201416712	-0.0359842176270423	-1.4524076185148591	1.0958512468185015	0.29153744920581803	0.007267465430802408	-1.4408767473493176
