Genes	D_10	D_18	D_25	D_34	L_10	L_18	L_25	L_34
MED134_00010	1.304427573509288	0.6172470039183926	-1.6311690759430288	-0.6134354048101869	0.8127035694677558	0.9883406907808765	-1.0135966587599508	-0.46451769816313754
MED134_00025	-0.7184155506277388	-0.4217800847601399	0.7258270178080145	1.015950049734766	-1.3006530014349302	-1.1529089725744492	0.21493893646124398	1.6370416053932064
MED134_00030	-1.9193608051274582	-0.23551937423896355	0.31074622933145146	1.2760250023538384	-0.8735478086025723	-0.36589668070553677	0.8528315039437879	0.9547219330454418
MED134_00035	-1.1089335763109125	-0.31833022231470004	0.020528049181338274	1.755729026317547	-1.0917860743352605	-0.6261627209268532	-0.04519003760754272	1.4141455559963836
MED134_00040	0.20865459848873424	-0.7215315351338317	-0.5160730707739373	1.230805530946503	-0.3275414351922155	0.6476202225710662	-1.840799231347466	1.3188649204411278
MED134_00045	-1.0668247119154468	-0.33464614872118825	-0.00025215182716710786	1.6067974671420766	-1.2532662076562204	-0.23110808720220233	-0.28924933425137084	1.5685491744314992
MED134_00050	1.3413045951006948	1.3413045951006948	0.5302614397690095	-0.7932584843450252	-1.2811793716902289	0.5684324273320163	-0.6661663005463229	-1.040698900720829
MED134_00055	-1.4099269015046474	-0.545529690913148	0.6080748949600853	1.0742225722466907	-1.332313132773806	-0.478637624564561	1.1283249113115668	0.9557849712378196
MED134_00060	-1.3297451266901803	0.017777131894802296	0.28590047468887814	1.7224407817676168	-1.393970854765966	-0.5826833218265032	0.4392843703519075	0.8409965445794352
MED134_00080	1.2886001622874128	0.2145626908484687	-0.39844219250451096	-1.7229538805980762	1.0084131550971716	0.7463867724222306	0.11956254910979934	-1.2561292566624689
MED134_00085	0.9952471869159578	0.6252813973282503	-0.034638533530291976	-1.4001952620755262	1.1479660955261686	0.4218524503021852	0.022260119026318272	-1.7777734534930496
MED134_00090	0.10304808739429272	0.8362628039276484	0.5061588850378472	-1.532252734808139	1.0332490252748814	0.30868421614434843	0.5419246969653125	-1.797074979936168
MED134_00105	-0.486404796767089	-0.4455270527684511	0.23108965240090168	2.0043365582454897	-1.3502824364823243	-0.7926748542059022	-0.16772213547986753	1.007185065057243
MED134_00110	0.7724450446716287	-0.3736998507291374	-1.3657048034162225	1.5438765468174036	0.14449455136305858	-0.6601013450579022	-1.161248001366765	1.0999378577179364
MED134_00115	-1.191301058542268	-0.544322755860842	0.8905216896274216	0.831297912833303	-1.4324730963208459	-0.6801938018426466	1.1746962095113431	0.9517749005945395
MED134_00120	-1.2751779235296645	0.01290392380182065	1.0675354553669778	-0.26189434888854546	-1.6943697623386378	0.04991304691890864	1.256536525089081	0.8445530835800623
MED134_00125	-1.4514527102034889	-0.332556628472286	0.8092670628915777	0.9696256505738903	-1.4401964236521942	-0.4745197098556897	1.110565695826606	0.8092670628915777
MED134_00130	-1.5047640346367277	-0.3253676438625241	0.7889068145172949	0.9419921764833278	-1.4163706915061214	-0.44193570115777847	1.0155469036791853	0.9419921764833278
MED134_00140	1.1296943866017777	0.48279048128968116	-0.7841892266131419	-1.7650702643176195	1.1579650888920525	0.8916258859599484	-0.6074874226931886	-0.5053289291195077
MED134_00145	1.0833167198091511	-0.9392234637649569	-0.33285231117193	-1.5172043975681913	1.4740258303111817	0.3001113127768088	0.761664859210111	-0.8298385496021484
MED134_00150	1.2900070602691471	0.639000801148396	-0.6068812294388946	-1.4018250286171081	1.3899468336256622	0.2732525876700901	-0.38322597294019495	-1.200275051717096
MED134_00155	1.2078830059372272	0.32822250654846535	0.01051555103999735	-1.8274151110121957	1.1339806120959284	0.45691012590766916	-0.0464119577596597	-1.2636847327574217
MED134_00160	-0.30472066131449843	-0.9340820532656436	-0.2735982560780453	1.5742702574015544	-0.42706904789092437	-1.1742051442813684	-0.16180808488410509	1.701212990313041
