	D_10	D_18	D_25	D_34	L_10	L_18	L_25	L_34
C0	-1.1897504006525075	-0.4421047236495405	1.0382635345089342	0.7328362231894966	-1.3378306988613122	-0.575558972823537	1.0859982363216676	0.6881468019667976
C1	-0.5965322935156893	-0.42200768564414187	-0.5623382588357669	1.6000111214435957	-0.7286007558545022	-0.3621718841305411	-0.548976280227335	1.6206160367643823
C2	1.1738203036794888	0.5809273732700483	-1.1556832678023365	-0.5048261760145548	1.190915282328041	0.6349536387584942	-1.0812247850977426	-0.8388823691214398
C3	1.373788451410428	0.31753426313392485	-0.10452216217052279	-1.2523272089868476	1.1761696735597855	0.14712054801502197	-0.2572528003402237	-1.4005107646215664
