Genes	T_10	T_18	T_25	T_34
MED134_00010	1.1000923811211363	0.8040696705637093	-1.3584996267580627	-0.5456624249268051
MED134_00015	0.9728248762584777	0.5942050481029375	-1.6416352127923552	0.07460528843092178
MED134_00020	-0.7059719626668218	-0.5259997574551581	-0.49443088231442744	1.7264026024364212
MED134_00025	-1.0964162850483343	-0.8450802733597305	0.6553071449937202	1.286189413414382
MED134_00030	-1.4546082901507944	-0.32147684571234586	0.5690377443172608	1.207047391545894
MED134_00035	-1.135382296123474	-0.5484812350663214	0.13752521373936089	1.5463383174504388
MED134_00040	1.366836512451793	-0.261930166072668	-1.4047270491224464	0.29982070274333605
MED134_00045	-1.1010909146712378	-0.2534303101386452	-0.2730046140716602	1.6275258388815432
MED134_00050	0.1240632775029367	1.025656642482799	0.4909047437997151	-1.640624663785437
MED134_00055	-1.20337688145043	-0.7542092419064232	1.1617968668764602	0.7957892564803931
MED134_00060	-1.5233109415374957	-0.04837069717758928	0.31568527897242993	1.255996359742655
MED134_00070	1.3218353081611978	0.6005605483008035	-1.1099855813677966	-0.812410275094194
MED134_00075	1.0489172561885198	0.6020325579267489	-1.5918011249643764	-0.05914868915089246
MED134_00080	1.1157935159792245	0.49017496296390534	-0.020307435898534797	-1.5856610430445977
MED134_00085	0.8452100664267252	0.4442066056609559	0.4176011193337637	-1.7070177914214282
MED134_00090	0.2795307420377501	0.5272274167392337	0.8847328047111862	-1.6914909634881816
MED134_00100	-1.6007429499572343	-0.04663826632547851	1.0218249620477833	0.6255562542349097
MED134_00105	-0.7138927375758302	-0.7365516099413505	-0.2484190544427917	1.698863401959981
MED134_00110	0.07839562862741387	-0.6320190596588287	-1.0348964421829883	1.5885198732143944
MED134_00115	-1.4117460085864295	-0.45573031423050586	1.100395264153484	0.7670810586634467
MED134_00120	-1.508361098525082	-0.06384677771292584	1.2784714748126194	0.2937364014253773
MED134_00125	-1.4640657893037055	-0.38451177904167744	0.919676665686685	0.9289009026586978
MED134_00130	-1.4429208496930144	-0.4209851962320043	0.9748366565351845	0.8890693893898233
MED134_00135	0.6372261864385175	0.16367681319616573	-1.6745060278354822	0.873603028200799
MED134_00140	1.2756331008675805	0.6607037062016667	-0.7927678770577148	-1.143568930011544
MED134_00145	1.3607221388774058	-0.3354460752727384	0.3563601523306039	-1.3816362159352666
MED134_00150	1.4134390288947363	0.42486393473927225	-0.6622450246169481	-1.176057939017065
MED134_00155	1.1624672180798254	0.3915150398887395	0.025491117358317467	-1.5794733753268824
MED134_00160	-0.6202161429547403	-0.9823964711687736	-0.025145601393767893	1.6277582155172898
MED134_00165	0.2529765289231563	0.4337720629051195	0.9817734051117029	-1.668521996939927
MED134_00170	-1.1642655307443786	-0.8206539535251646	0.9694360264543503	1.0154834578152558
MED134_00175	-1.2136385401378544	-0.6594825569935191	1.3475793611850286	0.5255417359463449
MED134_00180	1.1344416196831748	-0.7263378306851022	-1.2292838721384796	0.8211800831404165
MED134_00185	-0.5948151983247832	-0.7056273296032267	-0.42279075072571004	1.7232332786537228
MED134_00190	-0.8226727120296031	-0.6419921750352413	-0.22642561780919032	1.6910905048740308
MED134_00195	-0.6706081021413854	-0.7242398675390604	-0.3157297444497837	1.7105777141302314
MED134_00200	-0.7803237127870947	-0.659953283586016	-0.25923825608256335	1.6995152524556731
MED134_00205	-0.7230134407398892	-0.4160359452722536	-0.5827445691161853	1.7217939551283368
MED134_00210	-0.7067221508840352	-0.4497173093254944	-0.568432359802634	1.724871820012168
MED134_00215	-1.2814910816248035	-0.41105912412215007	0.2312759546200003	1.46127425112695
MED134_00220	-1.0357930093106813	-0.6592647427411853	0.12092979487941327	1.5741279571724605
MED134_00225	0.3354735757469361	-1.5502073506933587	1.2183192497053457	-0.0035854747589725666
MED134_00230	0.9689043849445236	0.9689043849445236	-1.3188309281940438	-0.618977841694988
MED134_00235	0.7209172578216959	0.8697580510124977	-1.649350321479597	0.0586750126453945
MED134_00240	0.8839357941923688	1.023546553819277	-1.3731249540463888	-0.5343573939652112
MED134_00245	0.5286449842744315	1.0559512363203463	-1.6138907331809538	0.029294512586175936
MED134_00250	0.47078507548686216	0.8813114804827166	-1.6977059845420748	0.34560942857250954
MED134_00255	0.7129461062509758	0.6968804901044106	-1.7079735945203187	0.2981469981649153
MED134_00260	0.5436141207818056	0.49810696590873366	-1.7278778851784236	0.6861567984878958
MED134_00265	-0.7760237701356858	-1.0027215801694203	1.5259137304784975	0.2528316198265808
MED134_00270	1.212070667245011	0.4757428840617204	-0.18050790849973156	-1.507305642807033
MED134_00275	-0.764974557235669	0.2948807033998407	-1.0332915889833805	1.5033854428192086
MED134_00280	-1.0235332934850117	0.7940187106044275	-0.9565912541928335	1.1861058370733992
MED134_00285	-0.5038152892247586	1.2744384286402934	-1.340572485491232	0.5699493460756786
MED134_00290	-1.4115606877019602	-0.08476346660522291	0.08452867222213324	1.411795482085064
MED134_00295	-0.5367089903985031	-1.3703455191613807	1.04203761158467	0.8650168979752139
MED134_00300	-0.5681739560937925	-1.1575332147684363	0.2115999510681573	1.5141072197940715
MED134_00305	-0.492445934898651	-1.1705571339620982	0.1228043516322238	1.5401987172285339
MED134_00310	-0.5663161453435904	-1.177225653860449	0.249896000353743	1.493645798850322
MED134_00315	0.34329595716943706	-1.6754929059074437	0.35991466280189643	0.9722822859361102
MED134_00320	-0.5455794647223979	-1.126663179218863	0.1168246522446073	1.5554179916966346
MED134_00325	1.3141686054718775	-1.4876906209930278	-0.06270896859958905	0.23623098412074708
MED134_00330	-0.004323923676613173	-1.4958389997792003	0.18563368204945654	1.314529241406353
MED134_00335	1.2568044477880131	0.41505460787646586	-0.18377314263884406	-1.488085913025664
MED134_00340	1.3845825905213824	0.1424400362885228	-0.09390589426150045	-1.4331167325483887
MED134_00345	-1.2209846433821012	-0.32617134278885496	1.5500968057990163	-0.002940819628060282
MED134_00350	-1.5584496243521495	-0.18050387166451548	0.984961573886998	0.7539919221296816
MED134_00355	-0.9521464111298964	-0.6945148108819869	0.031080713814687532	1.6155805081972194
MED134_00360	-0.7960047117799641	-0.8111696912986298	-0.03810022553414405	1.645274628612752
MED134_00365	-0.4353877321832874	-1.3329022802067734	0.3991788990676481	1.3691111133224425
MED134_00370	-0.40404540958029483	-1.444669216234616	1.0671951209455461	0.7815195048693114
MED134_00375	0.5026645449849665	0.46358750895333645	0.7549356558414141	-1.7211877097797292
MED134_00380	1.1562416127121866	0.6962497283017667	-0.44537169293769285	-1.4071196480762578
MED134_00385	1.3731527209716232	0.5344050504937335	-1.02260664596099	-0.8849511255043592
MED134_00390	1.4164854449737245	0.4303852804490909	-1.1502301557936656	-0.6966405696291498
MED134_00395	1.0966467884782305	0.7160144099772247	-1.4728192910091096	-0.33984190744634896
MED134_00400	0.43478796083461785	-1.7160149591664613	0.7914126676037206	0.4898143307280479
MED134_00405	0.20172631420087997	-0.9823761528916152	-0.7693165129656774	1.5499663516564248
MED134_00410	-1.1365444044840693	0.4197819574027922	-0.7081964159451287	1.4249588630264058
MED134_00415	1.203404102727656	0.5156797807893692	-0.22382650622966205	-1.4952573772873674
MED134_00420	1.3022218577759028	-0.009674667498164648	0.2106935904616262	-1.5032407807393546
MED134_00425	-1.2764762801469078	-0.5043673951505048	0.375387984873939	1.4054556904234619
MED134_00430	-0.09337842632222328	-0.9309744964467854	1.6523337972970913	-0.62798087452805
MED134_00435	0.46268317899731515	0.41515316074877695	0.83156870713587	-1.7094050468819892
MED134_00440	-0.36759419644154845	-0.7924062820648345	-0.5522908531385045	1.7122913316448873
MED134_00445	-1.5070471988827998	0.0054141144421262785	0.20248796027294358	1.2991451241677416
MED134_00450	-0.09005337652155525	0.2690593295713005	1.3075431753495077	-1.4865491283992722
MED134_00455	-1.583811071453845	0.008287516922743453	1.141553079845417	0.4339704746856881
MED134_00460	-1.1662701870515253	1.3154619205793943	0.5955700453891216	-0.744761778916971
MED134_00465	-0.2149364435539972	-1.278418172018572	-0.02933664143084409	1.522691257003405
MED134_00470	-1.3349141491473182	-0.3802380666508855	0.3086910263942596	1.4064611894039407
MED134_00475	-0.8398342879338179	-1.1289121323215068	0.7815746244892026	1.1871717957661259
MED134_00480	1.3244657789082772	-0.944752287147841	-0.9902136501789628	0.6105001584185451
MED134_00485	1.6001883579535934	-1.1428951467657646	-0.34829058176863825	-0.10900262941923715
MED134_00490	-1.1805272788624215	-0.7722661864773743	1.203618124651916	0.749175340687869
MED134_00495	1.6991042819409075	-0.3155175863095523	-0.5239582804795853	-0.8596284151517699
MED134_00500	1.0439403338553979	0.6683484943655551	-0.1499106164895915	-1.5623782117313614
MED134_00505	1.0054846883986372	0.46548630034141636	0.1838743972754894	-1.654845386015543
MED134_00510	-1.0830051323010972	-0.7604062559187447	0.3973968937547214	1.4460144944651205
MED134_00515	-0.7854312528249843	-0.882434029897016	0.054984430851819095	1.6128808518701527
MED134_00520	0.05869454334994584	0.4251820762012255	1.1179710366854139	-1.6018476562366026
MED134_00525	0.3470323498420411	-0.7701935739795918	1.4758665164347369	-1.05270529229716
MED134_00530	1.0672580356958377	-0.25390946920733953	0.7036685289955373	-1.5170170954840179
MED134_00535	1.0757620055644763	0.05639642658300974	0.48241117317909865	-1.614569605326611
MED134_00540	0.9166410764378771	0.13923227440488875	0.6084939745174605	-1.664367325360239
MED134_00545	-0.7306247745800071	-0.49018154178989765	-0.5033125739060673	1.7241188902759699
MED134_00550	0.24386036852916032	0.415148578809746	1.0029814327919817	-1.661990380130888
MED134_00555	-1.1139227374558671	-0.5073115493242182	0.040029438912018024	1.5812048478680674
MED134_00560	-1.1394766483993246	-0.6005535530351425	0.2269459571807425	1.5130842442537111
MED134_00565	-1.2021253108984822	-0.12458991717214973	1.5742048683098728	-0.2474896402392656
MED134_00570	-1.0390096475130388	-0.44492341029696997	-0.15844267010229077	1.642375727912283
MED134_00575	1.5085147068929579	0.21134421309319273	-0.543101706827654	-1.1767572131585007
MED134_00580	1.4378937843508388	-0.9143006783753015	-0.9544150858523978	0.43082197987689475
MED134_00585	1.1481086822850064	0.3887866837653653	0.05303502680349142	-1.5899303928538724
MED134_00590	-1.2434934900095505	1.033613869178943	0.9305733799014273	-0.7206937590708251
