	T_10	T_18	T_25	T_34
C0	-1.12823072705545	-0.3797907360888121	0.2818931314674714	1.2261283316767915
C1	-1.3689267907349463	-0.1190603858028054	0.7930402363205663	0.694946940217186
C2	-0.6300851904898742	-0.49356324617229286	-0.3677173542052227	1.4913657908673914
C3	-0.13457606935701652	-0.7440881671195553	-0.5711619838913614	1.4498262203679309
C4	1.3922182052151975	0.062248645946737895	-0.7348709834601556	-0.7195958677017795
C5	1.0816458293249942	0.3305915806401961	-0.10464374471364657	-1.3075936652515434
C6	0.8860196219804121	0.010406845864535628	0.5039082711645503	-1.400334739009495
C7	0.4964569697682477	0.47347841726460815	0.5296655747248216	-1.4996009617576784
