	T_10	T_18	T_25	T_34
C0	-1.096223899654468	-0.39954184745398297	0.2379799961118846	1.257785750996566
C1	-1.3073887625637646	-0.2510969138713487	0.6978605258285536	0.8606251506065624
C2	-0.7144063998701768	-0.5149898857851468	-0.24224447478800362	1.4716407604433284
C3	-0.2943371970099959	-0.6126993284218586	-0.5776479504073374	1.484684475839194
C4	1.3085220325460099	0.2552063041752696	-0.7847518247033466	-0.7789765120179336
C5	1.2461704336622463	0.19981061460649263	-0.29772333013720814	-1.1482577181315328
C6	0.8525925977373596	0.3605799500073054	0.23221469973092596	-1.4453872474755913
C7	0.3196929138934723	0.33963782561983946	0.8028283556522169	-1.4621590951655312
