	T_10	T_18	T_25	T_34
C0	-1.0378844879605302	-0.42978448413821496	0.15891928316538803	1.3087496889333559
C1	-1.3474176207830255	-0.17216358915980554	0.7712345327360295	0.7483466772068035
C2	-0.6862609287171354	-1.027338279586376	0.9088134180072046	0.8047857902963136
C3	-0.35147636853990777	-0.7617560908818416	-0.35895702405075475	1.4721894834725047
C4	1.2965967359718062	0.2156027096295855	-0.502152096085005	-1.0100473495163846
C5	0.8376943970666242	0.41617260153537045	0.19128934252232918	-1.4451563411243231
