	T_10	T_18	T_25	T_34
C0	-1.029042317789485	-0.4164044842664618	0.12146597492233902	1.323980827133608
C1	-1.3198065642550973	-0.21856464089483785	0.6528946994861323	0.8854765056638031
C2	-0.36845188986237426	-0.6385720398628659	-0.48376215037655673	1.4907860801017934
C3	1.3805173947075255	0.09288758962679651	-0.7302800832476939	-0.7431249010866279
C4	1.2648430429137218	0.21218785855054575	-0.37496473381886136	-1.1020661676454093
C5	0.8646142375729703	0.2845166573077021	0.2946990649826472	-1.4438299598633204
