Genes	T_10	T_18	T_25	T_34
MED134_00010	1.0448441346301633	0.8751195274484593	-1.3468515217338262	-0.5731121403448082
MED134_00015	0.9134815283932298	0.6624629550053706	-1.6496258331015186	0.07368134970290773
MED134_00025	-1.2060053349852373	-0.7684681552968573	0.9336874950604868	1.040785995221623
MED134_00030	-1.442100148471309	-0.34414033763709156	0.5717271405429206	1.2145133455654875
MED134_00035	-1.1038787656213471	-0.5564560723431633	0.0907580522295144	1.5695767857350003
MED134_00040	1.3797320710990335	-0.09406640575381668	-1.4368803192140465	0.15121465386882968
MED134_00045	-1.1392682237082281	-0.2653931271171041	-0.2046140988918373	1.6092754497171653
MED134_00050	-0.13923354260133108	1.016958677847981	0.6927752634963524	-1.5705003987430024
MED134_00055	-1.233127595100962	-0.7043906361026535	1.1992387436042053	0.738279487599394
MED134_00060	-1.5039709985344738	-0.10044135383534586	0.3326780770318627	1.271734275337943
MED134_00075	1.0427429207865626	0.6074952608902823	-1.5938822796727041	-0.05635590200414065
MED134_00080	1.2079935345300954	0.5090159512398014	-0.2230546682114831	-1.4939548175584136
MED134_00085	0.8655114025710048	0.45322595117946424	0.38368984140375006	-1.702427195154203
MED134_00090	0.4308425217000703	0.5402709127456855	0.7495447788201705	-1.7206582132659263
MED134_00105	-0.8806064122675566	-0.6921592013518327	-0.0821366659039031	1.6549022795233093
MED134_00110	0.19072345006836783	-0.607772150969812	-1.1157250159145784	1.532773716816008
MED134_00115	-1.4001526665822297	-0.47766325942234655	1.0943331779489927	0.7834827480555974
MED134_00120	-1.5145601872693284	-0.07878270393599623	1.2606380070173566	0.3327048841879786
MED134_00125	-1.44880069335985	-0.41131116718770067	0.9001259470472314	0.9599859135003144
MED134_00130	-1.4280340469624142	-0.4478388934117244	0.9191024311893027	0.9567705091848435
MED134_00135	0.08848768000409589	0.022174199747984537	-1.466988690454757	1.356326810702666
MED134_00140	1.2242956518358215	0.7250773086267333	-0.7806045594874484	-1.1687684009751123
MED134_00145	1.2824113439742366	-0.4143337938638725	0.5164793298764877	-1.3845568799868415
MED134_00150	1.4043758198909237	0.429840482482714	-0.6335671539940543	-1.2006491483795745
MED134_00155	1.182747319839589	0.4156241288137709	-0.040578541054281825	-1.5577929075990713
MED134_00160	-0.326181287961563	-1.0638852563504149	-0.25249283035945286	1.6425593746714364
MED134_00165	-0.035199696504171776	0.24915820182834783	1.291911745741183	-1.505870251065359
MED134_00170	-1.2523433609778667	-0.7071365890816268	1.056594100664245	0.9028858493952486
MED134_00175	-1.1659884813039534	-0.6816251601625253	1.4080691042291777	0.4395445372373009
