Genes	T_10	T_18	T_25	T_34
MED134_00195	-0.46886608066745966	-1.0003159267510293	-0.1874406550819985	1.6566226625004852
MED134_00200	-0.8866063866442752	-0.5034901925718721	-0.30351129583771097	1.6936078750538552
MED134_00210	-0.613745392167791	-0.5045059177793856	-0.6121017730733921	1.730353083020571
MED134_01135	-0.43345287091703477	-1.2708301959080153	0.24188796483267486	1.4623951019923729
MED134_01140	-0.47398470957823735	-1.1200881559515679	0.006401603126769282	1.5876712624030382
MED134_01225	0.6420077257874495	0.026943385629109976	0.9623190192470875	-1.631270130663647
MED134_01275	1.7311617547365061	-0.5247388136697281	-0.603211470533389	-0.603211470533389
MED134_01380	1.510874122133069	0.09217541937414811	-0.3411558084697922	-1.261893733037434
MED134_02025	-0.1415481883526656	-0.325156297315125	-1.1387503324532386	1.6054548181210315
MED134_02810	0.006475440757974415	-1.2292473022056563	-0.321706676178867	1.5444785376265515
MED134_02920	-1.0533790941311236	0.6347633361299704	1.304718399017891	-0.8861026410167364
MED134_02980	0.7680102753981282	0.49639850897219634	0.4550821271317708	-1.719490911502092
MED134_03319	-0.9238606020974387	-0.6919528399958969	-0.017398166643031333	1.6332116087363668
MED134_03404	-1.4472469771832162	-0.2784115432640426	0.4511166571767365	1.2745418632705106
MED134_03409	-1.4752817545049466	-0.3600552056058532	0.8481231165630293	0.9872138435477633
MED134_03869	-0.05519693886859362	0.8344808515967128	0.8344808515967128	-1.6137647643248338
MED134_03969	-0.8120981151579958	-0.6065655893034138	-0.2822001654196991	1.700863869881105
MED134_04009	0.4803040721227316	-1.7188652910468984	0.46469541769859657	0.7738658012255798
MED134_04014	-0.9193519668434305	1.2771152462524238	0.675451821774094	-1.0332151011830906
MED134_04249	1.1054219575057405	-1.168994092141151	-0.8077002042353988	0.8712723388707792
MED134_04254	-0.37614633952085685	-1.0606145832212193	-0.2039724164810959	1.6407333392231662
MED134_04494	-0.9262251067745182	-0.6761610591991926	-0.03579334496499444	1.6381795109387052
MED134_04999	1.2098024678753194	-1.3742258558193898	-0.4809773332065609	0.6454007211506333
MED134_05329	-1.0456876986964438	-0.8178836990390091	1.4323625233474508	0.43120887438795513
MED134_05334	-0.7835167251853398	0.38756087296078284	1.4544626241188494	-1.05850677189427
MED134_05339	1.4373379970267954	0.12739984376482386	-0.1934603931570177	-1.3712774476345884
MED134_05499	1.1342268856623945	0.2839900731049519	0.19289189177778462	-1.6111088505451197
MED134_05819	1.131795961601533	0.005899080865011127	-1.5866461499710325	0.4489511075044912
MED134_05889	-1.0537622198856533	-0.6655988356522059	0.16381338733551185	1.555547668202345
MED134_05894	-1.1293078897949445	-0.6353396446967582	0.26425550021151223	1.500392034280191
MED134_06129	1.2589526255070582	0.32158899947615655	-0.06138025555163782	-1.519161369431577
MED134_06164	1.6481954375071528	-1.0513518189931046	-0.29842180925704426	-0.29842180925704426
MED134_06194	1.2892762371632434	-0.11979769825813227	0.32068197761933587	-1.4901605165244427
MED134_06219	1.1179140084393324	0.2561803741523232	-1.6199384495621136	0.245844066970458
MED134_06234	-0.9391802198876933	-0.8330335867474249	1.5394156625227116	0.2327981441124172
MED134_06709	1.6700818154744452	-0.12379494629883787	-0.773143434587803	-0.773143434587803
MED134_06714	1.6901568967641292	-0.20639865543573582	-0.7418791206641987	-0.7418791206641987
MED134_06734	1.4715882482696296	0.3219139076044816	-1.1442126629184382	-0.6492894929556712
MED134_06744	1.4851026138246441	0.3453203377189934	-0.9152114757718158	-0.9152114757718158
MED134_06769	1.1031112317837013	0.05956714475146989	-1.6069333726181911	0.4442549960830241
MED134_06804	0.6878932718134423	0.9024757798601329	0.05561023587107831	-1.6459792875446535
MED134_07089	-1.642470860901169	0.06973292602980327	0.6121930732566001	0.9605448616147679
MED134_07119	-1.4046261900518793	0.6888316348489114	1.1629920926458408	-0.4471975374428682
MED134_07209	1.523606631014188	0.1657901060045493	-1.1794414096288315	-0.5099553273899103
MED134_07319	1.5444994629767614	0.22424820271435103	-0.8843738328455563	-0.8843738328455563
MED134_07681	0.9381801153179629	1.0514081706037317	-0.8622646061185341	-1.1273236798031603
MED134_07686	1.0676022091964708	0.8970122249655209	-0.7315686543085284	-1.2330457798534606
MED134_08766	1.2747570884146067	0.6492797454287973	-0.7356654749046226	-1.1883713589387732
MED134_08771	1.28282404045867	0.16126670714558972	0.07972032973275626	-1.5238110773370208
MED134_08971	0.5050385759619044	0.9392878591627657	0.23168030441069573	-1.6760067395353657
MED134_09906	0.1969964959533731	1.5060554715858367	-0.5031036143536414	-1.1999483531855686
MED134_10201	-1.640199381077688	0.4852567640318722	1.0287614806623904	0.12618113638341932
MED134_10206	-1.604677120977083	0.5813723101460554	1.0424259948456849	-0.019121184014661563
MED134_10211	-1.5282014064203977	0.4691370121695831	1.194251021005998	-0.13518662675518794
MED134_10216	-1.3695777152694217	-0.207644279896297	1.4356527751546295	0.14156922001109304
MED134_10221	-1.5517966949848563	-0.16701709156298672	1.0678198153138696	0.6509939712339677
MED134_10226	-1.6297440044488192	0.015208920077703173	0.6652439536860367	0.9492911306850854
MED134_10386	1.4831065283315648	0.34078614807759805	-0.8095559593371537	-1.0143367170720123
MED134_10396	1.5328126827475255	-1.049222266477609	-0.7069231850304933	0.22333276876057997
MED134_11080	-0.4174393826889844	-1.3930256995313324	0.5542825053102086	1.2561825769101083
MED134_11185	1.5822740400135997	0.13193368682168194	-0.9269189735650418	-0.7872887532702398
MED134_11205	-1.7320508075688772	0.5773502691896257	0.5773502691896257	0.5773502691896257
