	D_10	D_18	D_25	D_34	L_10	L_18	L_25	L_34
C0	-0.8991318830495779	-0.5046263552402348	0.13377607766823943	1.4841695887337611	-1.0559344404970927	-0.6708353998889348	0.04661232168631532	1.4659700905875257
C1	-1.6098652559480173	-0.1038069322638339	0.3918032578207958	1.1750468589603158	-1.2883626959495864	-0.005528477231185436	0.43262694192901063	1.0080863026825018
C2	-1.4307986318526735	0.08702889878517105	1.0736977083345256	0.6757497007418041	-1.517990101171752	-0.09843427496683001	0.9853995197217138	0.22534718040803872
C3	0.33932603615409945	0.6415195261295198	0.5077851434528682	-1.6807784705940532	0.4461212663256917	0.7561809659026016	0.5219107551009258	-1.5320652224716544
C4	1.2359091061312657	0.32062847277619	-0.0732268283982476	-1.4041590102904695	1.1367506616790548	0.2544218569456278	-0.04420550702827423	-1.426118751815147
C5	1.30299350430799	0.3284878056172748	-1.1156928860675526	-0.6155028668686828	1.362535871073921	0.46358997297202414	-0.9303676999348574	-0.796043701100117
