	D_10	D_18	D_25	D_34	L_10	L_18	L_25	L_34
C0	-0.9508024512367937	-0.4811543093482643	0.11159807561654861	1.5953285810898006	-1.0546054647269312	-0.5922059533891704	0.013959951500906809	1.3578815704939045
C1	1.3921508825285822	0.2732170694107062	-0.3059315311135478	-1.248072972647558	1.2440698631653593	0.22076151981656247	-0.28942539886023944	-1.286769432299865
