	D_10	D_18	D_25	D_34	L_10	L_18	L_25	L_34
C0	-1.108155294834671	-0.3921004902693524	0.28551059905319154	1.458513465145214	-1.2175574778786686	-0.5144012163788461	0.2172835530802668	1.270906862082867
C1	-0.5880900503197863	-0.7416420799991496	-0.31514307136537656	1.4285488060264675	-0.45453404821272025	-0.785182781972518	-0.29200439934668354	1.74804762518977
C2	-1.4144558321320853	-0.13619318568174194	0.932795616738688	0.6488955280149823	-1.50815491259807	-0.17621354806368475	0.919578742607418	0.733747591114491
C3	0.5274671638077658	0.43586447318025046	0.3781155377888396	-1.8140192334225547	0.6933253518320464	0.6433454819609077	0.5245687738997894	-1.3886675490470446
C4	1.2896380447152915	0.2887002438398201	-0.18440098400078725	-1.4527538695590951	1.198789848134827	0.2693494783663215	-0.15409494974864413	-1.2552278117477313
