Genes	D_10	D_18	D_25	D_34	L_10	L_18	L_25	L_34
MED134_12351	0.8743850684741706	0.3143183676818254	0.416480019548912	-1.3632330008025693	1.1497978387840353	-0.3534867897006722	0.7296313227659769	-1.7678928267516836
MED134_12356	1.5787089225134918	-0.533737486474188	-1.0884263151174507	-0.510521771760678	1.6653747257974885	0.18779139722200547	-0.3997819240504967	-0.899407548130169
MED134_12361	1.5808988210721295	-0.04808313557383774	-0.8020214854989437	-0.8729305616424553	1.74294102383415	-0.4579918571038263	-0.26109188992641275	-0.8817209151608016
MED134_12366	1.5369230804508898	-0.030611560901038976	-0.873510057517978	-0.722529932759821	1.792581093904613	-0.23006778539994702	-0.7136405013649754	-0.7591443364117445
MED134_12391	0.8551784194814952	0.9268367188717282	-0.8610620705669616	-1.8430634978806673	1.1930643125973912	0.571542560275586	-0.132830867050199	-0.7096655757283654
MED134_12396	0.8114085931890811	0.5097294055321125	-0.23643162724561806	-1.5478908406694722	1.8382320373369847	-0.046476261790326205	-0.23643162724561806	-1.0921396791071392
MED134_12401	1.6866156716667071	-0.08230028078761306	-0.30585773947194356	-0.34244874944581927	1.5244082306976374	-1.366573850861093	-0.30585773947194356	-0.8079855423259411
MED134_12406	0.11198903725339542	-1.1194105539029298	-0.2592858594239475	1.6510110426643914	0.001766227395247751	-1.1264993274003643	-0.7248172737669377	1.4652467071811481
MED134_12411	1.2665567572982366	0.20685616020741956	-1.0926623309952397	-0.9664278736573396	1.67074027675332	-0.37900376790159407	0.3683835731975129	-1.0744427949023103
MED134_12416	0.7333974184058231	-0.32158656568572175	-0.10530500329990591	-1.4094243174324492	1.861151790940506	0.31404620755295964	0.24608192712425078	-1.3183614576054563
MED134_12421	0.41938932492851655	0.35992405224692314	0.3004587795653298	-1.743657997636554	1.0019623629595786	0.008414085687366929	1.1496154853904315	-1.4961060931415853
MED134_12426	0.7404759362772572	-0.2399060240533739	1.2483808254063344	-0.5735786136931107	1.2483808254063344	-1.7334955775205831	0.24859016753917582	-0.9388475393620278
MED134_12431	-0.17459086556056527	0.326814246296915	0.4245034116129226	0.8993086670878055	0.5890782085986278	-2.20434933503011	0.9800816825145042	-0.8408460155200939
MED134_12436	0.35964883982912094	-0.4820320365997171	0.6376786536741883	-0.15891636758619784	1.19872425560788	-1.8968880504791121	1.19872425560788	-0.8569395500540278
MED134_12441	1.1564645687503172	-0.5517610572489159	-0.5629315190568798	0.5016403490995945	1.4981183637666868	-1.4444341954688875	0.5016403490995945	-1.0987368589415132
MED134_12446	0.8459701415911649	0.018144940571189934	-0.2792023037920825	0.779599693320463	1.274082833349945	-2.018475926079159	0.2851165532909831	-0.9052359322525001
MED134_12451	-0.03661114762152102	0.12502083927311414	-0.74017640496287	1.0511163311068443	0.5131138781206643	-1.7050935986863833	1.5891187840930212	-0.7964886813228537
