ID	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R3_T1	D_18_R3	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2_T1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R2	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4_T1	L_34_R4_T2	L_34_R4_T3	L_34_R4
MED134_07314	81.3034721435992	84.6309140319865	79.2985255824263	66.6227599974232	73.8426611860981	84.1154479350573	75.4721563022915	73.6114312641772	73.4163630979711	63.5992771247232	81.4726268377931	54.0327974908043	56.8414978080272	57.77038213454	61.3797162058513	52.4925628601441	80.3718053257434	75.5917380565135	89.8709940080366	67.5902826423752	83.843287844021	72.0487965188903	76.4922500525143	66.2621966963818	62.2186473465481	74.5609675071158	45.2175293240338	48.7903079255094	51.6998402834014	62.7604619889137	63.5312243545567	69.9976600747991	60.2504386073126
MED134_07309	197.029431634207	195.956376110143	201.15936871463	171.118946867643	173.933030100639	187.813995442915	170.140958179351	179.516536189025	151.461483931744	145.073767609419	176.205626043668	115.444670897929	124.730559453351	127.198413847234	127.847423068365	115.229065998165	186.974719529048	195.859926191506	204.153700059086	170.549757149579	172.984075266917	167.457793969118	175.193416257093	150.714733667893	145.244111038587	158.319110594258	94.6336950435482	108.914843463478	113.017068527286	118.082688211568	104.388659806488	117.907690927653	131.969078870627
MED134_07304	147.249926738848	154.963714560219	150.648367560665	131.583894401352	137.485444860634	136.716228283289	133.560010868032	138.256053849866	122.966343292449	117.073732119884	136.976655766973	100.165597795648	104.793026213212	102.198049346763	105.771000661207	119.537312351645	139.405016667919	130.791141962032	146.632704258639	127.426991047236	149.748910495371	124.293199434879	147.45435385967	116.169872223967	114.292264606146	132.12903752428	89.3862315994265	96.0843527816083	115.049481138851	110.078214508013	106.90632827081	110.02109206835	121.438900448632
MED134_07299	429.847346135031	448.339548651248	382.878804637606	382.515647454288	395.448723221207	373.852814463482	384.616219320134	379.391219088132	419.024921300716	379.970242328131	422.368422384585	433.150894581987	467.60472926133	465.107169800986	429.138720914112	373.876851459266	434.201805431833	378.832681565068	421.135739437227	368.911078637619	335.957425158969	302.096994680319	352.860142152829	414.232456527285	373.212033676899	372.236607333568	396.73098720933	425.200902152444	427.085131984502	452.189492083744	493.349951842331	462.260762094262	434.506207484602
MED134_07289	145.135929949673	153.551606896916	156.88099792813	143.194565329793	140.494120798578	142.45157482013	147.2227234851	131.518849758557	88.3812735052177	118.574856595145	328.924142488727	527.68992874892	460.075801534325	481.297769119028	567.927431843366	223.626043937574	154.515017443274	146.215772536778	138.333024662036	95.7456424789669	119.622989217718	101.676379311475	115.8549377156	116.796825631402	99.1461540620611	123.257468012722	188.385450927333	417.539952666426	267.724616547728	257.583098054318	265.366371896432	256.199669242623	233.501468102738
MED134_07284	111.981765329986	122.814265283755	116.041613452657	116.564618818392	104.551340512485	135.033817933263	127.838970187081	108.069169261942	113.0156631862	99.2806530424887	123.789015443847	133.771518749716	141.488576794873	135.946920180326	140.011592547007	115.143505583918	115.94396158814	98.0035089356356	103.408660783296	85.8104406949012	116.287634770728	83.0078125970293	121.512832478708	102.98186557504	88.6704395127823	99.4500058099454	107.049075104247	115.633807938289	119.341826272337	113.486579724052	118.816307910502	116.500019383578	121.386046961286
MED134_07269	70.0464223575364	65.0029504557754	61.9375373412682	85.1768731415792	95.6338329181075	106.418877043942	92.9634607185681	99.5644122982225	104.829309350213	97.5555266427746	109.011618565865	131.825307734032	169.939245524997	150.750095478329	131.904423438439	132.037212554512	69.3024275575166	67.267158547454	65.5022405156398	80.6945959696966	89.7596174088849	84.8557254530006	82.0460779538542	103.073499324206	96.9300784846741	102.564781882579	126.008566036809	130.630217764401	134.537900611046	145.819947398642	140.046507356825	144.925945431219	137.498103952694
MED134_07264	78.5737194908403	76.5982265447981	94.8951597817858	115.667428283634	116.038154675652	109.549598437795	113.844303241653	119.776474412889	119.761805663407	140.792645338458	141.769131911605	163.877495598845	166.018708907424	165.523491293859	181.86628762497	179.979118774853	76.9382368789479	83.0582160893563	84.3761102175154	115.904754014968	112.53634298465	129.289482355933	118.670786620287	128.853821162956	127.486752245556	135.449621182643	142.639909030972	171.25089080122	170.389379341981	170.643332312602	171.659505693493	174.713731676335	163.805746542356
MED134_07249	171.434865258923	185.909532987932	366.784954455366	292.703884695549	249.804813662812	395.917135534569	323.737258396761	370.798621088852	206.44349774865	219.265685676203	239.971000191395	236.298940722446	260.682193809628	234.956611610831	282.970443416042	264.776116836653	154.576177314203	180.015000316215	223.882839140427	316.987742562985	380.407564244845	438.349468936502	404.803545683634	157.829380369351	179.952484399859	234.263803972611	253.273448273232	264.937570441242	287.386259969385	101.730332095444	82.7755087154381	107.148724365818	214.687348193675
MED134_07244	253.625494758852	272.251493880635	292.700666448472	364.70192188065	319.705824587945	358.75325620335	392.535970593859	340.280057877496	279.324393803466	266.1318093314	357.096992297527	268.573748155731	225.35910639355	251.265120157357	287.581534480291	265.882918426975	193.056986928418	187.688983380543	266.883755569418	302.316783371267	322.235843894242	326.5304764705	297.995013051762	227.536507898539	224.942904448216	234.333025125747	258.197210159872	290.469635445521	265.531558696679	293.048382925566	298.479634636726	291.100863335172	292.816230871719
