	T_10	T_18	T_25	T_34
C0	-1.087464969197562	-0.40178883711070995	0.2216320555028737	1.267621750805397
C1	-1.302107222177542	-0.26206768548990245	0.7029807559920591	0.8611941516753838
C2	-0.6632898076205799	-0.4989652716070761	-0.3232125109870197	1.4854675902146754
C3	-0.244409355643826	-0.6559116013424333	-0.5756940738932795	1.476015030879541
C4	1.3092741905470915	0.2536745133644391	-0.7766780144362588	-0.7862706894752739
C5	1.251375881285628	0.19275216381834484	-0.3012599697245138	-1.142868075379459
C6	0.8533349384946198	0.3736640444485819	0.2169917524794997	-1.4439907354226988
C7	0.3148477963510259	0.32652086649279527	0.8169839216375322	-1.4583525844813578
