Genes	T_10	T_18	T_25	T_34
MED134_00010	-1.2968413340252767	1.333547302241487	-0.5375737863669555	0.5008678181507445
MED134_00015	-1.4078052828390737	1.0753639912670425	-0.4687667421696711	0.8012080337417028
MED134_00025	-1.5744752893588927	0.05197020246362626	0.3373918402424772	1.1851132466527896
MED134_00030	-1.5556317941153102	-0.018155585231787678	0.37380971626960974	1.1999776630774872
MED134_00035	-1.2977257102926525	-0.21567151408493446	0.006962592152123295	1.506434632225463
MED134_00040	-1.4251537460525456	0.11116709595120207	-0.08236390206214102	1.3963505521634856
MED134_00045	-1.366639900096153	-0.019708756998454372	-0.07198109646409319	1.4583297535587003
MED134_00050	-0.6722138732072854	1.3815811483736702	0.47831128244563315	-1.1876785576120183
MED134_00055	-1.588542799350538	-0.035005413280888506	0.5312816854704743	1.0922665271609502
MED134_00060	-1.6761634238707293	0.26091684907680374	0.46171970810945046	0.9535268666844742
MED134_00075	0.5005147739780297	1.160791154151128	-1.5455236391015652	-0.11578228902759247
MED134_00080	-1.377523143880039	1.4457281470340446	0.036516729942257284	-0.10472173309626288
MED134_00085	-1.6625371423207649	0.9679416481059262	0.5173385745197071	0.17725691969513033
MED134_00090	-1.6468804028570785	0.7577208817303803	0.8435419624508915	0.045617558675807315
MED134_00105	-1.3555236501492518	-0.07658684192192955	-0.03601518244178779	1.4681256745129687
MED134_00110	-0.8051078124777306	-0.28861549001169007	-0.6086441207028925	1.7023674231923134
MED134_00115	-1.5860127871510854	-0.12078265591356466	0.7715452726056632	0.9352501704589872
MED134_00120	-1.641832933143659	0.08756480135335291	0.9878973364848983	0.5663707953054081
MED134_00125	-1.4581565698856136	-0.37199425022411114	1.089250154672837	0.7409006654368884
MED134_00130	-1.4797017759814597	-0.32712341937651745	1.0920448846323816	0.7147803107255952
MED134_00135	-1.3018528964844072	0.9955743842747432	-0.6428216153487974	0.9491001275584614
MED134_00140	-0.730938936068493	1.724100213825064	-0.49990197971413863	-0.49325929804243307
MED134_00145	-0.3053886477313754	0.8227803108404403	0.9854752313228193	-1.5028668944318875
MED134_00150	-0.4980194413671586	1.7300401751694015	-0.6162153801476025	-0.6158053536546394
MED134_00155	-0.6171384845091782	1.5471131369306113	0.16475651274336806	-1.094731165164801
MED134_00160	-1.1015771857745829	-0.37023886534662187	-0.14905797440741558	1.6208740255286205
MED134_00165	-1.521448716769162	0.9625860557377534	0.8282747283047048	-0.2694120672732991
MED134_00170	-1.6622914810010347	0.1593421156275472	0.5490287331836223	0.9539206321898642
MED134_00175	-1.7097899163589563	0.30900015105053247	0.7043550134328536	0.6964347518755688
MED134_00185	-0.8982837186701063	-0.4270066459286197	-0.3699618121220107	1.6952521767207362
MED134_00190	-0.9933583261810645	-0.40447355513344035	-0.26872898254413674	1.6665608638586418
MED134_00195	-0.775309230791095	-0.5553466336946654	-0.384710923764113	1.7153667882498735
MED134_00200	-0.760360031867657	-0.5346255219845665	-0.42431279798894017	1.719298351841164
MED134_00205	-0.9481095067873156	-0.25915981002763877	-0.46995161067957836	1.677220927494533
MED134_00210	-0.8481358227696906	-0.30430093771874006	-0.5471718729571692	1.6996086334455995
MED134_00215	-1.201860252604199	-0.458977153632625	0.13555128386646123	1.5252861223703633
MED134_00220	-1.1662541573392329	-0.3812598964016685	-0.0315665908826696	1.5790806446235703
MED134_00225	-1.675173752330257	0.14347514456591184	0.774722575036133	0.7569760327282106
MED134_00230	-0.33476082803601787	1.6971416923638971	-0.8806953873774096	-0.48168547695046926
MED134_00235	-1.0459442586719534	1.4612465681425069	-0.7926815260482267	0.37737921657767326
MED134_00240	-0.9467136431981003	1.6326753192475203	-0.6614403089141182	-0.0245213671352998
MED134_00245	-0.8458509101482731	1.5134553642405209	-0.9547455596824558	0.28714110559020534
MED134_00250	-1.145336039685461	1.2588794208304444	-0.7973734426316906	0.6838300614867088
MED134_00255	-1.2207786910307654	1.4363294993452451	-0.5678981493858013	0.3523473410713224
MED134_00265	-1.707549801997333	0.3261192362310923	0.7996756276015063	0.5817549381647358
MED134_00290	-1.4595666227068032	0.017845831352596167	0.07662931133232877	1.3650914800218794
MED134_00325	-0.9046664448835695	-0.5964393242479401	-0.17117904255091898	1.6722848116824283
MED134_00330	-0.9000691599999209	-0.47569852245727123	-0.31641145023258266	1.692179132689775
MED134_00345	-1.6926768765209539	0.2274644445723879	0.6630318572696328	0.8021805746789329
MED134_00350	-1.7103268125517515	0.36512790627271596	0.5371672605110486	0.8080316457679882
MED134_00355	-1.2890511970682674	-0.38022069436673134	0.2019650553073825	1.4673068361276156
MED134_00360	-1.2681103568600662	-0.23768725481364958	-0.022242364551558615	1.528039976225276
MED134_00365	-1.47566299157353	-0.022721640514040433	0.15786998029343013	1.3405146517941395
MED134_00375	-1.1914347097070541	0.7851848560899518	1.1730343562117065	-0.7667845025946062
MED134_00380	0.11809234969104941	1.548198136342351	-0.5162266922439489	-1.1500637937894531
MED134_00385	-0.2710072692940328	1.6872870628629157	-0.9039627767671803	-0.5123170168017026
MED134_00390	-0.19476947413660373	1.6283833450494916	-1.0928442793952229	-0.34076959151766417
MED134_00395	-0.2460040800806959	1.4284873736329866	-1.3657648698591092	0.18328157630681816
MED134_00410	-1.3844582086296922	-0.2771604804715401	0.2713590774859722	1.3902596116152588
MED134_00415	-0.7940879355151463	1.6953611899864562	-0.2396531604137926	-0.66162009405752
MED134_00425	-1.5010356871994195	-0.021137969222768716	0.21889740934622257	1.3032762470759667
MED134_00440	-1.145768174353798	-0.24639427537438924	-0.21426129542266678	1.606423745150854
MED134_00445	-1.4458295952888716	-0.018694177904001765	0.08541864129825619	1.3791051318946175
MED134_00455	-1.6782146832561333	0.17209923451885886	0.6535955257226236	0.8525199230146504
MED134_00465	-1.4561025341335334	0.01032049987175841	0.07693589017730444	1.3688461440844715
MED134_00470	-1.4399283078845433	-0.07058097534687455	0.13043240821340174	1.3800768750180157
MED134_00475	-1.238627269320715	-0.3546210755997229	0.0649048833404957	1.5283434615799425
MED134_00495	-1.5103348801558198	0.3997913401845953	-0.1311690348228592	1.241712574794083
MED134_00500	-0.8420236981828142	1.6915638892778542	-0.23936724760982278	-0.6101729434852172
MED134_00505	-0.4907326459783541	1.3692856511152607	0.42626107154470794	-1.3048140766816156
MED134_00510	-1.4788437840183015	-0.1834282382930215	0.3851533849314654	1.2771186373798578
MED134_00515	-1.4069086608521428	-0.20756567966960404	0.22660785196005023	1.387866488561698
MED134_00520	-1.488797262875766	0.9764187781529474	0.8472997328454253	-0.3349212481226057
MED134_00525	-1.17056277098264	0.7665211670061229	1.1921226378741079	-0.78808103389759
MED134_00530	-0.4468866004725948	0.9608889930525241	0.9145118167746807	-1.42851420935461
MED134_00535	-0.6135068270220284	1.070799791499762	0.8604905045633017	-1.3177834690410346
MED134_00540	-0.43257328118260824	1.3028266122408325	0.49676730503165534	-1.3670206360898778
MED134_00545	-0.7853252244690324	-0.43344134202101225	-0.4980229030847093	1.716789469574754
MED134_00555	-1.6066115855417307	0.2105596314244446	0.25082170297344436	1.145230251143843
MED134_00560	-1.5664683390133054	0.13592980626862763	0.21303436923603797	1.2175041635086399
MED134_00570	-1.5183206484951561	0.11029101880830518	0.11610981380778392	1.291919815879065
MED134_00575	-1.1326718203808932	1.4913957627728163	-0.642207405804386	0.28348346341246167
MED134_00585	-0.27674808556765607	1.4618077761563977	0.14379389042728288	-1.3288535810160236
MED134_00610	-1.68334989821319	0.6163266274361617	0.8630607806680585	0.20396249010896975
MED134_00630	-1.6750527715501602	0.4434945069689181	0.9615702218818257	0.2699880426994131
MED134_00635	-0.14026499226759634	1.4307410072338114	0.0965981366761697	-1.3870741516423848
MED134_00640	0.19778244214121332	1.3185588455194748	-0.025832188554787878	-1.490509099105899
MED134_00660	-1.2100132290240149	-0.35409465596348927	0.01157739441946767	1.5525304905680373
MED134_00670	0.7791701387100993	1.1241790639473823	-1.3502635082845382	-0.5530856943729441
