,index,D_10_R1,D_10_R2,D_10_R3,D_18_R1,D_18_R2,D_18_R3,D_18_R4,D_25_R2,D_25_R3,D_34_R1,D_34_R2,D_34_R3,D_34_R4,L_10_R1,L_10_R2,L_10_R3,L_18_R1,L_18_R2,L_18_R3,L_18_R4,L_25_R1,L_25_R2,L_25_R3,L_34_R1,L_34_R2,L_34_R3,L_34_R4
516,MED134_15521,0.06165561476099348,0.08288765857078824,0.08096840384268869,0.20556579283050527,0.3521296907899107,0.24258768201666048,,0.10482603709117319,0.10997407719805403,0.23472446686805842,0.2142343987082133,0.16955322586711938,0.22920353952934486,0.020315787912791115,0.08137845174030327,0.09072326919252419,0.14330047708048485,0.14397457137255787,0.08012287050822295,,0.07236987944542499,0.0706070114649987,0.11238294883845276,0.12109891537600927,0.12394833012285679,0.22323003178437345,0.23197897133024864
517,MED134_13756,0.016044587147296174,0.02362685594774805,0.01922999591263856,0.05812245050633072,0.10348301117091253,0.06080191445945141,,0.03184637450204339,0.03495542548538463,0.05095798152613151,0.042308754121409296,0.03191973625093803,0.03642920421816558,0.005867296238740106,0.02093515093148382,0.02417132231455613,0.03403427594332639,0.03862425043823981,0.018462878113353818,,0.02375972416823321,0.020162224385005187,0.032230734157699475,0.02323186493523739,0.028162963168536007,0.04107469883083396,0.04195554189754854
518,MED134_04764,0.11211029132481792,0.1661978540586748,0.1267782061358289,0.3535004491910816,0.6418652130797124,0.4107782654959004,,0.18171394248067527,0.2609148011627765,0.4207858266667049,0.36998881929922883,0.29434861260782524,0.302850621459059,0.03877469742792853,0.13047415967696888,0.16478161482791015,0.21741003041973583,0.2519712520432643,0.11729948105712289,,0.1424699093115026,0.11956120608073115,0.19233296317944634,0.17103614738243217,0.20108355702334707,0.3211845632753861,0.3491792031922949
519,MED134_04759,0.028305073552305514,0.03947199033893526,0.03301390275728676,0.11894712821287123,0.22649590435202183,0.1437015385440057,,0.09457173667435485,0.10747229724283765,0.18035359512424146,0.16069639057275054,0.1053877859094207,0.12738954712166767,0.009668952603167216,0.03719231459730423,0.04701376063856459,0.08427692190427963,0.09778929311606556,0.05654256422214607,,0.06874401583166234,0.067233565361671,0.10704485986879614,0.09687462125907241,0.09760031346962644,0.1249025177841137,0.14123673004514975
520,MED134_04754,0.20648576383745157,0.26211373423999473,0.1946133420933196,0.7603576027353967,1.324396544111393,0.7956503984653776,,0.5292766834009107,0.5968482540382224,0.9886789903026116,0.8076002611818653,0.5534927399868077,0.7296732049017929,0.07654953725712045,0.2409858192400671,0.27454024929044135,0.5218038795695057,0.5603351698976617,0.29972074415536876,,0.41172713084083534,0.3731972817099987,0.5460622375551017,0.5652560846038681,0.4705092380023415,0.686287817014615,0.7679189615719592
521,MED134_04749,0.12913874466510866,0.187676814011173,0.11089779597739682,0.49868374694780787,0.8901737129236423,0.5267580280372721,,0.32020504131762945,0.4133148967680419,0.7220028098448426,0.5955622935766453,0.4281707904328499,0.458181743774866,0.05082792584346767,0.1485839915668144,0.17354506600881903,0.3185225301427317,0.3103801919392648,0.16654218450347283,,0.26934565722722936,0.22923743055636248,0.3347628825061936,0.35215447304258385,0.3082592779702758,0.48716177989033377,0.5218953343574158
522,MED134_04744,0.01261366914095611,0.01654936258635109,0.015518944069848667,0.03842075764661929,0.074230460627501,0.04658675456033713,,0.024765102893448077,0.02817977144000689,0.033363944024614976,0.026439539402282383,0.020435652038110368,0.025162440026980346,0.003889555933546812,0.01764666483383924,0.01982551250762999,0.033572122826734184,0.03352055666091938,0.022200607514019196,,0.016537475506673487,0.017494848396327457,0.028672008177928397,0.017525397140465485,0.015489629742694805,0.024570222796650963,0.022991433044707642
523,MED134_04739,0.058476970137472536,0.08042285988771466,0.06096728027440546,0.16021750727062084,0.29083460655877386,0.19139539278495923,,0.08961871609566524,0.12081512367065841,0.14634237881696197,0.11706977778954525,0.09686248321867527,0.10166376888512807,0.019469754560013985,0.0676687068825174,0.086485206736183,0.11405278698757779,0.1370436292058264,0.07104194404486143,,0.055183875487509394,0.05465505702290641,0.08957475051355628,0.06313202908129073,0.06211497987727108,0.10103163719230102,0.09923020936036238
524,MED134_04734,0.01725549938482796,0.01911979549869924,0.01496469606735407,0.04426739467980049,0.08564402803605753,0.045966778739191964,,0.042410238705029836,0.029361167529970193,0.04407335815597287,0.03184825099340349,0.021413554405578225,0.033762736692918405,0.006405681099598281,0.022741502449908312,0.021118480714649338,0.043871535139360596,0.039947430306434,0.027920086060003804,,0.028505773288686746,0.029367286620442058,0.04039962788399219,0.032817828622107185,0.02278070798521579,0.030398074503636484,0.028828504183552487
525,MED134_04729,0.021014372788832884,0.02742968820163298,0.017037101641899078,0.05148971101490667,0.1008621179141329,0.06509746122024296,,0.03823112759176047,0.04468456975567061,0.057136489678837984,0.05021590609218534,0.028685136112390503,0.03612875717306731,0.0076802248518339595,0.02436258714593029,0.029307279359105202,0.041428725808801775,0.036166916397307756,0.021774155166292275,,0.03263277252386373,0.02819050309602541,0.04120842924303108,0.03062997338063337,0.029101728607487207,0.037904347502233836,0.04348490551471313
526,MED134_04724,0.024571427486582507,0.032605765436087474,0.03361634623825914,0.06362516771403066,0.1153193032983045,0.07315714689513018,,0.040630246934563255,0.04034120177786437,0.09079464837739136,0.08357420346889674,0.044958434483842805,0.06609834992162002,0.009207479865288781,0.03404277861646152,0.041123572139920905,0.055293319306568105,0.04561820117012337,0.03286191620719226,,0.031512587017172834,0.0334729535834068,0.047517079843534364,0.05347839976839597,0.04515461761355273,0.10233707597466576,0.06293331284632281
527,MED134_04719,0.030903489395342477,0.042781862856205485,0.04241202106045598,0.09099135954160989,0.1688362527028696,0.10986857230436924,,0.0569984321282016,0.05364928126186269,0.10285745000886591,0.0973842640289674,0.05721982570670902,0.08051980808633712,0.011119295493642298,0.04747462324064363,0.054340580478340894,0.07308621429536823,0.06912039597185819,0.045630401206780705,,0.045131684493256885,0.043593291893389945,0.06765623368360255,0.05855332172026821,0.053979012739694014,0.10825817330896306,0.07927201415636449
528,MED134_04714,0.03715986928925671,0.051514292476237546,0.028772700651241156,0.09256356445809558,0.1889579493194359,0.11155136381890614,,0.0646601358358621,0.08926489867987387,0.08620489946395227,0.07800075954505115,0.04779184390753173,0.0491230918735676,0.013272834937074998,0.04024921716694567,0.052796201786623344,0.06301787854103791,0.060866273936932565,0.03489383621694995,,0.05889817479916868,0.04612991415713249,0.07198332095446057,0.03940394955520361,0.04402809908681129,0.05692645547383458,0.06308624920803926
529,MED134_04709,0.019753005874737273,0.021655017001289193,0.013928493280081564,0.04672396486180939,0.08057133141003239,0.04773813822817817,,0.02817030454129719,0.03638005018210507,0.035776504350909885,0.029432176780110814,0.01870551708028262,0.021219072560065517,0.00699900319115627,0.020240400347474402,0.0264699324603683,0.03347309001603585,0.02873190570935947,0.017233691934611512,,0.02720871638620255,0.02225428398396811,0.02927860919720756,0.019826028425314238,0.02059025529432966,0.025409433442456875,0.02582075573646213
530,MED134_04704,0.02719507066790138,0.030704349309145004,0.03178491805610309,0.08937002322148399,0.1589444942821206,0.10358024611846822,,0.07592051855772676,0.06588020548736506,0.10921248696593544,0.08620992079248876,0.05403537440751882,0.09595527502826087,0.010493011063664423,0.037423898125307366,0.03954327766467503,0.07949033605386029,0.079894860612868,0.04711044170771531,,0.05866234627144428,0.05698247332675266,0.07918165304990663,0.06405679263696522,0.05660755596875737,0.08974891628757703,0.07797205508177459
531,MED134_04699,0.003229099300084765,0.005070443005179909,0.0040002247136566435,0.012872427753726667,0.022996224704647232,0.014082307937440313,,0.009364304531585054,0.012300418113147275,0.014710733696920183,0.011723451012226974,0.010130065550179862,0.011754990639469925,0.00099985759873661,0.003844286564852118,0.005028209693964128,0.008186712351062024,0.011467558857682946,0.005594051384888454,,0.00798869137666402,0.007243756361409126,0.010393097463649645,0.007510884488770923,0.008386304587964055,0.011702326227626927,0.014681890724780048
532,MED134_04694,0.0009334115164307523,0.0014084563903277523,0.005277404893318101,0.0030952784293312215,0.005579966288627637,0.003852706888544991,,0.0027860740755129092,0.0037874168766470423,0.004295534239500694,0.003541745153576768,0.002808335004010259,0.004168702750738535,0.00046147273787843537,0.0012968677568175819,0.008583872263267333,0.0015185030973744076,0.00245733404093206,0.0008278192632346142,,0.0018571496558296432,0.0015167432092481204,0.002022003397597207,0.0025261833715986286,0.0016271934275154136,0.004196053229029576,0.004333196915299667
533,MED134_04689,0.0008577295015850156,0.0012323993415367834,0.010458418829680622,0.0027513586038499746,0.0043963370758884415,0.003188447080175165,,0.0018960781902796187,0.002397539123749045,0.002824460869808675,0.0029651819890410148,0.0015796884397557707,0.00210312931568791,0.0002746861534990686,0.001250551051216954,0.01458180811249597,0.001386459349776633,0.005166702342472536,0.001128844449865383,,0.0010022712428286963,0.0013336879943388646,0.0020624434655491515,0.0016916406506240816,0.0016897777901121603,0.0020514038008589038,0.001554853010783998
534,MED134_04684,0.06561630687125371,0.0910919170444474,0.0634493474160117,0.18409536943974744,0.328626196422661,0.20928612362371987,,0.09913780252033433,0.12807723492955042,0.1688792228406437,0.14400351419000115,0.10408391608613023,0.12269506204200717,0.021974892279925492,0.07526464660102038,0.08925072206786328,0.1212491712316565,0.127718361563315,0.0658743450076999,,0.07853089973222491,0.06720741461668395,0.10655957905337282,0.08090553351718108,0.08464535041209988,0.12364370181540484,0.11669044398965808
535,MED134_04679,0.004061601463387868,0.00693664772236418,0.03672495460007665,0.010366726168077585,0.020713511222935927,0.011779540601758249,,0.005533452677754806,0.010667311753492129,0.017358665762365815,0.016088857829426248,0.008374856172673452,0.010515646578439548,0.001768978828534002,0.004214820209657142,0.0564596117065115,0.005941968641899856,0.01518506420165709,0.004088925451734609,,0.004775527686419083,0.004079516217977703,0.006308650600503286,0.011818929345693584,0.011296477448712774,0.012494914059776959,0.012183930150077887
536,MED134_04674,0.1048195905613453,0.14679636728191,0.08769167309034051,0.355563968143969,0.6903094658582525,0.3814622659531788,,0.235964996006635,0.3027153745811838,0.38312634840258925,0.31982782398461834,0.2379060939111548,0.25594332654309115,0.043686085852491875,0.11894129998241251,0.14262157639093967,0.224936524032809,0.1967757489700211,0.10741582076274599,,0.21510509585061757,0.18569644015294662,0.25659223115508556,0.1859000298992491,0.16872744156082906,0.2937237260320703,0.31499792634866636
537,MED134_04669,0.032871221781331623,0.04545792999782821,0.033062098235764545,0.09885238412403838,0.19994879200915702,0.11938962955767007,,0.06462144036259107,0.08047392189279404,0.11762702664057377,0.08980657672364036,0.07442087760627186,0.07537465243902919,0.015052801211748963,0.04640933901182918,0.046834181720923025,0.07166674400869215,0.06376466793392935,0.03772849005772302,,0.058249646347926586,0.05368747945838606,0.0724686017698839,0.05961341652799264,0.049160016819744516,0.08047097637005608,0.09194024278521117
538,MED134_04664,0.06531357881187075,0.08640879954660761,0.06696761734489043,0.2106263274054436,0.40547755030694166,0.23386373653340345,,0.15071886839059415,0.16761925699949848,0.2153062983881238,0.18079373516513966,0.13058757768647705,0.15837314864742705,0.02677640624308921,0.08318480325872775,0.08512040696210703,0.1471297457608203,0.1577734471408687,0.08004761421156527,,0.13232928261935345,0.11231744971932203,0.17522681443577395,0.1138812486000132,0.10194992667010033,0.16420554969602408,0.18074529015523494
539,MED134_04659,0.05766969531245134,0.08859190695161562,0.05053295918396374,0.17633260766459927,0.35618784809073084,0.18515135058628285,,0.1265728930694823,0.16087834989794317,0.20271391034356012,0.16890555182018818,0.10664150689335386,0.12179372090671234,0.022480314802363777,0.06363915349526277,0.07836823965878377,0.11365665574478445,0.1289785328663571,0.055564232365596065,,0.1107804508985365,0.09129225074974463,0.1448563234038639,0.09991957443019577,0.09256227228058833,0.1352061596020641,0.1491639314607862
540,MED134_04654,0.03905191966040012,0.06042277914506058,0.03792984156202143,0.09664147096023036,0.18701341561279292,0.1115956478061308,,0.07325053090202689,0.09666599771405571,0.13310271848973382,0.11468115896504,0.0684280913030714,0.08427539615006552,0.013547521090574065,0.04464930419900532,0.06296036852513655,0.06189550668645683,0.07768956083254436,0.039710239203042244,,0.05854443200758208,0.05287680636378792,0.08447930195161131,0.07292098964623542,0.07328628860079037,0.08909619689639467,0.0923225836895023
541,MED134_04649,0.09003637032814472,0.13274701478839065,0.07848633670108245,0.2683557266826529,0.524601376074765,0.295418478775674,,0.1689831317745121,0.21435389644069364,0.2278398434978998,0.20347188630354593,0.128732070630256,0.15146286661016678,0.030006715408238262,0.10527787183022727,0.11683404381760935,0.17855615768909064,0.20061927144429945,0.0934683204488537,,0.13474652502852855,0.11503712719797382,0.17943258150277616,0.1155052236246123,0.12895507913059653,0.16569747973301235,0.16575752670702196
542,MED134_04639,0.010973892152631818,0.01862683576208453,0.013735711366170402,0.053602361371434336,0.10314483139584421,0.06576172102861277,,0.040746333354376295,0.04770755386822376,0.06078475163567419,0.0558717161823932,0.035906568979845455,0.04750818900616439,0.00492237587070331,0.019082482707458708,0.019574102022931784,0.039481080531734596,0.03818319048217508,0.02465897987150381,,0.02997970158696424,0.028373558310934667,0.04614211753316826,0.031351740058232984,0.030885382941494486,0.05748592923770519,0.046339717600087024
543,MED134_04634,0.08057611847242764,0.1115849575237162,0.06889543648400208,0.2751358603849975,0.5042260446268974,0.3009539771787559,,0.19870125524664983,0.2253339306885878,0.2982748364387536,0.24652193592221547,0.17567138426871318,0.2243963868077725,0.03743422899885308,0.11732021528639053,0.13360671472533256,0.20826600089858996,0.19148302949724436,0.10295061382772293,,0.181676402045684,0.15196197911966944,0.2285672640643883,0.16916406506240816,0.1635016472840007,0.24887257929510972,0.2728894480894014
544,MED134_04629,0.013900263393333634,0.018873315630391883,0.01595270337614878,0.061610780164783364,0.10678026397782886,0.06895016810878794,,0.04434501236858047,0.04002847928346232,0.07679002989792334,0.05751903950963821,0.04360441582119501,0.06669924401181657,0.005592610085241038,0.02232465209950266,0.02287835410753678,0.054930199000674224,0.05758982854902315,0.028722819891019186,,0.03947179982787131,0.03470203859779751,0.05342132976451821,0.052125087247896704,0.039240395348160165,0.05967720147953175,0.06201569467602405
545,MED134_04624,0.00544910506889304,0.01109159407383105,0.006265412202112816,0.01753991109954359,0.03491706177580627,0.022983389369595982,,0.013311242805228343,0.018137904675318863,0.1141552934881006,0.11166106619842414,0.04162353666658062,0.04641906846768315,0.002472175381491618,0.008012790068908631,0.010882482409079505,0.011718882599302493,0.0168862954607639,0.007149348182480758,,0.010022712428286963,0.009623474155229454,0.017227468947528204,0.06897382812811255,0.06058166299365079,0.0659712813230761,0.06438620828262917
546,MED134_04619,0.004742739596999498,0.010105674600601624,0.05111130492569724,0.0303140760459899,0.061633264006205266,0.050218041512758854,,0.040591551461292244,0.10684685225403354,0.06925813424510022,0.05661301167965345,0.04312800184730041,0.05340446226621799,0.004263129102305545,0.009633874764930609,0.0498511075373015,0.02294260114511333,0.10226290124186496,0.027543804576715344,,0.02756245917778915,0.029524191090364273,0.07226640143012418,0.031509626518957896,0.02728678209218155,0.04932693684792546,0.054700238707253435
547,MED134_04614,0.03211440163287426,0.04285228567572187,0.03154394066371413,0.08244249530821889,0.1704426066344442,0.09848758758763289,,0.05966841978390146,0.08339266517387983,0.08985316142078847,0.07541995299903397,0.03788744813445983,0.05073799474097082,0.010185362571745465,0.030476392285213174,0.04273978239869509,0.05545837399106532,0.06867933601579347,0.03130661940959995,,0.0548890898278539,0.04338408593349365,0.0639357474320237,0.043373666282001455,0.04509203325095598,0.04928031403426957,0.05526100536688045
548,MED134_04609,0.05264945499435081,0.07426086318003075,0.05217160545220863,0.15584481234664502,0.31755080878917274,0.17408035378011907,,0.1122168724859366,0.11966847452451757,0.1288660271850208,0.10496195133429444,0.060128458389433946,0.08964588708119714,0.01937086754475432,0.05984118363601128,0.07118508295312073,0.10972835425375067,0.11870813674656414,0.06434413364232683,,0.08961484053527166,0.08206103776932072,0.11731663712858996,0.07849212618895739,0.0697189799327758,0.0872312843501593,0.09604403515793614
549,MED134_04604,0.10963801217319052,0.15795838417525743,0.10581317299798988,0.3071204041547534,0.6055108872598658,0.3480278555985642,,0.1827200247857216,0.20281791109164024,0.26361634784880966,0.21310872776792922,0.1548345415157442,0.20021039967736154,0.043795960313891505,0.13686586504985554,0.1563773214822844,0.219654774128898,0.1903488753245065,0.11165525880779599,,0.15779876361358855,0.130884478660118,0.1949615675963227,0.14227825632182275,0.12379186921636492,0.20117744092514023,0.21434031094561704
550,MED134_04599,0.12497623384859316,0.17831057901549346,0.10058396358314957,0.36873118431953683,0.7099238928122161,0.43168030746593766,,0.23310153098458003,0.2748135786917565,0.32404804187575775,0.29745168212287365,0.1920700547385588,0.2243963868077725,0.04898203489195392,0.15446621317809414,0.16093862599038042,0.2553065859802971,0.21983688381569122,0.1259539551727575,,0.2042569835752952,0.17536689588306714,0.2578458732615958,0.16566800771778506,0.15667995176095534,0.26080801959101607,0.26924446480182573
551,MED134_04594,0.08266998754982637,0.12056386701205563,0.10248768498302233,0.33866276529174777,0.5546993760558474,0.37056840509591366,,0.1422058642709714,0.18801571302327655,0.14522436305599606,0.11218271858538506,0.08575451530102755,0.10508135402312091,0.0333578864809269,0.11616229764637484,0.12545383186440498,0.2148351773415792,0.20320262261553573,0.11875443612583828,,0.10559222328859971,0.09644394751219083,0.13126846057201066,0.07411641570600977,0.07344274950728223,0.10835141893627483,0.1128415455531272
552,MED134_04589,0.03271985775164015,0.05172556093478671,0.03853228504299381,0.09624841973110894,0.18515342684991706,0.11500551482242923,,0.05719190949455666,0.08349690600534718,0.10403430870461954,0.08629228695885102,0.062259784062120294,0.06647390872799286,0.011657680354500474,0.040156583755744414,0.052868033353679976,0.06777145345455779,0.07252285849007183,0.04031228957630379,,0.04460107030587698,0.043201030718584395,0.0665239117809481,0.04542619027142534,0.045530123789133216,0.07212549272565281,0.07154872788968332
553,MED134_04584,0.02109005480367862,0.032183228518989145,0.0169166129457046,0.05876115875365303,0.10813298307810225,0.06855161222376605,,0.03327810701307085,0.03992423845199497,0.051958311417522086,0.03893174130055703,0.024949047580269713,0.03380029257355569,0.007317639129215189,0.023112036094713333,0.027583321749746075,0.03875483991994683,0.038372216177631396,0.019717149724315354,,0.026796016462684848,0.025104715187555096,0.036153420749038066,0.024179183699586878,0.02519020594519054,0.032542723931807155,0.03741842983329359
554,MED134_04579,0.013521853319104951,0.019753600874346727,0.015470748591370874,0.056108062957083406,0.10043939319529746,0.05849914712376935,,0.03811504117194743,0.039055564856433723,0.07331829674545018,0.05318108808122635,0.04440679725091222,0.051714447637540205,0.0054717481777014475,0.01787824836184238,0.023919911829857924,0.04255109766338285,0.04278281573827868,0.024207442091557656,,0.027945680535341296,0.026961418081634693,0.0414106295827908,0.03649432763613019,0.033326173082767606,0.04755526992900186,0.05556687809031337
555,MED134_04574,0.021846874952135987,0.030528292260354035,0.018820334345577342,0.09811541306943572,0.18185617404300072,0.10769865693036113,,0.06644012760632868,0.07359402701594896,0.12586503751084907,0.10649945310638978,0.07346804965848266,0.0909603429035021,0.010053513218065913,0.0296890082900025,0.031318563236690855,0.06810156282355223,0.06326059941271252,0.03810477154101148,,0.05379838288712855,0.04563305000237879,0.0706487987120464,0.06245537282104109,0.06089458480663452,0.09329225012542425,0.09311275489170401
556,MED134_04569,0.06735699321270563,0.09528207480567245,0.06908821839791322,0.21436031408209716,0.35931601101011296,0.2331109087505843,,0.11922075314798991,0.12825096964866267,0.2619687456747546,0.21338328165580342,0.12903296366639994,0.16520831892341276,0.02380979578529927,0.08133213503470263,0.08436617550801241,0.14920943478548526,0.1672877404788364,0.08376025818001141,,0.08940849057351281,0.08216564074926887,0.12637521234982543,0.12624150295390646,0.12426125193584053,0.1738564721227921,0.1642791418770962
557,MED134_04564,0.05913288093280226,0.08852148413209925,0.06258182880341147,0.1623301576271485,0.3018254492484949,0.17549744137130804,,0.08787741979846966,0.10865369333280094,0.17158599784087702,0.1352727005556026,0.07585011952795566,0.09377703395129841,0.018316072715317898,0.060906467864825724,0.08181615487750203,0.10712049023869462,0.12059839370112725,0.05965315781733068,,0.06880297296359345,0.06506305352774695,0.09758188396804121,0.08505569191337883,0.08555282366975271,0.10238369878832164,0.1016517017542063
558,MED134_04559,0.03645350381736317,0.052500211949466975,0.04000224713656643,0.10121069149876692,0.18667523583772458,0.10982428831714458,,0.058236687272873996,0.07644327640938985,0.12527660816297229,0.101310384625568,0.05905025834325143,0.06508434114441335,0.012591613276397308,0.03862813247092369,0.05994344270875807,0.06744134408556336,0.07951680922195538,0.03860648018539609,,0.044630548871842535,0.039775283125282605,0.06939515660553613,0.06049306966631716,0.05429193455267775,0.0636401406402819,0.0673429779424807
559,MED134_04554,0.04495511681836758,0.06355659461353982,0.04274938940980051,0.13894360949442372,0.25177484253838034,0.14959130884488483,,0.08958002062239422,0.11233686937798061,0.12433512120636939,0.10490704055671961,0.05263120690551369,0.07068016735936868,0.016305370071704715,0.05002204204867816,0.06296036852513655,0.09437826859550938,0.10402714106612387,0.055062523721211454,,0.06880297296359345,0.06378166702338217,0.09960388736563842,0.06173360614344149,0.05961160537340122,0.07165926458909398,0.07422511421972135
560,MED134_04549,0.0858234048350654,0.12795826306127633,0.07212453354201406,0.2469835660991754,0.4588254098239725,0.24688322877745203,,0.153272769626481,0.19541681205745842,0.2509651168694583,0.2066841667916737,0.0996958926423642,0.10861160680302563,0.028061937441464853,0.07989631716108318,0.10781918215200223,0.14828512855230086,0.14504571698014365,0.07056532083269605,,0.13268302541094007,0.10876094840108505,0.15783758521643798,0.10384418073964363,0.11421646173906269,0.11795571854938695,0.12714109537361612
561,MED134_04544,0.04997535713646811,0.07531720547277655,0.045038674637495585,0.14297238459291833,0.2804355784754223,0.15676531477527894,,0.09120523049977676,0.12071088283919107,0.15534534783947712,0.1263222438109047,0.059677118835218,0.06853948216304348,0.01712942853220192,0.046965139479036716,0.07093367246842253,0.08998781398788336,0.09545797620543771,0.04362356662924224,,0.07941525671119141,0.06307559690873218,0.09928036682202286,0.06996625730981201,0.06580745727047912,0.06993422048382626,0.0748623490602066
562,MED134_04539,0.1766670499882313,0.2743673048358462,0.1385379028844099,0.4402665080196362,0.8719120050699518,0.47592001070336803,,0.279071753230543,0.3671014614841835,0.3567647136177083,0.30220146438309675,0.18728084057993416,0.22800175134895176,0.06077156460013395,0.18170043607126335,0.2157101958710611,0.28643589947647247,0.304457386814967,0.14875661306003823,,0.2572889237473195,0.20716620178730363,0.3187081755292718,0.17586296203887952,0.18462386966040273,0.2529753868968275,0.2662622057483548
563,MED134_04534,0.0251768836053484,0.035845215133841306,0.025953265160290392,0.06657305193244135,0.11422021902933238,0.07731984169424776,,0.034245493844846174,0.04590071278945636,0.036306090763999016,0.026521905568644633,0.024071442891516505,0.02704023405884455,0.008350459066371687,0.026261572075556034,0.03465873110482417,0.04307927265377395,0.04278281573827868,0.025286115676984577,,0.026796016462684848,0.02507856444256806,0.039267305981337756,0.015833756489841404,0.01583384373697691,0.02359114370987739,0.025438414832170984
564,MED134_04529,0.008930477751796928,0.01376766121545378,0.009663193434797072,0.03272151482435863,0.05478512356107135,0.039191328693819735,,0.018419045277002007,0.022029562383433256,0.01983006902344841,0.01564957160882758,0.012236316803187557,0.015585690464472902,0.0034940078725081533,0.0102823086433394,0.012175450616098853,0.02175420741673336,0.02532944319114585,0.011388786227530753,,0.013000047590807503,0.012055493439023854,0.02001783363621235,0.0076913261581708255,0.010451588553656696,0.013613861587518178,0.013866230128958934
565,MED134_04524,0.02242710373261997,0.035633946675292134,0.022868754537711776,0.07580975581679485,0.126732870706861,0.08967507412992652,,0.03854069137792857,0.053267064879815744,0.039954352720835216,0.02860851511648831,0.025500684813200298,0.01896571972182847,0.008855881588809972,0.027882656771578012,0.02934319514263352,0.04832801162078549,0.054502408856570046,0.024282698388215347,,0.03168945841296613,0.026935267336647657,0.04290691209701273,0.010939276207369062,0.014550864303743603,0.01818289732579483,0.019269981576273815
566,MED134_04519,0.17467409026396025,0.28362790560225115,0.18642011075209514,0.7939143514216382,1.1912382576782337,0.8769557990098443,,0.2603431441673729,0.4182837097346523,0.20748018806136226,0.1665992991620452,0.14518088993945893,0.11308075659886242,0.0608155143846938,0.18804582473854936,0.26821907138945794,0.4160698486805876,0.48157446345753163,0.19506432093673814,,0.181676402045684,0.1538448327587361,0.22933562535547522,0.08652178047725304,0.0926248566431851,0.12881883413120798,0.14676792846056166
567,MED134_04514,0.06276561764539762,0.11383848774824058,0.07660671304044861,0.3199437005048399,0.4645744660001343,0.44133421668091244,,0.10432299593865003,0.13895302834597728,0.13086668696780196,0.10433047739218385,0.08598018507813553,0.07943068754785587,0.0267214690123894,0.08128581832910202,0.10519732995443522,0.17139278438191138,0.20849534208831247,0.09733147701061524,,0.07463972902477232,0.07280367404390978,0.10854114238301808,0.057921775877368555,0.06649588525904335,0.07758036192339127,0.09025794280633012
568,MED134_04509,0.015943677794168526,0.025704329123481483,0.02759191142853528,0.049868374694780795,0.08657402241749546,0.0580563072515228,,0.03447766668447225,0.0469778680479523,0.06713978859274371,0.05290653419335218,0.0377119271967092,0.04555528321302561,0.0055266854084012615,0.020703567403480682,0.04511022411156389,0.033902232195728625,0.03446568513820095,0.0202439438009192,,0.02756245917778915,0.024267891347969927,0.03465713823481613,0.03902051100772882,0.03811387682141873,0.04872084027039896,0.044937800951019485
569,MED134_04504,0.001488412958632821,0.002253530224524404,0.03501401511411508,0.005650111418620483,0.010906297745954018,0.007306857892068087,,0.00545606173121278,0.009138446225304332,0.011827429892323828,0.011119432458903806,0.006393977018059072,0.007811623172555093,0.000780108675937355,0.001991618340827001,0.05588495917005845,0.004357443670726561,0.013168790116789758,0.0033363624851576873,,0.0042449134990391844,0.0027981297136129117,0.006632171144118839,0.008119875122995593,0.008323720225367308,0.00927793991752095,0.008717372617838153
570,MED134_04499,0.0027497798727284324,0.004366214810016033,0.0032049993187730935,0.012233719506404351,0.025786207848961053,0.014126591924664969,,0.008629090539435814,0.01084104647260438,0.022948744567195485,0.021003372422373857,0.01168467957025697,0.013407449387510425,0.0014063931059152316,0.004168503504056513,0.0070035777880214645,0.008747898278352565,0.00907323338190299,0.004063840019515379,,0.008873048355630518,0.007113002636473944,0.01112101868678464,0.017502841931790497,0.019620197674080082,0.019721450176439007,0.017511213416534537
571,MED134_04494,0.003456145344621975,0.006514110805265855,0.0038556382782232706,0.01832601355778644,0.0318734438001912,0.01780216286431134,,0.013156460912144292,0.013829283641335073,0.03295204348110121,0.028800702838000226,0.018153879847352034,0.023660204801488983,0.002032677535893108,0.006299071961685398,0.00703949357154978,0.013006309138380797,0.012475695900116612,0.006472041512561528,,0.011231333632874508,0.009911132350086857,0.014841504938363502,0.028194010843734695,0.03194931710563918,0.03282246081374246,0.027171693598290855
572,MED134_04489,0.008123202926775736,0.011514130990929376,0.013735711366170402,0.02063518952887481,0.03305707301293039,0.019529238366072888,,0.008435613173080751,0.01000711982086558,0.016476021740550604,0.01271184500857398,0.008650674789138744,0.010703425981625967,0.0027908113195505373,0.009911774998534377,0.024853722201594118,0.013468462254973007,0.01153056742283505,0.007324946208015373,,0.006603198776283175,0.005256299742394349,0.00800713345448494,0.008525868879145372,0.010107374559374589,0.011702326227626927,0.01172512106492851
