"","D_10_R1.sam","D_10_R2.sam","D_10_R3.sam","D_18_R1.sam","D_18_R2.sam","D_18_R3_T1.sam","D_18_R3.sam","D_18_R4.sam","D_25_R1.sam","D_25_R2.sam","D_25_R3.sam","D_34_R1.sam","D_34_R2_T1.sam","D_34_R2.sam","D_34_R3.sam","D_34_R4.sam","L_10_R1.sam","L_10_R2.sam","L_10_R3.sam","L_18_R1.sam","L_18_R2.sam","L_18_R3.sam","L_18_R4.sam","L_25_R1.sam","L_25_R2.sam","L_25_R3.sam","L_34_R1.sam","L_34_R2.sam","L_34_R3.sam","L_34_R4_T1.sam","L_34_R4_T2.sam","L_34_R4_T3.sam","L_34_R4.sam"
"MED134_06519",25.292489742249,27.0898074252747,34.0191014939624,23.3380414175971,20.2375253019883,31.3787506519155,29.1257718484483,22.7779466225831,20.6883681201153,20.7440077923084,26.1299595984273,42.9873996499853,48.0733388337792,43.6509716796873,50.4238629278278,43.063950206581,25.9033606810542,26.377911177806,24.1412982478749,20.2011860508359,24.4105375507202,21.4957799371909,27.5462251471351,20.3539021332197,17.2043356323521,22.9166365254553,36.8714521922071,38.032843162417,42.7664995435569,42.8054286938908,39.6761933200076,41.610553441852,43.7739309846793
"MED134_06514",15.9029053018463,14.1784318480159,27.8334127157802,18.3215816263488,16.5662845214076,22.2177287693883,19.3799965189361,19.9588277573206,17.5470081583373,17.6441457586668,18.0102163394074,40.3342960368021,44.8854572589627,36.9170064435042,45.7884232545875,47.6382453817275,15.3245311264904,17.4880125183263,20.587458711149,20.8082666598924,22.7850500289479,21.3725041223782,23.2857485248172,18.0773061364529,20.5914053933803,21.3730939493082,39.1899417657205,38.5687348386376,49.476067738785,48.9406757602359,53.0901596277633,48.1714193534583,47.3550301591887
"MED134_06509",27.0623649127242,29.7364331123476,32.5593074705789,32.1784181969847,30.3609502610692,34.4035699243171,34.3726939829114,32.7454613590987,40.7045236043782,39.9457101725493,43.0047669504586,75.7442410868766,65.0320166634819,66.3100899970442,78.8109251209121,76.283706566919,27.4120904659743,24.9791955822634,27.2198392540013,29.7093241240066,37.5911441194499,31.8321013395148,36.9410755538229,34.4140048800027,38.3506513929898,42.6001930859404,60.7547125042387,77.9436498128881,63.0207764792255,80.1944509006988,79.9303659710865,80.3844549276816,73.0237019620199
"MED134_06504",89.4693761412761,97.9549199320425,93.8251884082117,87.9855729010865,92.556380773884,93.2556225019669,96.9606340245116,86.6760382848156,104.780235391196,93.6607250497378,111.68583064835,164.267729665708,174.582899485783,170.443313881669,191.164844407847,157.965978209387,89.8294598370417,71.9272620180918,97.8629248269742,82.5839380641894,96.310936469135,87.4123647753273,95.3786923765124,90.4887162385077,97.5706031528429,102.772207504215,144.896435785721,159.442418837047,155.655433111316,180.386235387325,172.620003173419,174.864214756614,192.217228390349
"MED134_06499",178.160035558981,162.580826173143,157.60197301407,157.122751247305,152.785128524622,137.942230588619,145.664905989579,142.070274798661,164.65695497174,147.381025438607,177.981389955353,239.104462149456,224.906016419278,233.949045956001,251.121492433019,240.144294386313,175.851851284467,143.13607866224,160.530098325112,145.450253952387,148.942812413084,137.112278318063,143.417235216992,164.315595269705,146.534947799316,144.590176650674,214.881703977836,232.078129621704,230.607520185332,258.939420407822,241.508325138629,261.886360843017,244.954532748839
"MED134_06494",197.373463607638,194.942731402718,181.739694909026,228.424133777917,225.427055594539,265.338520613525,227.771224335012,242.079961352211,230.953404325116,245.708650704219,265.671609253673,330.174943333817,423.892592752449,356.473223172751,343.816377904858,295.086134163997,199.048710416569,173.37915561038,185.187039782822,202.068502698173,243.98987387195,214.251745072912,248.935680809241,234.508108324674,221.420290796111,267.35111461102,269.222455799105,339.410837742674,319.639488091372,333.373304573949,343.501130334386,333.136867697254,317.133733449926
"MED134_06489",692.607993807302,651.284458636013,552.8961238032,915.784501974103,743.867075244362,811.908942730045,833.662448101813,758.280422576224,546.209210632601,665.302690115219,702.799735508356,675.912630482215,533.832248622506,534.875945301145,690.401990835241,548.520878407157,693.250734621274,669.370107108021,638.147104923255,849.214075755157,808.728097107751,885.36452148605,803.724203457058,556.847151279465,650.810450010197,561.953754952188,546.668094445112,604.256009589249,486.702537044926,564.126482198019,539.961067711367,547.560847397009,508.953191402477
"MED134_06484",344.980918355017,315.038399205298,324.975198635052,244.874680143676,222.663696377461,198.849995494884,223.805078680917,258.517850550999,161.597213910156,219.442018220628,217.81336454962,221.219955717747,202.861543872129,219.441748249538,251.884269908957,243.350467712825,387.760515323177,265.153345612148,424.59845295117,230.173887981617,396.443040637195,262.335877761815,360.888432891833,189.399330686142,159.606791123008,190.762044181313,249.365016589825,344.380202161299,270.273193673406,198.005664138896,219.561981154129,239.564184213216,254.222137025163
"MED134_06479",22.0117477998937,16.780049751763,15.9261242939384,26.9547538320146,25.5436966831128,27.3435019699495,22.5588630087864,25.4605237069753,24.0842750040729,24.6394100129744,23.7565042741976,35.0579234711398,35.2838524357563,32.6814660677051,34.9661957589471,35.7390540032186,22.851533434725,22.6279241645701,15.9122913246224,22.5131295331825,22.4563171225723,21.8621181329319,25.9781732483602,23.6655763559866,23.0290172468023,23.3836064439302,38.8226169458122,35.1347815066138,38.5355153766538,33.1722884884824,30.8501833692609,27.4389087464853,33.336531673698
"MED134_06474",34.2418135197884,29.667416191994,26.8126882780816,41.1592429728675,36.6573973322568,37.0073140501028,35.2869928163892,31.7569058539519,38.4350034819272,40.4944149826118,42.6164509613072,66.344919442569,54.1482799869532,59.2376199817754,63.1365596035143,52.9419738276845,41.1437464966563,32.2139264744489,29.9520370027612,35.1134352042963,34.1645667516385,33.8291052586198,34.2508522080054,34.6998829733737,35.3918905079613,34.6437123161612,61.8126559341519,55.5063827006808,59.9789715416212,61.742791851858,59.8117321072474,61.280658534892,56.6139539533754
"MED134_06469",41.0487651114017,38.9100494850608,35.4443523120474,47.8906435548848,44.0936122196575,36.5408353015721,38.8126915034009,38.8182678900808,46.8362690813333,40.8118799084337,42.2493764887413,85.0336291447011,76.079926830251,73.3091898528911,75.2623290598938,66.2321845290302,48.7163105721936,31.6725159454666,36.9683083148544,45.1898470611683,45.8746212343429,37.0937681521188,44.4893398209682,47.1135265820956,43.5893546871812,38.5732074631332,74.4221384098233,78.5047059854061,74.0079513259326,64.6792311628311,59.9826227704109,67.1333056983367,72.4752836324071
"MED134_06464",36.4412325423421,35.6912952068137,35.919255082584,39.667985247549,37.202905830816,41.5391735542983,39.8269954101802,38.7466158390986,42.3987739417934,42.460197017184,44.3692616868615,78.4117113982648,73.0688479319561,73.5532344520611,75.3263989763163,69.9287346230523,37.09605790426,30.4561279100353,33.6418625021918,39.7246843675879,39.2534860071596,40.5387122242463,41.1258879105625,42.3283022918145,39.4565601070419,43.2631681509063,68.9611523451226,75.8312909737955,72.9200093350877,70.4523231828124,69.0209502863355,68.3023817342444,70.82857106736
"MED134_06459",65.9099591434286,59.322907382504,73.9380191910735,96.0474920853398,92.220159106857,96.0245581955703,101.666787603403,99.5661012906108,112.587480668579,119.566465061933,114.589800529487,152.954900623015,148.057081415674,153.946319853613,153.641565183078,146.880788972055,68.9041809283777,65.6540514987273,63.6262945959032,93.3903910926999,96.8930312378484,100.522883290562,92.3706411988613,108.657992068216,110.056856731655,106.674841876465,140.827011657308,157.282007824775,145.174264769221,144.693994180726,148.568875207614,157.652706293433,158.024603287887
"MED134_06454",108.128784348149,109.758406121316,145.770600649738,116.175608045551,111.202701615763,125.713287928993,111.554267491152,118.848347093318,126.188960474997,125.299914284964,114.831368720926,143.965047361711,162.213502382386,140.799916790675,141.724199108619,150.884924810908,110.98123872215,105.610421678574,124.789091646948,116.478907618716,137.893383840784,128.223629907338,141.595790793626,116.351062354536,120.767450102354,128.329388838369,155.395048026607,154.694052211322,167.673434590555,160.365056405513,156.62538615035,158.960872588222,152.675655887534
"MED134_06449",195.019832029222,197.011918961808,180.830929613503,194.464935118125,192.814368190151,187.613095383301,186.019762050189,187.360457354558,198.636447822105,181.864630785582,194.400772211221,205.301344513335,211.933559984399,211.960834266971,224.76752018569,180.034125702606,228.42282836336,187.212960596606,190.908623642288,185.112292732581,171.524577022719,160.696073545803,180.586186007035,187.303017889484,176.140344852146,180.582442459604,171.85871979858,179.331983567547,205.37334180923,218.040053666637,232.469421239098,213.659042483402,201.701914761255
"MED134_06444",80.0258113720898,70.4612905102053,77.7852489215882,66.0956081146232,69.0641840974475,72.9873265865875,60.8082301302224,65.779714214083,86.9944459223273,87.1848786631204,77.4447666345763,54.9784042046318,66.592153109402,55.919138411362,53.0117885072472,81.1602237601181,83.055529162384,80.1105084962737,82.3916177333266,66.3341450076668,73.0239652450751,72.9109008986581,74.0896852399706,87.9111755208727,86.260973696335,94.4124057554976,90.9385298524675,87.9437365801022,81.1355228822021,89.6875843245864,94.8206365781111,95.847251431483,84.7498600754206
"MED134_06439",106.422724362893,98.7796456260742,148.462848058267,97.637011785682,96.0152273828593,104.168735844734,105.580922950625,115.75754341407,109.231602806538,131.567220012762,115.389379639897,143.25242073901,161.701230622712,139.868554679521,133.839446461827,207.531024236282,113.199725810906,108.963882018148,122.536697965748,91.5915362469961,115.502270968502,108.471733094818,117.058575176322,138.15154154852,125.772018151025,143.327073176327,194.964023691868,223.313144267244,206.360795496119,153.271051129738,152.976258236966,161.451456173284,184.617269188195
"MED134_06434",37.4097133579319,46.6255723072246,54.7100322308429,50.2380577560136,52.1033298004116,58.4170280037032,54.663842431584,53.804361144033,65.7737133611771,69.4756179700096,74.7333377051912,92.2750505448184,95.01397763901,81.6837720164688,85.1209478345219,93.7628089530234,41.5432003461384,38.4033526674265,41.701298336836,44.224627026852,51.2480432743024,52.508138176672,48.676613800748,62.1240296946816,66.3125302753871,79.5958287824926,87.139875495784,97.7302028962683,91.3551687657142,95.1580618919936,93.1653864207231,98.3752777352973,96.7896362734228
"MED134_06429",21.3765627801955,20.4552540500012,22.0380787921813,37.4884035175709,33.2395005332067,35.7859378341859,35.7435080626864,35.2712669067561,47.0299345290939,45.8138410474548,44.2288214224564,63.434442333382,67.2687074064163,68.760636860778,66.1127910173184,63.2019575214736,20.7165515908809,17.7391003761433,19.8958048024498,32.7703589039071,33.4341623768247,33.2214425507169,35.3129457477513,43.207766825773,44.2666622670613,45.2582460012309,60.1920091278987,69.4108600501518,65.344062207372,68.1902692310785,70.5201140967422,67.6165070726846,63.0721959795784
"MED134_06424",7.77806731528604,9.11989716142563,7.60909500557773,4.69587228016509,5.04949579146319,5.92040136472234,6.65456376669844,5.02527558243151,5.18311083850223,5.51757207681382,5.17971667313122,38.1002145344659,39.2031201221777,41.2108024408734,18.60790475653,20.0489781425341,3.39849066452169,4.7854475895039,7.04724822737832,3.36597245721212,5.24782329826492,4.2963646902122,3.59076933150828,5.12126938869091,5.54151613964513,4.97095209834543,39.987309503554,53.9658105554606,26.2330297352091,26.4622727987441,25.6323420009278,27.6634666600946,24.6825627831961
"MED134_06419",296.029637211405,280.650404925846,251.418605733456,296.246161007151,295.605252087319,292.768973374147,282.459308238597,279.062065854338,382.734810222133,349.810290511039,354.78613233631,252.023479903152,266.221156503479,250.971689623065,247.83949056871,321.328841791438,338.08984775524,331.740278125109,266.248597246629,290.933633659176,297.228999758699,308.676589992187,270.874305554589,359.615201750387,366.877832538501,327.953348257125,357.291120261191,317.964439486478,311.655706139205,378.606385948545,353.2277095315,363.812788510394,362.988885347662
"MED134_06414",202.400151189164,198.608942135462,217.447057822227,221.268981420149,225.866327407733,250.048660094129,213.863026354937,237.456229884443,280.941082480485,288.658378440436,296.202933391182,310.353153376052,410.671231993838,352.096281394145,316.943944620414,315.475077233787,210.624522089454,190.352956047879,207.771477518493,206.831844881483,289.510015362271,221.187088768508,274.9111474557,274.449830710414,261.960178424104,307.240473742969,308.904439056823,372.098579289284,352.373342442182,325.434255590578,339.942616292848,324.376583318329,339.146130521422
"MED134_06409",159.821011704228,152.060473387617,168.74969686126,160.451134245928,148.619562327064,150.672635775419,164.612621250605,151.108021357525,212.910725387196,199.015234609666,193.904851873948,275.057759580309,264.773210701319,277.185080992507,277.840077509875,256.867064104234,170.608158186437,158.865318075674,177.067831881896,168.403683225417,178.249150169263,187.640998355088,172.074471373662,188.047955237158,204.60870591333,212.971763213438,253.424405957634,298.244513860445,268.467619350704,248.92140634604,270.29206557037,260.221480183077,272.64997546783
"MED134_06404",52.339044768636,51.6115103444194,51.1329843269733,52.0313720348859,49.9498967047641,54.9205045111099,53.5757151280893,50.9170581654514,82.5693600655248,70.940000698589,63.388898684777,85.6211630902387,78.3692665038462,76.1974940160525,86.471052422384,79.7261643149142,50.9028832404598,48.8543383211118,59.055353921573,53.933205738859,59.9787588394778,59.7501690849298,51.946284749638,71.8506941339149,72.5240008625961,76.8057224031863,86.9704822221849,93.7203575700188,75.666392812228,76.714612794554,77.0302136622,80.5014628678966,86.530004473798
"MED134_06399",74.8260070246284,71.9841514041895,71.4683525685556,60.1824831887883,72.9983279249546,76.4264462820575,66.8687909434248,72.7583330965963,89.155327076628,88.430688295654,93.2187523185799,83.3382001566155,106.822958734804,97.5549980211403,64.6426570117011,71.4531106665069,64.9880440266929,68.4592191179389,77.113211669471,65.4493513943011,68.5943726219947,69.8744751813586,58.6595873636834,96.8684962323018,85.866962913268,93.481714528581,98.6696108808661,97.100287185338,68.1512069763983,61.5173472917539,57.639576541223,63.3661130044732,72.7910640758354
"MED134_06394",261.685486346479,246.15185016752,287.318393512156,298.583109516274,285.675359898339,257.178051127938,299.673711861621,289.958784276377,278.184702751954,313.407937353796,270.292071027261,311.070530643898,290.473616101425,319.482118578198,301.071779812482,332.424763741953,276.102028908089,319.245866150067,269.160781113012,306.387429132107,277.496077464471,329.97521909165,300.424036326317,280.338706687369,298.342926776851,289.926991908945,296.530197206224,298.594295749752,296.425203051642,347.064191664645,346.800477835609,352.382201197347,318.893147105648
"MED134_06389",168.642253814768,169.553078243075,179.935528513503,187.165125937973,183.605746638086,217.96050511058,201.212048064823,201.081380225535,228.570241212567,205.222415172192,226.868373067822,252.309188873008,321.350082676893,290.666448233115,252.355995074575,214.208231545171,181.682044407069,164.54844723083,184.105480173448,174.611380433159,187.824968791616,188.999504944286,190.426523876167,201.545121210764,192.077737949494,217.154790244021,214.362828906499,239.118763131493,231.28305640633,242.307552554237,222.85331281142,233.284762492937,251.945921692865
"MED134_06384",125.823367478923,124.425415484257,118.745920309114,134.615158678403,133.460592249666,124.939573704198,132.825567299427,127.528638453265,177.935136409385,150.995281392442,172.792917482627,186.492165797427,173.047969339974,185.640112790534,178.388517786537,153.709342928937,142.674371399406,118.538259968132,128.106122401591,136.315911312806,124.582180156918,124.913733508143,125.692297425561,155.657061849166,153.358339480617,156.82876896163,176.661242751364,186.738185646606,169.928271404391,171.524016427367,168.309461800963,172.708304974105,181.015313772449
"MED134_06379",77.97810386138,86.6873837608791,80.5336806520533,82.579631439218,83.8959028674461,86.2523408544527,83.3184030833566,85.5433770300145,108.962178228637,106.650419244471,122.649332834191,135.397176290636,139.94471956948,138.581959297559,116.347141440183,105.267433838309,80.9225066945532,73.8074245455917,89.876223170112,79.99669676131,92.3167381192922,82.1897468186709,92.794606935046,97.8933900417355,95.1614814664474,109.098217163807,127.777066644458,145.260475800983,103.439684864817,116.152421748745,117.011146401378,120.356106612333,116.915019785845
"MED134_06374",261.643403006776,258.541483659626,318.079894440806,301.841074764559,283.909727615689,344.941790365664,329.665527772257,335.592528181751,296.654679205283,284.083494692473,273.360829532587,565.479647505978,527.286621595799,525.530633504504,517.491772173137,548.563189256911,306.872127990358,311.777417689807,283.896904197871,321.284577526752,292.191124776389,353.527333825492,312.928864332741,244.409126632326,269.054022260034,288.767474441695,601.898014248554,543.380125577899,514.287220458708,408.536439045654,371.254382166521,411.396442312448,474.627706014733
"MED134_06369",351.318700867001,314.087579086972,322.070490738259,332.787537695258,348.018665291113,382.659585279566,373.289792946277,382.263763921704,387.073223396267,351.574127064113,399.126992275909,480.782347849832,505.524064668118,488.512011770769,553.011641391764,541.503074483994,319.634862153341,357.419543578538,303.674079958656,358.947791404531,309.532315433026,365.688047502608,326.259615420366,352.125611526747,351.134940470618,344.220858737346,499.782467460193,518.624631996707,571.302938547199,472.280176686848,440.254947788104,485.882385848204,550.225671877028
"MED134_06364",73.5878727077768,79.8838634845417,87.3699540609929,52.9726650245192,56.1117956015018,57.5935966689882,59.59889731587,54.0682548530827,48.5191732243032,47.921372214875,66.7177416624447,60.8339574083576,59.3716432190546,63.4422012414452,80.570527349309,59.5247024771455,76.0309969422858,72.6001677840091,89.8839433897114,52.0099872405783,73.1636142003592,56.8786899607151,59.7437376550726,42.2056010597866,43.4735033011178,58.9721052170991,44.9344103661184,56.6962384679355,61.9369131456623,49.9893565019079,41.338855097998,47.0814154398834,64.2302857450695
"MED134_06359",69.4836183523081,87.7866802940787,96.4165303880165,96.5658002568586,89.1578355776019,103.968260493347,112.665570157004,96.7712517028314,100.879440891601,110.943169308059,132.078627243586,137.921555156708,122.87520070821,132.829314274162,160.995385169118,146.257934590499,72.1350805317546,75.3292271135421,95.2288515722431,85.9608564525091,145.388547550516,129.480462680491,114.822312229472,88.7011216006981,96.9362566812095,123.524427697864,130.675862178704,143.432863507899,123.505332757562,144.71965535784,134.346131053434,142.9489167983,160.607411095161
"MED134_06349",82.6151691271085,83.2103047996417,90.1204244902187,108.252155298558,95.7979983616311,111.487091899556,99.0929705677174,98.4005569963003,129.560591170533,123.42200194339,101.610988958725,130.322602322868,136.914252684448,127.657188177412,133.368557636918,128.089691590239,83.4001398709411,69.0599208079689,85.9079819071606,104.313596981184,123.112603450349,98.0484232791203,120.988880632004,114.823889129446,112.806509215519,118.33037540088,138.991169840635,154.250240261125,134.913151806615,140.584648337173,150.282515042802,144.824327848378,146.768774693368
"MED134_06344",144.32906385652,139.60432371327,140.017523785813,170.182924571514,167.943700238987,164.114483056567,164.556414146636,163.525392354064,192.265469140744,182.148491507269,189.223110723672,220.464299259642,222.888765578305,225.781800696431,240.583355313218,229.285543146009,148.105693135883,139.793134739773,149.15167619826,169.194954760432,158.675794278503,152.731907437776,172.078709765528,182.742240837956,172.957791472521,188.867210371712,196.956322825598,225.79855535009,238.446367672601,229.174279089482,236.435719563914,234.689266183849,235.738090236903
"MED134_06339",45.1258247106175,43.9478657692766,61.0794420862529,45.1425943250315,44.9450697550421,45.331806569358,45.871600597944,48.6850615792311,43.571399671534,50.062539322662,51.119905232248,50.2611558117422,48.4988595197664,48.611701315413,47.4855141980709,52.2427012124129,43.2722553509085,49.3739812010274,60.2477230789444,49.0507317443745,55.9190064460651,60.5459580604696,50.7168341426996,41.9929568444327,46.3910598453319,51.1673504551337,51.7568615247194,53.7544686442893,48.3193601523824,49.32583120295,46.3914917153802,49.2494082549144,51.4862365011711
"MED134_06334",1247.41283975088,1106.78062800808,1461.71258174137,1143.68320958694,881.168065818256,1046.71214450454,1056.29613450676,1187.62418718772,107.815237643697,112.864409940416,104.166096513828,609.731367018643,586.009362675647,594.453543693631,722.280871745573,788.234632798444,1232.8103877826,1523.36137483606,1255.31995909943,1139.99634867974,1115.86969013254,1125.90998167995,1207.68178726952,95.5405630762379,94.9316988314421,103.985736967894,526.491868333268,491.040769830371,612.244675927775,793.105970219565,801.608590009363,783.670815535924,796.676465115524
"MED134_06329",2315.5420220552,2323.47888884847,2665.48983726793,2118.82937731604,1650.78576939695,1743.1370426333,1919.88106125269,1819.85259399875,245.665373730168,207.280306164828,196.236822869664,1493.62406108266,1264.85641084597,1375.4509053019,1948.29392581521,1621.67146463557,2288.60020512193,2415.79323219447,2484.9306961724,1896.37191110361,1793.93043218184,1665.3194884007,1718.41093335308,189.08319464533,178.306389169015,179.93755169402,1099.24332478535,1119.2401302496,1383.23330070171,1616.03624820214,1643.63117369495,1627.60076713429,1646.10641674469
"MED134_06319",869.016491278941,939.08017672645,843.604900129492,758.779970946932,657.874708330761,635.624911215933,696.297431491104,662.312736026883,135.023427427294,100.644233687338,116.418463594931,557.127896260764,429.127382004609,484.723027975343,707.868551195966,548.703601461468,919.15043802032,732.571533748277,835.84265567421,679.106157354671,711.135996989122,541.345381654539,629.458828385777,99.7923068709416,96.1874836929317,96.8496655728233,410.053073173405,460.624578921582,497.532445888622,519.128575653044,475.19131102241,533.349722779866,614.20215610798
"MED134_06314",273.652412325894,325.703750599673,312.954658410539,285.008724216441,274.049718364748,252.812697324508,257.29394090953,239.566978859266,156.119981836245,150.28472360219,175.849642892847,305.631897351539,261.307678782777,261.840212443269,345.38790304197,306.197210160126,273.502693234404,234.107366183046,312.16342837477,249.55882849731,294.220082363104,259.232486734053,257.307251750624,141.860307764588,140.776459708284,161.093692840772,253.10774379043,307.046317909176,295.606064452383,325.81603168448,313.052732551235,347.351027783251,316.663347213401
"MED134_06309",215.493620745308,232.62147815936,224.019226566638,255.446202825318,244.423808064682,242.346348850704,239.827737141565,235.894413843711,276.840994767577,253.775397069892,268.80821216882,345.760801815446,347.12110857475,330.681059826342,331.315236802698,283.637811922035,235.753323701977,199.2219774909,224.690213901459,236.709296158381,256.29246364387,222.696280149297,253.14995554675,247.435795323536,245.802563937477,264.382848990556,303.397579048784,331.774093893464,293.305196570669,312.655961362712,312.89804601722,316.869202896149,292.106016397882
"MED134_06304",209.311904353894,208.179814728917,209.44318772439,214.012292471993,193.391581623807,225.398021525702,212.602735671698,211.511064220029,191.316943205567,197.159750338055,179.978201642883,246.505774811881,254.754309745016,244.710327276963,217.894395003521,228.815724149006,211.693747060275,198.859596590804,197.804509102921,207.993922559804,222.026243968352,217.217778652314,225.931332672502,179.25292309757,186.762025103231,185.499112170221,235.362235407012,249.622666212624,223.652859380311,250.829330295319,259.541235856412,258.419282680083,233.869947207367
"MED134_06299",141.004837532734,134.47313102037,206.202340805247,162.342379948732,159.455650109896,148.316320045661,136.347019861967,184.74881145705,147.887446880931,180.037886821647,145.683800429074,190.945216842355,171.513010980612,175.755338186905,182.949481636336,242.798652593295,163.455428258825,184.698334744259,197.306053867346,187.834877443734,173.596729722611,187.96232344303,205.222282098503,158.461410361001,176.345964898007,167.169659430365,239.916918795268,254.420715012373,230.969870072141,181.372221290598,170.434954728461,175.284323449723,202.899385597118
"MED134_06294",110.147973522341,105.765761331693,113.166076441499,89.1406415905164,96.7133738325869,85.9351524717791,88.2401454917222,91.894971225857,95.0257934825654,96.9120532509909,98.9602003054812,94.7096275725622,102.409424772363,101.362664247644,104.050346346226,106.736088787551,109.840812944841,103.662903826652,110.383681982531,87.5453678692573,85.9453788287846,94.7237136627004,86.6847500834993,99.0706070896023,99.050842653798,104.227807574184,92.0841228486401,105.962198005548,106.214549466945,120.335105754632,121.420044231959,117.278478805058,113.842583980502
"MED134_06289",219.193746243514,194.101098895608,237.938125525006,295.19399333929,288.185490445977,332.576212078189,301.361035535718,325.410039927422,330.484403086646,496.94201083171,394.902614790244,733.197528372145,838.185031007302,777.096852189596,854.173516533127,905.602918433057,230.70809170458,224.35003221041,216.642918202783,322.594267866592,399.262175423992,447.192727955293,354.947807925064,384.42598971787,479.018997737265,510.9137304235,759.312161242374,622.909442143492,660.693821525626,747.681365063041,772.22175365328,742.10565376339,668.636148559647
"MED134_06284",38.5364909625072,38.5987690891803,55.4199824118126,36.2617232950855,36.1407025889069,47.5186351836615,42.3103846405583,42.0281332463707,33.5694015948304,36.4402703002644,37.0584062645047,41.7416780889907,50.0671201648583,42.2302694016832,51.9815396905648,38.8224928886153,38.4879067757081,39.0124958312414,47.770885635519,37.0671150577684,41.2034740638808,43.2203664955619,42.3077688875984,31.2646084445171,35.7515211945335,42.1376299803185,32.071239602316,37.5648686584373,39.9743628250275,42.754556367769,42.3778464083298,42.7948183626223,41.9744177882335
"MED134_06279",64.4843038528363,63.0139792704149,65.6716567970404,55.2011480137548,52.3130659072008,67.172939788422,63.0907635537039,55.8623776764887,45.315668737132,53.1664288010861,50.7660492196733,58.9123847703483,54.8902098009043,50.1125570155944,60.1958642097267,67.9572315682319,67.0761108221146,68.0226843494078,66.9365224912601,51.0941231714167,65.7308005745809,58.1179289496574,60.363545513466,49.915380486778,51.0804342953334,51.0769616365947,48.8957044624926,62.012656820654,62.384697213519,58.8232147846722,60.5814830943667,56.0417160612202,56.5955184862496
"MED134_06274",66.9939773038541,72.4853608723718,92.129119150782,65.3403404704362,60.1131946016914,70.599019396037,70.276957073718,62.4493884144292,49.0144279495534,49.2836683947037,44.7249059920329,35.6658608052811,36.3596970043164,36.5404061572043,40.0177668309603,34.9908692307045,70.130469862649,71.7578587975105,71.5937432559048,63.0311985194825,63.3455077740817,81.0308735172442,71.8227325334138,45.0294381543958,48.1205660045977,55.9941582902812,29.3947875306333,37.9739557697745,42.0766707394191,40.9591963678265,42.3910113186773,35.8044297057796,38.1090693278385
"MED134_06269",52.116325429195,61.4998544619272,56.2588170339374,53.9689578330839,47.9197977041246,62.9574877320671,56.4276619491334,50.9976158525384,44.9718063497501,46.0937512242515,50.3018616762545,46.5041610398431,51.4027963799386,48.0467468194729,53.8539659552888,37.6682306771512,59.3805911797249,52.7671058691719,57.5571947891643,47.0400163008345,49.9373264627431,45.7533114621705,48.5082227489905,39.505853144141,39.9463805330261,46.6532347674761,32.2974825518314,42.0799642415673,41.9630605473373,45.9048592511136,43.9239467208328,45.1537488746002,41.286053637374
"MED134_06264",82.0813150282107,77.4375616161479,81.291825132256,86.3893132176411,81.3251615583231,86.7163386023671,82.6775890207458,87.3877713874842,91.6272862377175,88.2498662159715,94.3231458109693,112.536268873479,135.987310464569,123.036138666676,115.937897876169,118.687343354779,88.0269124292038,73.0242593686259,78.8568441297828,81.996450266121,84.1653423689245,76.5630191230535,101.532975076829,84.2445444160114,85.5120721954143,91.5263602493138,100.753240691526,115.374780151055,157.33286136317,115.630157967973,112.91686357018,114.777539289182,108.502620451137
"MED134_06259",57.0192800115835,51.3346821459763,56.0403240694248,54.628711016901,54.4831928614303,55.0282148312662,55.7692335961765,58.1372164505647,57.6141269525042,55.6032966864648,54.6741925556099,39.4882654036786,42.3281877501421,40.209546114312,34.5630982340727,38.0417999070072,56.6622319003902,55.376005840375,54.5791990939216,58.0835377060715,58.2362418926001,58.5391638561768,56.0697560533096,57.3519652931219,61.2207867066722,59.5298521551504,41.6283719879647,40.9167958592354,37.4845467754723,43.2901272438349,45.1251782362851,44.9528067173803,41.715258119605
"MED134_06254",70.4192033982066,70.3887720507469,68.6344481942455,47.7003730501393,52.2669523481697,52.631399728739,51.3963877436423,55.6830306606016,40.5581223496859,41.1195217282527,46.8622299178395,35.1820874291277,36.7765732277576,37.2920284357544,34.9964141173377,33.8954474463543,79.4547442558829,66.6414681496737,69.1871096109069,48.2121579349596,53.2271567240717,48.1470257848576,55.1893076260112,45.5848904075274,42.156857026855,42.5453372771609,32.6701304213223,31.985118586743,33.0559927260494,34.5140674762501,39.2647617222531,37.6739648011763,32.5615465775835
"MED134_06249",24.8218703333891,30.4271927087009,45.5708664047634,35.2050688579814,37.3685947415772,35.5603919438818,34.1726402488343,40.000443815905,48.3855167969384,51.7175640257942,51.9473371598096,55.2245776275937,53.0444026515534,59.405510608868,55.3789097321169,59.8439917491519,29.0794505226819,27.310432911061,42.1135421152373,30.8440487240512,35.1285865346188,34.2902741033991,36.926570370529,46.1698941066747,44.5420149824846,53.1872030402808,72.665786429035,83.6493145650083,69.9561900899534,60.3809687715639,63.2223140690035,61.8001608544369,53.8090930988282
